ID,英文名稱,中文名稱,圖片,備註,更新日期
3397236,equatorial plane,赤道面,,,2018-03-21
3397237,granule,米粒{日面},,,2018-03-21
3397238,equatorial orbit,赤道軌道,,,2018-03-21
3397239,granulation,米粒組織{日面},,,2018-03-21
3397240,equatorial ionosphere,赤道電離層,,,2018-03-21
3397241,gradual flare,緩型閃焰,,,2018-03-21
3397242,equatorial electrojet,赤道電噴流,,,2018-03-21
3397243,gradual commencement magnetic storm,緩始磁暴,,,2018-03-21
3397244,equatorial bulge,赤道隆起,,,2018-03-21
3397245,gradient wind,梯度風,,,2018-03-21
3397246,equatorial anomaly,赤道異常,,,2018-03-21
3397247,gradient drift velocity,梯度漂移速度,,,2018-03-21
3397248,equator,赤道,,,2018-03-21
3397249,gradient drift instability,梯度漂移不穩定,,,2018-03-21
3397250,equation of state,狀態方程,,,2018-03-21
3397251,gradient drift current,梯度漂移電流,,,2018-03-21
3397252,epoch,曆元,,,2018-03-21
3397253,gradient drift,梯度漂移,,,2018-03-21
3397254,electronic cloud,電子雲,,,2018-03-21
3397255,geomagnetic disturbance,地磁擾亂,,,2018-03-21
3397256,environmental chamber,環境模擬室；環境模擬艙,,,2018-03-21
3397257,Goddard Space Flight Center (=GSFC),戈達太空飛行中心,,,2018-03-21
3397258,entry corridor,進入通道；進入走廊{指進入大氣層的},,,2018-03-21
3397259,global scale,全球尺度,,,2018-03-21
3397260,entropy,熵,,,2018-03-21
3397261,Global Positioning System (GPS),全球定位系統,,,2019-11-13
3397262,enthalpy,焓,,,2018-03-21
3397263,global picture,全球圖像,,,2018-03-21
3397264,energy threshold,能檻,,,2018-03-21
3397265,global heat budget,全球熱量收支,,,2018-03-21
3397266,energy step,能階,,,2018-03-21
3397267,global circulation model (=GCM),全球環流模式,,,2018-03-21
3397268,energy spectrum,能譜,,,2018-03-21
3397269,global beam,全球波束,,,2018-03-21
3397270,energy range,能量區間,,,2018-03-21
3397271,glide path,下滑航線； 下滑軌道,,,2018-03-21
3397272,energy loss,能量損失,,,2018-03-21
3397273,glaciology,冰川學,,,2018-03-21
3397274,energy level diagram,能階圖,,,2018-03-21
3397275,glacier recession,冰川消退,,,2018-03-21
3397276,electron trap,電子捕集器；電子捕獲,,,2018-03-21
3397277,geomagnetic dipole,地磁偶極； 地磁雙極,,,2018-03-21
3397278,energy level,能階,,,2018-03-21
3397279,glacier,冰川,,,2018-03-21
3397280,energy gaps,能量間隙,,,2018-03-21
3397281,glacial,冰川的,,,2018-03-21
3397282,energy flux,能量通量,,,2018-03-21
3397283,geosynchronous satellite,地球同步衛星,,,2018-03-21
3397284,energy distribution,能量分布,,,2018-03-21
3397285,geosynchronous orbit,地球同步軌道,,,2018-03-21
3397286,energy dissipation,能量耗散,,,2018-03-21
3397287,geosynchronous altitude,地球同步高度,,,2018-03-21
3397288,energy deposition,能量沉積,,,2018-03-21
3397289,geostrophic wind,地轉風,,,2018-03-21
3397290,energy density,能量密度,,,2018-03-21
3397291,geostrophic vorticity,地轉渦度,,,2018-03-21
3397292,energy conservation,能量守恆,,,2018-03-21
3397293,geostrophic,地轉的,,,2018-03-21
3397294,energy,能量,,,2018-03-21
3397295,geostationary satellite,地球同步衛星,,,2018-03-21
3397296,energetics,能量學,,,2018-03-21
3397297,geostationary orbit,地球同步軌道,,,2018-03-21
3397298,electron temperature,電子溫度,,,2018-03-21
3397299,geomagnetic declination,地磁偏角,,,2018-03-21
3397300,energetic particle,高能粒子,,,2018-03-21
3397301,Geostationary Meteorological Satellite (=GMS),地球同步氣象衛星,,,2018-03-21
3397302,energetic electrons,高能電子,,,2018-03-21
3397303,geospace,近地太空,,,2018-03-21
3397304,end of totality,生光； 食甚終,,,2018-03-21
3397305,geopotential meter,重力位公尺,,,2018-03-21
3397306,end of eclipse,復圓；食終,,,2018-03-21
3397307,geopotential height,重力位高,,,2018-03-21
3397308,emissivity,發射率,,,2018-03-21
3397309,geopotential altitude,重力位高度,,,2018-03-21
3397310,emission spectrum,發射光譜,,,2018-03-21
3397311,geopotential,重力位,,,2018-03-21
3397312,emission line,發射譜線,,,2018-03-21
3397313,geophysics,地球物理學,,,2018-03-21
3397314,emission layer,發射層,,,2018-03-21
3397315,geophysical,地球物理的,,,2018-03-21
3397316,emission frequency,發射頻率,,,2018-03-21
3397317,geometry,幾何； 幾何學； 幾何圖形,,,2018-03-21
3397318,emission efficiency,發射效率,,,2018-03-21
3397319,geometrical sunset point,幾何日落點,,,2018-03-21
3397320,electron spin resonance,電子自旋共振,,,2018-03-21
3397321,geomagnetic coordinate system,地磁坐標系統,,,2018-03-21
3397322,emission coefficient,發射係數,,,2018-03-21
3397323,geometric albedo,幾何反照率,,,2018-03-21
3397324,emission,發射,,,2018-03-21
3397325,geomechanics,地球力學； 地質力學,,,2018-03-21
3397326,emersion,復明,,,2018-03-21
3397327,geomagnetism,地磁； 地磁學,,,2018-03-21
3397328,elongation,距角；伸長,,,2018-03-21
3397329,geomagnetic variation,地磁變化,,,2018-03-21
3397330,elliptical orbit,橢圓軌道,,,2018-03-21
3397331,geomagnetic time,地磁時間,,,2018-03-21
3397332,elliptic polarization,橢圓偏振,,,2018-03-21
3397333,geomagnetic tail,磁尾,,,2018-03-21
3397334,elevation,仰角；高度,,,2018-03-21
3397335,geomagnetic sudden impulse,地磁突脈衝,,,2018-03-21
3397336,elevatin angle,仰角,,,2018-03-21
3397337,geomagnetic storm,磁暴,,,2018-03-21
3397338,elements of orbit,軌道要素,,,2018-03-21
3397339,geomagnetic response,地磁響應,,,2018-03-21
3397340,element,元素；元量；單元；要素,,,2018-03-21
3397341,geomagnetic quiet time,地磁寧靜期,,,2018-03-21
3397342,electron shell,電子殼層,,,2018-03-21
3397343,geomagnetic coordinate,地磁坐標,,,2018-03-21
3397344,electrostatic wave,靜電波,,,2018-03-21
3397345,geomagnetic pole,地磁極,,,2018-03-21
3397346,electrostatic structures,靜電結構,,,2018-03-21
3397347,geomagnetic parameter,地磁參數,,,2018-03-21
3397348,electrostatic probe,靜電探針,,,2018-03-21
3397349,geomagnetic observatory,地磁觀測台,,,2018-03-21
3397350,electrostatic microturbulence,靜電微湍流,,,2018-03-21
3397351,geomagnetic midnight,地磁子夜,,,2018-03-21
3397352,electrostatic ion cyclotron instability,靜電離子回旋不穩定性,,,2018-03-21
3397353,geomagnetic micropulsation,地磁微脈動,,,2018-03-21
3397354,electrostatic equilibrium,靜電平衡,,,2018-03-21
3397355,geomagnetic longitude,地磁經度,,,2018-03-21
3397356,electrostatic energy,靜電能,,,2018-03-21
3397357,geomagnetic latitude,地磁緯度,,,2018-03-21
3397358,electrostatic double probe,靜電雙探針,,,2018-03-21
3397359,geomagnetic index,地磁指數,,,2018-03-21
3397360,electrostatic double layer,靜電雙層,,,2018-03-21
3397361,geomagnetic inclination,地磁傾角,,,2018-03-21
3397362,escape flux,逃逸通量,,,2018-03-21
3397363,electrostatic analyzer,靜電分析器,,,2018-03-21
3397364,geomagnetic field,地磁場,,,2018-03-21
3397365,electron sheet beam,電子片束,,,2018-03-21
3397366,geomagnetic component,地磁分量,,,2018-03-21
3397367,Fraunhofer spectrum,夫朗和斐[光]譜,,,2018-03-21
3397368,Fraunhofer line,夫朗和斐譜線,,,2018-03-21
3397369,frame of reference,參考坐標,,,2018-03-21
3397370,fraction,分數,,,2018-03-21
3397371,Fourier theorem,傅立葉定理,,,2018-03-21
3397372,fusion,融合,,,2018-03-21
3397373,Fourier analysis,傅立葉分析； 傅氏分析,,,2018-03-21
3397374,funnel-shaped region,漏斗形區,,,2018-03-21
3397375,fundamental frequency,基頻,,,2018-03-21
3397376,fully ionized plasma,全離化電漿,,,2018-03-21
3397377,full width at half-maximum,半極大值全寬度,,,2018-03-21
3397378,full wave theory,全波理論,,,2018-03-21
3397379,full wave solution,全波解,,,2018-03-21
3397380,full moon,望； 滿月,,,2018-03-21
3397381,fuel cell,燃料電池； 燃料箱,,,2018-03-21
3397382,frozen-in magnetic field,凍結磁場,,,2018-03-21
3397383,frozen-in field line,凍結磁力線,,,2018-03-21
3397384,fountain effect,噴泉效應,,,2018-03-21
3397385,frozen magnetic field,凍結磁場,,,2018-03-21
3397386,frozen field,凍結場,,,2018-03-21
3397387,frontal system,鋒系,,,2018-03-21
3397388,frontal cloud,鋒面雲,,,2018-03-21
3397389,friction,摩擦,,,2018-03-21
3397390,Fresnel zone,夫瑞奈區；菲涅耳區,,,2018-03-21
3397391,frequency spectrum,頻譜,,,2018-03-21
3397392,frequency response,頻率響應； 頻響,,,2018-03-21
3397393,frequency of occurrence,發生頻次； 出現頻率,,,2018-03-21
3397394,frequency modulation,調頻,,,2018-03-21
3397395,Forward-looking airborne radar,前視機載雷達,,,2018-03-21
3397396,frequency converter,變頻器,,,2018-03-21
3397397,frequency channel,頻道,,,2018-03-21
3397398,frequency band,頻帶； 頻段,,,2018-03-21
3397399,frequency,頻率,,,2018-03-21
3397400,freezing-in,凍結,,,2018-03-21
3397401,freezing nuclei,結冰核,,,2018-03-21
3397402,free-bound transition,自由－束縛躍遷,,,2018-03-21
3397403,free path,自由程,,,2018-03-21
3397404,free gyro,自由陀螺儀,,,2018-03-21
3397405,free fall,自由下落,,,2018-03-21
3397406,forward shock,前向震波,,,2018-03-21
3397407,ecliptic,黃道,,,2018-03-21
3397408,galactic longitude,銀河經度,,,2018-03-21
3397409,electron production rate,電子產生率；電子生成率,,,2018-03-21
3397410,eclipse,食,,,2018-03-21
3397411,galactic latitude,銀河緯度,,,2018-03-21
3397412,electron product ion,電子產生；電子生成,,,2018-03-21
3397413,electron precipitation,電子沉降,,,2018-03-21
3397414,electron orbit,電子軌道,,,2018-03-21
3397415,electron number density,電子數密度,,,2018-03-21
3397416,electron loss rate,電子湮滅率；電子消失率,,,2018-03-21
3397417,electron loss,電子湮滅；電子消失,,,2018-03-21
3397418,electron layer,電子層,,,2018-03-21
3397419,electron gyro-resonance,電子迴轉共振,,,2018-03-21
3397420,electron gun,電子槍,,,2018-03-21
3397421,electron escape,電子逃逸,,,2018-03-21
3397422,geomagnetic activity index,地磁活動指數,,,2018-03-21
3397423,echo signal,回波訊號,,,2018-03-21
3397424,galactic equator,銀河赤道,,,2018-03-21
3397425,electron energy spectrum,電子能譜,,,2018-03-21
3397426,geomagnetic,地磁的,,,2018-03-21
3397427,electron energy flux,電子能通量,,,2018-03-21
3397428,geoid,大地水準面,,,2018-03-21
3397429,electron detachment,電子脫離,,,2018-03-21
3397430,geographic pole,地理極,,,2018-03-21
3397431,electron density profile,電子密度廓線,,,2018-03-21
3397432,geographic meridian,地理子午線；地理子午圈,,,2018-03-21
3397433,electron density,電子密度,,,2018-03-21
3397434,geographic longitude,地理經度,,,2018-03-21
3397435,electron cyclotron frequency,電子迴旋頻率,,,2018-03-21
3397436,geographic latitude,地理緯度,,,2018-03-21
3397437,electron current,電子[電]流,,,2018-03-21
3397438,geographic equator,地理赤道,,,2018-03-21
3397439,electron concentration,電子濃度,,,2018-03-21
3397440,geographic coordinate,地理坐標,,,2018-03-21
3397441,electron collisions,電子碰撞,,,2018-03-21
3397442,geographic colatitude,地理餘緯,,,2018-03-21
3397443,electron cloud,電子雲,,,2018-03-21
3397444,geodynamics,地球動力學,,,2018-03-21
3397445,echo pulse,回波脈衝,,,2018-03-21
3397446,galactic cosmic ray,銀河宇宙射線； 宇宙射線,,,2018-03-21
3397447,electron chemistry,電子化學,,,2018-03-21
3397448,geodetic satellite,測地衛星,,,2018-03-21
3397449,electron bombardment,電子轟擊,,,2018-03-21
3397450,Geodetic Reference System (=GRS),測地參考系統； 大地參考系統,,,2018-03-21
3397451,electron belt,電子帶,,,2018-03-21
3397452,geodetic parallel,測地緯圈,,,2018-03-21
3397453,electron beam,電子束,,,2018-03-21
3397454,geodetic meridian,測地子午線,,,2018-03-21
3397455,electron aurora,電子極光,,,2018-03-21
3397456,geodetic longitude,測地經度；大地經度,,,2018-03-21
3397457,electron attachment,電子附著,,,2018-03-21
3397458,geodetic latitude,測地緯度；大地緯度,,,2018-03-21
3397459,electron accelerator,電子加速器,,,2018-03-21
3397460,geodetic coordinate,測地坐標； 大地坐標,,,2018-03-21
3397461,electron,電子,,,2018-03-21
3397462,geodetic astronomy,測地天文學；大地天文學,,,2018-03-21
3397463,electromotive force,電動勢,,,2018-03-21
3397464,geodesy,測地學； 大地測量學,,,2018-03-21
3397465,electrometer,靜電計,,,2018-03-21
3397466,geocorona emission,地冕發射,,,2018-03-21
3397467,echo power,回波功率,,,2018-03-21
3397468,galactic cosmic radiation,銀河宇宙輻射； 宇宙輻射,,,2018-03-21
3397469,electromagnetics,電磁學,,,2018-03-21
3397470,geocorona,地冕,,,2018-03-21
3397471,electromagnetic wave,電磁波,,,2018-03-21
3397472,geochronology,地球年代學； 地質年代學,,,2018-03-21
3397473,electromagnetic theory,電磁理論,,,2018-03-21
3397474,geochemistry,地球化學,,,2018-03-21
3397475,electromagnetic radiation,電磁輻射,,,2018-03-21
3397476,geochemical cycle,地球化學循環,,,2018-03-21
3397477,electromagnetic probing,電磁探測,,,2018-03-21
3397478,geocentric zenith,地心天頂,,,2018-03-21
3397479,electromagnetic interference,電磁干擾,,,2018-03-21
3397480,geocentric orbit,地心軌道,,,2018-03-21
3397481,electromagnetic interactions,電磁交互作用,,,2018-03-21
3397482,geocentric longitude,地心經度,,,2018-03-21
3397483,electromagnetic coupling,電磁耦合,,,2018-03-21
3397484,geocentric latitude,地心緯度,,,2018-03-21
3397485,electromagnetic compatibility,電磁相容性,,,2018-03-21
3397486,geocentric inertial coordinate,地球慣性坐標,,,2018-03-21
3397487,electromagantic pulse,電磁脈衝,,,2018-03-21
3397488,geocentric distance,地心距,,,2018-03-21
3397489,echo intensity,回波強度,,,2018-03-21
3397490,galactic coordinate,銀河坐標,,,2018-03-21
3397491,electromagantic interference,電磁干擾,,,2018-03-21
3397492,geocentric diameter,地心直徑,,,2018-03-21
3397493,electroluminescence,電[致]發光,,,2018-03-21
3397494,geocentric coordinate,地心坐標,,,2018-03-21
3397495,electrojet,電噴流,,,2018-03-21
3397496,geocentric angle,地心角,,,2018-03-21
3397497,electrical neutrality,電中性,,,2018-03-21
3397498,geocentric,地心的,,,2018-03-21
3397499,electric potential,電勢；電位,,,2018-03-21
3397500,geoastrophysics,地球天文物理學,,,2018-03-21
3397501,electric polarization field,極化電場,,,2018-03-21
3397502,geo-,"（詞類）表示""地球""或""大地""",,,2018-03-21
3397503,electric field strength,電場強度,,,2018-03-21
3397504,generalized Ohm's law,廣義歐姆定率,,,2018-03-21
3397505,electric discharge,放電,,,2018-03-21
3397506,generalized magnetic latitude,廣義地磁緯度,,,2018-03-21
3397507,electric conductivity,導電率；電導率,,,2018-03-21
3397508,general precession,總歲差,,,2018-03-21
3397509,electric arc,電弧,,,2018-03-21
3397510,general circulation model,大氣環流模式,,,2018-03-21
3397511,echo,回波；回聲,,,2018-03-21
3397512,gal,伽； 加爾 {重力加速度單位},,,2018-03-21
3397513,eigen frequency,本徵頻率,,,2018-03-21
3397514,general circulation,大氣環流,,,2018-03-21
3397515,e-folding energy,e倍能量,,,2018-03-21
3397516,Gemini,雙子星計畫,,,2018-03-21
3397517,effective terrestrial radiation,有效地球輻射,,,2018-03-21
3397518,Geiger-Müller counter,蓋格－繆勒計數器,,,2018-03-21
3397519,effective temperature,有效溫度,,,2018-03-21
3397520,Geiger counter,蓋格計數器,,,2018-03-21
3397521,effective potential,有效電位,,,2018-03-21
3397522,gegenschein,對日照； [黃道]反暉,,,2018-03-21
3397523,effective isotropic radiated power,有效等向輻射功率,,,2018-03-21
3397524,Gaussian distribution,高斯分布,,,2018-03-21
3397525,effective height,有效高度,,,2018-03-21
3397526,gauss {=G},高斯,,,2018-03-21
3397527,eddy velocity,渦流速度,,,2018-03-21
3397528,gas-sphere,氣圈；氣界,,,2018-03-21
3397529,eddy spectrum,渦流譜,,,2018-03-21
3397530,gas ionization chamber,氣體游離艙,,,2018-03-21
3397531,eddy energy,渦流能量,,,2018-03-21
3397532,gas discharge tube,氣體放電管,,,2018-03-21
3397533,eccentricity,偏心率； 離心率,,,2018-03-21
3397534,gain-to-noise temperature ratio,增益對雜訊溫度比,,,2018-03-21
3397535,eddy diffusion coefficient,渦流擴散係數,,,2018-03-21
3397536,gas counter,氣體計數器,,,2018-03-21
3397537,eddy diffusion,渦流擴散,,,2018-03-21
3397538,garden hose angle,噴流角{行星際磁場},,,2018-03-21
3397539,eddy current,渦電流,,,2018-03-21
3397540,gamma (γ),伽瑪{磁場強度單位=10^-3 高斯=10^-9 特斯勒},,,2018-03-21
3397541,eddy,渦流,,,2018-03-21
3397542,Galilean satellites,伽利略衛星{木星的四大衛星},,,2018-03-21
3397543,Eddington approximation,艾丁頓近似,,,2018-03-21
3397544,galaxy/Galaxy,星系； 銀河系,,,2018-03-21
3397545,ecosphere,生態圈,,,2018-03-21
3397546,galactic wind,銀河風； 恆星風,,,2018-03-21
3397547,ecliptic plane,黃道面,,,2018-03-21
3397548,galactic space,星系太空,,,2018-03-21
3397549,ecliptic longitude,黃經,,,2018-03-21
3397550,galactic radio wave,銀河電波,,,2018-03-21
3397551,ecliptic latitude,黃緯,,,2018-03-21
3397552,galactic pole,銀極,,,2018-03-21
3397553,ecliptic coordinates,黃道坐標,,,2018-03-21
3397554,galactic plane,銀河面,,,2018-03-21
3397555,eastward current,東向電流,,,2018-03-21
3397556,gain,增益,,,2018-03-21
3397557,earth inductor,地磁感應器,,,2018-03-21
3397558,Earth Exploration Satellite (EES),地球探測衛星,,,2018-03-21
3397559,Earth ellipsoid,地球橢球體,,,2018-03-21
3397560,earth current,大地電流； 地電流,,,2018-03-21
3397561,Earth crust,地殼,,,2018-03-21
3397562,Earth core,地核,,,2018-03-21
3397563,formation mechanism,形成機制,,,2018-03-21
3397564,forecast,預報,,,2018-03-21
3397565,forcing function,強迫函數,,,2018-03-21
3397566,force-free magnetic field,無外力磁場,,,2018-03-21
3397567,forced oscillation,強制振盪,,,2018-03-21
3397568,Forbush effect,福布希效應,,,2018-03-21
3397569,easterly wind,東來風,,,2018-03-21
3397570,Forbush decrease,福布希衰減,,,2018-03-21
3397571,earth-synchronous orbit,地球同步軌道,,,2018-03-21
3397572,earth-orbiting satellite,地球軌道衛星,,,2018-03-21
3397573,E region,E域 {電離層},,,2018-03-21
3397574,earthlight,地光,,,2018-03-21
3397575,earth-ionosphere column,地球電離層柱,,,2018-03-21
3397576,earth-cavity resonances,地球空腔共振,,,2018-03-21
3397577,earth's magnetism,地磁,,,2018-03-21
3397578,earth's magnetic field,地磁場,,,2018-03-21
3397579,earth's electric field,地電場,,,2018-03-21
3397580,earth's axis,地軸,,,2018-03-21
3397581,Earth tide,固體潮；地潮,,,2018-03-21
3397582,earth station,地面站,,,2018-03-21
3397583,Earth shadow,地影,,,2018-03-21
3397584,E layer,E層,,,2018-03-21
3397585,earth satellite,地球衛星,,,2018-03-21
3397586,Earth rotation,地球自轉,,,2018-03-21
3397587,Earth Resources Technology Satellite (ERTS),地球資源技術衛星,,,2018-03-21
3397588,Earth Resources Satellite (ERS),地球資源衛星,,,2018-03-21
3397589,earth radiation,地球輻射,,,2018-03-21
3397590,earth pulsation,地脈動,,,2018-03-21
3397591,earth potential,地電位,,,2018-03-21
3397592,earth orbit,地球軌道,,,2018-03-21
3397593,Earth Observation Satellite (EOS),地球觀測衛星,,,2018-03-21
3397594,Earth mantle,地幔；地函,,,2018-03-21
3397595,E × B drift,E×B漂移,,,2018-03-21
3397596,forbidden region,禁區（帶電粒子運動的）,,,2018-03-21
3397597,forbidden line,禁線（光譜的）,,,2018-03-21
3397598,Fold,折曲； 皺褶,,,2018-03-21
3397599,Fokker-Planck equation,福克耳-卜朗克方程,,,2018-03-21
3397600,focusing effect,聚焦效應,,,2018-03-21
3397601,flyby,飛掠,,,2018-03-21
3397602,fluxmeter,通量計,,,2018-03-21
3397603,fluxgate magnetometer,通門磁力計,,,2018-03-21
3397604,flux tube,內通量管 {指磁力管},,,2018-03-21
3397605,flux tube,通量管,,,2018-03-21
3397606,excitation efficiency,激發效率,,,2018-03-21
3397607,gravitational force,重力； 引力,,,2018-03-21
3397608,flux invariant,通量不變量,,,2018-03-21
3397609,flux divergence,通量輻散,,,2018-03-21
3397610,flux density,通量密度,,,2018-03-21
3397611,flux,通量,,,2018-03-21
3397612,flute instability,笛型不穩定,,,2018-03-21
3397613,fluorescence,螢光,,,2018-03-21
3397614,fluctuation,起伏； 漲落； 擾亂,,,2018-03-21
3397615,flow pattern,流型,,,2018-03-21
3397616,flow line,流線,,,2018-03-21
3397617,flow chart,流程圖,,,2018-03-21
3397618,excitation,激發,,,2018-03-21
3397619,gravitational field,重力場； 引力場,,,2018-03-21
3397620,flocculus,譜斑 {複數 flocculi},,,2018-03-21
3397621,flightpath,飛行路線； 航線,,,2018-03-21
3397622,flight model,飛行模型,,,2018-03-21
3397623,flight corridor,飛行通道； 飛行走廊,,,2018-03-21
3397624,flight attitude,飛行姿態,,,2018-03-21
3397625,flash spectrum,閃光譜,,,2018-03-21
3397626,flare surge,閃焰浪湧,,,2018-03-21
3397627,flare,閃焰,,,2018-03-21
3397628,flaming arc,焰狀弧（極光）,,,2018-03-21
3397629,fitting,擬合,,,2018-03-21
3397630,evening side,入夜側,,,2018-03-21
3397631,gravitational constant,重力常數；引力常數,,,2018-03-21
3397632,fission,分裂,,,2018-03-21
3397633,first quarter,上弦,,,2018-03-21
3397634,first cosmic velocity,第一宇宙速度,,,2018-03-21
3397635,fireball,火流星,,,2018-03-21
3397636,fine Structure,精細結構,,,2018-03-21
3397637,filterability,濾波能力,,,2018-03-21
3397638,filter,濾波器； 濾光器；濾光鏡,,,2018-03-21
3397639,gyroresonance,迴旋共振； 迴轉共振,,,2018-03-21
3397640,film,薄膜； 膠片,,,2018-03-21
3397641,gyromotion,迴旋運動； 迴轉運動,,,2018-03-21
3397642,filament,色球暗條； 色球暗紋,,,2018-03-21
3397643,gyro scope,陀螺儀,,,2018-03-21
3397644,field-aligned propagation,場沿傳播,,,2018-03-21
3397645,gyro radius,迴旋半徑； 迴轉半徑,,,2018-03-21
3397646,evening sector,入夜區段,,,2018-03-21
3397647,gravitational acceleration,重力加速度,,,2018-03-21
3397648,field-aligned precipitation,場沿沉降,,,2018-03-21
3397649,gyro period,迴旋周期； 迴轉周期,,,2018-03-21
3397650,field-aligned irregularity,場沿不規則體,,,2018-03-21
3397651,gyro frequency,迴旋頻率； 迴轉頻率,,,2018-03-21
3397652,field-aligned current,場沿電流,,,2018-03-21
3397653,gyro center,迴旋中心,,,2018-03-21
3397654,field tube,磁力管；場管,,,2018-03-21
3397655,gyration,迴旋； 迴轉,,,2018-03-21
3397656,field reversal,場反轉,,,2018-03-21
3397657,gyrate counter-clockwise,逆時迴旋,,,2018-03-21
3397658,field of view,視場,,,2018-03-21
3397659,gyrate clockwise,順時迴旋,,,2018-03-21
3397660,field line resonance,磁力線共振,,,2018-03-21
3397661,guiding center,導引中心,,,2018-03-21
3397662,field line merging,磁力線合併,,,2018-03-21
3397663,guided wave,導波,,,2018-03-21
3397664,field line,場力線,,,2018-03-21
3397665,guidance,導引,,,2018-03-21
3397666,field configuration,場形態,,,2018-03-21
3397667,growing wave,成長波,,,2018-03-21
3397668,evaporation processes,蒸發過程； 蒸散過程,,,2018-03-21
3397669,gravimeter,重力計,,,2018-03-21
3397670,field aligned,場沿；場列,,,2018-03-21
3397671,growing phase,成長相,,,2018-03-21
3397672,Fermi acceleration,費米加速,,,2018-03-21
3397673,group velocity,群速度； 群速,,,2018-03-21
3397674,feature,特色； 特性,,,2018-03-21
3397675,group refractive index,群折射率； 群折射指數,,,2018-03-21
3397676,fast mode,快模,,,2018-03-21
3397677,group delay,群延遲,,,2018-03-21
3397678,Faraday rotation,法拉第旋轉,,,2018-03-21
3397679,ground-support equipment,地面支援設備,,,2018-03-21
3397680,Faraday effect,法拉第效應,,,2018-03-21
3397681,ground-based probe,地面探測器； 地面探針； 陸基探測器； 陸基探針,,,2018-03-21
3397682,Faraday cylinder,法拉第筒,,,2018-03-21
3397683,ground-based observatories,地面觀測台； 陸基觀測台,,,2018-03-21
3397684,Faraday cup,法拉第杯,,,2018-03-21
3397685,ground-based observation,地面觀測； 陸基觀測,,,2018-03-21
3397686,far infrared,遠紅外光； 遠紅外線,,,2018-03-21
3397687,ground-based measurement,地面測量； 陸基測量,,,2018-03-21
3397688,fan ray,扇狀射線,,,2018-03-21
3397689,ground-based ionosonde,陸基電離層探測儀；陸基電離層送,,,2018-03-21
3397690,European Space Agency (ESA),歐洲太空總署,,,2018-03-21
3397691,grating spectrum,光柵光譜,,,2018-03-21
3397692,fallout,沉降；落塵,,,2018-03-21
3397693,ground-backscatter,地面反向散射,,,2018-03-21
3397694,falling-sphere method,落球法,,,2018-03-21
3397695,ground wave,地波,,,2018-03-21
3397696,fair-weather electric field,晴空電場,,,2018-03-21
3397697,ground state,基態,,,2018-03-21
3397698,fadeout,衰消,,,2018-03-21
3397699,ground return,地面回波,,,2018-03-21
3397700,facula,光斑{複數faculae},,,2018-03-21
3397701,Greenwich time,格林威治時,,,2018-03-21
3397702,Fabry-Perot interferometer,法布立-培若干涉儀,,,2018-03-21
3397703,Greenwich sidereal time,格林威治恆星時,,,2018-03-21
3397704,F2 region,F2域,,,2018-03-21
3397705,Greenwich meridian,格林威治子午線,,,2018-03-21
3397706,F2 layer,F2層,,,2018-03-21
3397707,Greenwich civil time,格林威治民用時； 世界時,,,2018-03-21
3397708,F region,F域,,,2018-03-21
3397709,Greenwich apparent time,格林威治視太陽時,,,2018-03-21
3397710,F layer,F層,,,2018-03-21
3397711,Greenwich apparent civil time,格林威治視民用時,,,2018-03-21
3397712,escape velocity,逃逸速度；逃脫速度,,,2018-03-21
3397713,grating spectroscope,光柵分光鏡,,,2018-03-21
3397714,extremely quiet condition,極寧靜條件,,,2018-03-21
3397715,greenhouse effect,溫室效應,,,2018-03-21
3397716,extreme ultraviolet,極紫外,,,2018-03-21
3397717,green oxygen line,氧綠線,,,2018-03-21
3397718,extratropical tropopause,溫帶對流層頂,,,2018-03-21
3397719,green auroral line,極光綠線,,,2018-03-21
3397720,extra-terrestrial radiation,大氣頂太陽輻射,,,2018-03-21
3397721,Great Red Spot,大紅斑{木星},,,2018-03-21
3397722,extraterrestrial,地球外的,,,2018-03-21
3397723,great drought,大旱,,,2018-03-21
3397724,extraordinary wave,異常波,,,2018-03-21
3397725,great circle,大圓,,,2018-03-21
3397726,extraordinary mode,異常模,,,2018-03-21
3397727,grazing incidence,掠入射,,,2018-03-21
3397728,extinction coefficient,消光係數,,,2018-03-21
3397729,grazing angle,掠射角,,,2018-03-21
3397730,extinction,消光,,,2018-03-21
3397731,g-ray telescope,伽瑪射線望遠鏡,,,2018-03-21
3397732,external source,外源,,,2018-03-21
3397733,gray scale,灰度； 灰階,,,2018-03-21
3397734,escape rate,逃逸率； 逃脫率,,,2018-03-21
3397735,grating spectrograph,光柵攝譜儀,,,2018-03-21
3397736,external magnetic field,外磁場,,,2018-03-21
3397737,g-ray radiation,伽瑪射線輻射,,,2018-03-21
3397738,external force,外力,,,2018-03-21
3397739,Gray code,格雷碼；二進制碼,,,2018-03-21
3397740,Explorer 1,探險者衛星1號,,,2018-03-21
3397741,gray body,灰體,,,2018-03-21
3397742,exosphere,外氣層,,,2018-03-21
3397743,gray atmosphere,灰體大氣,,,2018-03-21
3397744,exopause,外氣層頂,,,2018-03-21
3397745,gravity wave,重力波,,,2018-03-21
3397746,exobiology,地[球]外生物學,,,2018-03-21
3397747,gravity anomaly,重力異常,,,2018-03-21
3397748,excited state,激發態；受激態,,,2018-03-21
3397749,gravity,重力,,,2018-03-21
3397750,excitation potential,激發電勢；激發電位,,,2018-03-21
