ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
3181397,lade’s-eardrop Fuchsia hybrida,吊鐘花,,倒挂金钟 =吊钟花,2017-07-24
3181398,lady’s pocketbook,荷包花,,荷包花=蒲包花,2017-07-24
3181399,Lantana camara,馬纓丹,,五色梅,2017-07-24
3181400,Lavandula officinalis,薰衣草,,薰衣草,2017-07-24
3181401,layer,壓條,,压条,2017-07-24
3181402,living stone,石頭玉,,生石花,2017-07-24
3181403,long-tuft leaves dracaena,百合竹；萬年青,,富贵竹 =百合竹,2017-07-24
3181404,Madagascar palm,非洲霸王樹,,散尾葵,2017-07-24
3181405,Michelia figo,含笑,,含笑,2017-07-24
3181406,Michelia fuscata,含笑,,含笑,2017-07-24
3181407,Milan tree,樹蘭,,米兰,2017-07-24
3181408,mimose tree,合歡,,合欢,2017-07-24
3181409,monstera,龜背芋；蓬萊蕉,,龟背竹,2017-07-24
3181410,Monstera deliciosa,龜背芋；蓬萊蕉,,龟背竹,2017-07-24
3181411,Mudan,牡丹,,牡丹,2017-07-24
3181412,nepaivy,常春藤,,常春藤,2017-07-24
3181413,octopus tree,鵝掌柴,, ,2017-07-24
3181414,open woods,開放林區,,可伐林,2017-07-24
3181415,orchid family,蘭科,,兰花,2017-07-24
3181416,Orchidaceae,蘭科,,兰花,2017-07-24
3181417,out-put,輸出,,出材率,2017-07-24
3181418,overmature timber,過熟木,,过熟木,2017-07-24
3181419,park and garden,園林,,园林,2017-07-24
3181420,percentage of cut-turn,出材率,,出材率,2017-07-24
3181421,Phalaenopsis hybrida,蝴蝶蘭,,蝴蝶兰,2017-07-24
3181422,Pilea cadierei,冷水花,,冷水花,2017-07-24
3181423,pouch flower,荷包花,,荷包花=蒲包花,2017-07-24
3181424,protection forest,保安林,,防护林＝保护林,2017-07-24
3181425,purple setcreasea,紫錦草,,紫竹梅,2017-07-24
3181426,queen bird-of-paradise,天堂鳥,,鹤望兰,2017-07-24
