ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
3166825,nuclear fusion,核融合；核熔合；核聚變,,核聚变,2019-11-13
3166826,nuclear magnetic resonance,核磁共振,,核磁共振,2017-07-24
3166827,nuclear magnetic resonance imaging,核磁共振造影,,核磁共振成像,2017-07-24
3166828,nuclear pile,核反應堆,,核反应堆,2017-07-24
3166829,nucleon,核子,,核子,2017-07-24
3166830,object distance,物距,,物距,2017-07-24
3166831,objective lens,物鏡,,物镜,2017-07-24
3166832,oblique collision,斜碰撞,,斜碰撞,2017-07-24
3166833,ohm,歐姆 (電阻單位),,欧姆,2017-07-24
3166834,Ohm's law,歐姆定律,,欧姆定律,2017-07-24
3166835,open circuit,開路,,开路,2017-07-24
3166836,open cluster,疏散星團,,疏散星团,2017-07-24
3166837,optical spectrum,光譜,,光谱,2017-07-24
3166838,order,序；級；階,,级；阶；序；有序,2017-07-24
3166839,origin,原點；起源,,原点；起源,2017-07-24
3166840,out of phase,異相,,异相［位］,2017-07-24
3166841,parabolic mirror,拋物面鏡,,抛物柱面镜,2017-07-24
3166842,parallel,平行；並聯,,平行；并联；纬线,2017-07-24
3166843,paraxial ray,近軸光線,,"傍轴光线,近轴光线",2017-07-24
3166844,parsec,秒差距,,秒差距,2017-07-24
3166845,particle,質點；粒子,,质点; 粒子,2017-07-24
3166846,Paschen series,帕申系,,帕邢系,2017-07-24
3166847,path,路程；路徑,,路程;路径,2017-07-24
3166848,path difference,路程差,,路径差，程差,2017-07-24
3166849,perfect diamagnetism,完全抗磁性,,完全抗磁性,2017-07-24
3166850,period,周期,,周期,2017-07-24
3166851,permeability,磁導率； 滲透率,,磁导率；渗透率,2017-07-24
3166852,phase diagram,相圖,,相图,2017-07-24
3166853,phase transition,相變,,相变,2017-07-24
3166854,photoconductive effect,光電導效應,,光电导效应,2017-07-24
3166855,photoelectric effect,光電效應,,光电效应,2017-07-24
3166856,photoelectron,光電子,,光电子,2017-07-24
3166857,photon,光子,,光子,2017-07-24
3166858,phototube,光電管,,光电管,2017-07-24
3166859,physical quantity,物理量,,物理量,2017-07-24
3166860,Physics,物理[學],,物理［学］,2017-07-24
3166861,pixel,像素,,像素，像元,2017-07-24
3166862,Planck constant,普朗克常數,,普朗克常量,2017-07-24
3166863,planet,行星,,行星,2017-07-24
3166864,plasma,電漿；電離體,,等离［子］体，电浆,2017-07-24
3166865,Pluto,冥王星,,冥王星,2017-07-24
3166866,p-n junction,p-n接面,,pn结,2017-07-24
3166867,point mass,質點,,质点,2017-07-24
3166868,point particle,點粒子,,点粒子,2017-07-24
3166869,polarization,偏振；[電]極化,,极化；偏振,2017-07-24
3166870,pole strength,[磁]極強[度],,磁极强度,2017-07-24
3166871,population inversion,居量逆轉,,"粒子数布居反转,粒子数反转，布居反转",2017-07-24
3166872,position,位置,,位置,2017-07-24
3166873,position vector,位置向量,,"位置矢量, 位矢",2017-07-24
3166874,positive charge,正電荷,,正电荷,2017-07-24
3166875,potential difference,電位差；電勢差,,电势差,2017-07-24
3166876,potential drop,電位降；電勢降,,电势降［落］,2017-07-24
3166877,potential energy,位能；勢能,,势能,2017-07-24
3166878,power,功率；率；本領；冪次；動力,,功率；率；本领；幂次；电源,2017-07-24
3166879,precession,進動,,"进动,旋进;岁差",2017-07-24
3166880,pressure,壓[力],,压力; 压强,2017-07-24
3166881,primary coil,主[線]圈,,原线圈,2017-07-24
3166882,primary rainbow,虹,,虹,2017-07-24
3166883,principal axis,主軸,,主轴,2017-07-24
3166884,principle of complementarity,互補原理,,互补原理,2017-07-24
3166885,projectile motion,拋體運動,,抛体运动,2017-07-24
3166886,proton,質子,,质子,2017-07-24
3166887,p-type semiconductor,p型半導體,,p型半导体,2017-07-24
3166888,pulse,脈衝[波],,脉冲,2017-07-24
3166889,pump,泵；幫浦,,泵[浦]；抽运,2017-07-24
3166890,quantization,量子化,,量子化,2017-07-24
3166891,quantum,量子,,量子,2017-07-24
3166892,quantum effect,量子效應,,量子效应,2017-07-24
3166893,quantum number,量子數,,量子数,2017-07-24
3166894,quantum theory,量子論,,量子理论,2017-07-24
3166895,quark,夸克,,夸克,2017-07-24
3166896,radar,雷達,,雷达,2017-07-24
3166897,radian,弧度,,弧度,2017-07-24
3166898,radiation,輻射,,辐射,2017-07-24
3166899,radio frequency,射頻,,射频,2017-07-24
3166900,radio wave,無線電波,,无线电波,2017-07-24
3166901,radioactivity,放射性,,放射性,2017-07-24
3166902,radius of curvature,曲率半徑,,曲率半径,2017-07-24
3166903,radius of gyration,迴轉半徑,,回转半径,2017-07-24
3166904,random,無規；隨機,,无规；随机,2017-07-24
3166905,rarefaction,稀疏；疏部,,稀疏,2017-07-24
3166906,rarefaction wave,稀疏波,,稀疏波,2017-07-24
3166907,ray,線；射線,,线；射线,2017-07-24
3166908,Rayleigh scattering,瑞立散射,,瑞利散射,2017-07-24
3166909,reaction,反作用；反應,,反作用；反应,2017-07-24
3166910,reaction force,反作用力,,反作用力,2017-07-24
3166911,real image,實像,,实像,2017-07-24
3166912,rectangular coordinates,直角坐標,,直角坐标,2017-07-24
3166913,rectification,整流,,整流,2017-07-24
3166914,rectifier,整流器,,整流器,2017-07-24
3166915,red shift,紅移,,红移,2017-07-24
3166916,reflection,反射,,反射; 反映；晶体学中有时称为“衍射”,2017-07-24
3166917,reflector,反射器；反射鏡,,反射器；反射镜；反射望远镜,2017-07-24
3166918,refraction,折射,,折射,2017-07-24
3166919,refrigerator,致冷機；冷凍機,,致冷机；致冷器,2017-07-24
3166920,relative index of refraction,相對折射率,,相对折射率,2017-07-24
3166921,relativistic mass,相對論性質量,,相对论［性］质量,2017-07-24
3166922,resistivity,電阻率,,电阻率,2017-07-24
3166923,resistor,電阻[器],,电阻［器］,2017-07-24
3166924,resonance,共振；共鳴,,共鸣;共振,2017-07-24
3166925,rest energy,靜止能[量],,"静止能量,剩余能量",2017-07-24
3166926,restoring force,回復力,,回复力,2017-07-24
3166927,retrograde motion,逆行,,逆行{天},2017-07-24
3166928,reverse bias,反[向]偏壓,,反[向]偏压,2017-07-24
3166929,right ascension,赤經,,赤经,2017-07-24
3166930,rigid body,剛體,,刚体,2017-07-24
3166931,root-mean-square speed,方均根速率,,方均根速率,2017-07-24
3166932,rotation,轉動；旋轉； 自轉 ；旋光[本領],,转动;自转,2017-07-24
3166933,ruby laser,紅寶石雷射,,红宝石激光器,2017-07-24
3166934,Rydberg constant,芮得柏常數,,里德伯常量,2017-07-24
3166935,satellite,衛星；伴線,,伴线；卫星,2017-07-24
3166936,Saturn,土星,,土星,2017-07-24
3166937,scalar,純量,,标量,2017-07-24
3166938,scanning tunneling microscope{=STM},掃描穿隧顯微儀,,扫描隧穿显微镜,2017-07-24
3166939,scattering,散射,,散射,2017-07-24
3166940,second,秒,,秒,2017-07-24
3166941,secondary coil,副[線]圈,,副线圈,2017-07-24
3166942,secondary electron,二次電子,,次级电子,2017-07-24
3166943,secondary rainbow,霓,,霓,2017-07-24
3166944,semiconductor,半導體,,半导体,2017-07-24
3166945,semiconductor laser,半導體雷射,,半导体激光器,2017-07-24
3166946,series,系；級數,,系；级数,2017-07-24
3166947,series connection,串聯,,串联,2017-07-24
3166948,SHM {simple harmonic motion},簡諧運動,,简谐运动,2017-07-24
3166949,shock wave,[爆]震波,,［冲］击波,2017-07-24
3166950,short circuit,短路,,短路,2017-07-24
3166951,SI{Système International d'Unités},國際單位制,,国际单位制,2017-07-24
3166952,sinusoidal wave,正弦波,,正弦波,2017-07-24
3166953,smectic liquid crystal,層列型液晶,,近晶相液晶,2017-07-24
3166954,Snell's law,司乃耳定律,,斯涅耳定律,2017-07-24
3166955,solar wind,太陽風,,太阳风,2017-07-24
3166956,solenoid,螺線管,,螺线管,2017-07-24
3166957,solid,固體,,固体,2017-07-24
3166958,sonar,聲納,,声呐,2017-07-24
3166959,sound wave,聲波,,声波,2017-07-24
3166960,source,源；源極,,源,2017-07-24
3166961,south pole,南極,,［指］南极,2017-07-24
3166962,special relativity,狹義相對論,,狭义相对论,2017-07-24
3166963,special theory of relativity,狹義相對論,,狭义相对论,2017-07-24
3166964,specific heat,比熱,,比热［容］,2017-07-24
3166965,specific weight,比重,,比重,2017-07-24
3166966,spectral line,[光]譜線,,谱线,2017-07-24
3166967,spectrometer,[光]譜儀；[光]譜計,,［光］谱仪；分光计,2017-07-24
3166968,spectrum,光譜；譜,,谱,2017-07-24
3166969,specular reflection,鏡面反射,,镜面反射,2017-07-24
3166970,speed,速率,,速率,2017-07-24
3166971,speed of sound,聲速,,声速,2017-07-24
3166972,spherical aberration,球面像差,,球［面像］差,2017-07-24
3166973,spherical lens,球面透鏡,,球面透镜,2017-07-24
3166974,spherical mirror,球面鏡,,球面镜,2017-07-24
3166975,spin,自旋,,自旋,2017-07-24
3166976,spontaneous emission,自發發射,,自发发射,2017-07-24
3166977,spontaneous radiation,自發輻射,,自发辐射,2017-07-24
3166978,spring constant,彈性常數,,弹性常数,2017-07-24
3166979,standing wave,駐波,,驻波,2017-07-24
3166980,star,星；恆星,,恒星,2017-07-24
3166981,state,態；狀態,,态；状态,2017-07-24
3166982,state function,態函數,,态函数,2017-07-24
3166983,static equilibrium,靜力平衡,,静力平衡,2017-07-24
3166984,static friction,靜摩擦,,静摩擦,2017-07-24
3166985,statics,靜力學,,静力学,2017-07-24
3166986,stationary state,定態,,定态,2017-07-24
3166987,steady flow,穩流,,定常流［动］,2017-07-24
3166988,steam engine,蒸汽機,,蒸汽机,2017-07-24
3166989,stellar cluster,星團,,星团,2017-07-24
3166990,stimulated emission,受激發射,,受激发射,2017-07-24
3166991,strong interaction,強[交互]作用,,强相互作用,2017-07-24
3166992,sublimation,昇華,,升华,2017-07-24
3166993,subsonic speed,次音速；次聲速,,亚声速,2017-07-24
3166994,Sun,日；太陽,,太阳,2017-07-24
3166995,superconducting quantum interference device {=SQUID},超導量子干涉儀,,超导量子干涉器件,2017-07-24
3166996,superconductor,超導體,,超导体,2017-07-24
3166997,surface tension,表面張力；表面抗張,,表面张力,2017-07-24
3166998,system,系[統]；體系,,系[统]；体系,2017-07-24
3166999,tangential acceleration,切向加速度,,切向加速度,2017-07-24
3167000,temperature,溫度,,温度,2017-07-24
3167001,tension,張力；抗張力,,张力,2017-07-24
3167002,terminal velocity,終端速度,,终极速度,2017-07-24
3167003,test charge,測試電荷,,试探电荷,2017-07-24
3167004,thermal energy,熱能,,热能,2017-07-24
3167005,thermal equilibrium,熱平衡,,热平衡,2017-07-24
3167006,thermal expansion,熱膨脹,,热膨胀,2017-07-24
3167007,thermocouple,熱電偶；溫差電偶,,热电偶，温差电偶,2017-07-24
3167008,thermometer,溫度計,,温度计,2017-07-24
3167009,thermotropic liquid crystal,熱致液晶,,热致液晶,2017-07-24
3167010,thin lens,薄透鏡,,薄透镜,2017-07-24
3167011,three primary colors,三原色,,三原色,2017-07-24
3167012,threshold frequency,底限頻率；閾值頻率,,阈[值]频［率］,2017-07-24
3167013,timbre,音品；音色,,音品；音色,2017-07-24
3167014,time,時；時刻；時間,,时间,2017-07-24
3167015,time dilatation,時間膨脹,,时间延缓,2017-07-24
3167016,toroid,環管,,环,2017-07-24
3167017,torque,力矩,,转矩,2017-07-24
3167018,torr,托 (mmHg),,托[里拆利],2017-07-24
3167019,torsion balance,扭秤,,扭秤,2017-07-24
3167020,torsion constant,扭轉常數,,扭转常数,2017-07-24
3167021,total internal reflection,全[内]反射,,全［内］反射,2017-07-24
3167022,total reflection,全反射,,全反射,2017-07-24
3167023,trajectory,軌跡；彈道,,轨迹；弹道,2017-07-24
3167024,transformer,變壓器,,变压器,2017-07-24
3167025,transistor,電晶體,,晶体管,2017-07-24
3167026,transition,相變；躍遷；轉變,,跃迁；过渡；相变；转变,2017-07-24
3167027,transition element,過渡元素,,过渡元素,2017-07-24
3167028,transition temperature,相變溫度,,相变温度；转变温度,2017-07-24
3167029,translation,平移,,平移,2017-07-24
3167030,transmitted wave,透射波；發射波,,透射波，传送波，发射波,2017-07-24
3167031,transverse wave,橫波,,横波,2017-07-24
3167032,traveling wave,行進波,,行波,2017-07-24
3167033,triple point,三相點,,三相点,2017-07-24
3167034,trough,[波]谷；槽,,[波]谷；槽,2017-07-24
3167035,tunnelling effect,穿隧效應,,隧道效应,2017-07-24
3167036,turbulent flow,亂流,,湍流,2017-07-24
3167037,ultra high frequency {=UHF},超高頻,,超高频[率],2017-07-24
3167038,ultraviolet,紫外光；紫外線,,紫外光，紫外线,2017-07-24
3167039,ultraviolet ray,紫外線,,紫外线,2017-07-24
3167040,uniform circular motion,等速率圓周運動；等速圓周運動,,<p>匀速圆周运动</p>,2017-07-24
3167041,unit,單位；單元,,单位；单元,2017-07-24
3167042,up quark,上夸克,,上夸克,2017-07-24
3167043,uranium,鈾,,铀,2017-07-24
3167044,Uranus,天王星,,天王星,2017-07-24
3167045,valence band,價帶,,价带,2017-07-24
3167046,vaporization,汽化,,气化,2017-07-24
3167047,variable star,變星,,变星,2017-07-24
3167048,vector,向量,,矢量,2017-07-24
3167049,velocity,速度,,速度,2017-07-24
3167050,Venus,金星,,金星,2017-07-24
3167051,vernal equinox,春分；春分點,,春分点,2017-07-24
3167052,vernier,游標,,游标,2017-07-24
3167053,vertex of mirror,鏡頂,,镜顶,2017-07-24
3167054,very high frequency {=VHF},特高頻,,甚高频,2017-07-24
3167055,vibration,振動,,振动,2017-07-24
3167056,vibrator,振動器；振動體,,振子;振动器,2017-07-24
3167057,Virgo cluster,室女[座]星系團,,室女星系团,2017-07-24
3167058,virtual image,虛像,,虚像,2017-07-24
3167059,visible light,可見光,,可见光,2017-07-24
3167060,visual persistence,視覺暫留,,视觉暂留,2017-07-24
3167061,volt,伏[特],,伏[特],2017-07-24
3167062,voltage,電壓,,电压,2017-07-24
3167063,voltmeter,伏特計；電壓計,,伏特计,2017-07-24
3167064,volume flow rate,體積流率,,体积流率,2017-07-24
3167065,wafer,晶圓,,薄片；晶片，圆片,2017-07-24
3167066,wake,尾流,,尾流,2017-07-24
3167067,watt,瓦[特] (單位),,瓦[特],2017-07-24
3167068,wave,波,,波,2017-07-24
3167069,wave crest,波峰,,波峰,2017-07-24
3167070,wave front,波前,,波前；波阵面,2017-07-24
3167071,wave mechanics,波動力學,,波动力学,2017-07-24
3167072,wave motion,波動,,波动,2017-07-24
3167073,wave optics,波[動]光學,,波动光学,2017-07-24
3167074,wave packet,波包,,波包,2017-07-24
3167075,wave train,波列,,波列,2017-07-24
3167076,wave trough,波谷,,波谷,2017-07-24
3167077,wave velocity,波速[度],,波速[度],2017-07-24
3167078,wavelength,波長,,波长,2017-07-24
3167079,wavelet,子波,,子波；小波,2017-07-24
3167080,wave-particle duality,波粒二象性,,波粒二象性,2017-07-24
3167081,weak interaction,弱[交互]作用,,弱相互作用,2017-07-24
3167082,weber,韋伯 (單位),,韦伯,2017-07-24
3167083,weight,重；重量；權重,,权［重］;重量,2017-07-24
3167084,weightlessness,失重,,失重,2017-07-24
3167085,wetting,潤濕,,润湿,2017-07-24
3167086,work,功,,功,2017-07-24
3167087,work function,功函數,,功函数，逸出功,2017-07-24
3167088,work-kinetic energy theorem,功能定理,,功能原理,2017-07-24
3167089,X-ray,X射線,,X射线,2017-07-24
3167090,α particle,α粒子,,α粒子,2017-07-24
3167091,γ-ray,γ射線,,γ射线,2017-07-24
