ID,英文名稱,中文名稱,圖片,備註,更新日期
1117178,Tilia henryana Szysz var. subglavra V.Engl.,糯米椴,,,2012-11-26
1117179,Tilia hypoglauca Rehd.,粉葉椴;白葉椴(陳嶸),,,2012-11-26
1117180,Tilia intonsa Wils.,多毛椴;西蜀椴樹(陳嶸),,,2012-11-26
1117181,Tilia japonica Simk,日本椴樹(于),,,2012-11-26
1117182,Tilia kwangtungensis Chun et Wong,廣東椴樹(陳嶸),,,2012-11-26
1117183,Tilia laetevirens Tehd.et .Wils.,亮綠椴;長柄椴樹(陳嶸),,,2012-11-26
1117184,Tilia lepidota Rehd.,鱗毛椴;銹葉椴(陳嶸),,,2012-11-26
1117185,Tilia leptocarya Rehd.,鱗果椴;糙皮椴(陳嶸),,,2012-11-26
1117186,Tilia mandshurica Rupr.et Maxim.Manchurian Linden,杻 (盛京通志); 柂(爾雅);糠椴(河北東陵);遼椴;椴兵子;大葉椴,,,2012-11-26
1117187,Tilia miqueliana Maxim.,南京椴樹(陳嶸); 白椴,,,2012-11-26
1117188,Tilia mofungensis Chun et Wong,帽峰椴;磨峰椴樹(陳嶸),,,2012-11-26
1117189,Tilia mongolica Maxim.;Mongolian linden,蒙椴;小葉椴;白皮椴(河南),,,2012-11-26
1117190,Tilia nobilis Rehd. Et Wils,大椴樹(中國植物圖譜),,,2012-11-26
1117191,Tilia oblongifolia Rehd.,短圓葉椴;黃山椴樹(陳嶸),,,2012-11-26
1117192,Tilia oliveri Szyszyl,粉椴(河南),,,2012-11-26
1117193,Tilia paucicostata Maxim.,少脈椴;筒果椴樹(陳嶸),,,2012-11-26
1117194,Tilia sclerophylla Ling,建寧椴,,,2012-11-26
1117195,Tilia tuan Szyszyl,椴樹(湖北興山);金桐力樹(D.);千層皮;青科榔,,,2012-11-26
1117196,Tilia tuan Szyzs.;var.chinensis Rehd. et Wils.,毛芽椴,,,2012-11-26
1117197,Tiliaceae;liden family,椴樹科,,,2012-11-26
1117198,Tillaea,東爪草屬(景天科),,,2012-11-26
1117199,Tillaetia caries (DC.)Tulasne,小麥網腥黑穗病菌,,,2012-11-26
1117200,tiller,分蘗,,,2012-11-26
1117201,tiller bud,分蘗芽,,,2012-11-26
1117202,tiller primordia,分蘗原體,,,2012-11-26
1117203,tillering capacity,分蘗力,,,2012-11-26
1117204,tillering node,分蘗節,,,2012-11-26
1117205,tillering stage,分蘗期,,,2012-11-26
1117206,tillering;shooting,分蘗作用;分枝作用,,,2012-11-26
1117207,Tilletia,腥黑穗病菌屬,,,2012-11-26
1117208,Tilletia foetens(Berkeley et Curtis)Schroeter;T.foetida(Wallr.)Liro,小麥圓腥黑穗病菌,,,2012-11-26
1117209,Tilletia foetida(Wallr.)Liro,小麥圓腥黑穗病菌,,,2012-11-26
1117210,Tilletia horrida Takahashi,稻墨黑穗病菌,,,2012-11-26
1117211,Tilletia pancicii Bub k et Ranojevic,大麥腥黑穗病菌,,,2012-11-26
1117212,Tilletia tritici(Bjerk.)Winter;T.caries(DC.)Tulasne,小麥網腥黑穗病菌,,,2012-11-26
1117213,Tilletiaceae,腥黑穗病菌科,,,2012-11-26
1117214,Tilletiineae,腥黑穗病菌亞目,,,2012-11-26
1117215,Tillingia filisecta Nakai et.Kitagawa;Ligusticum filisectum(N.et K.)Hiroe,絲葉蒿本,,,2012-11-26
1117216,Tillingia tachiroe Kitagawa;Ligusticum tachiroei(Franch. et Sav.)Hiroe et.Cibstabce,細葉蒿本,,,2012-11-26
1117217,Tiloperidales,北海藻目,,,2012-11-26
1117218,Tilopteridaceae,北海藻科(褐),,,2012-11-26
1117219,timber limit;timber line,喬木限界;林木限界,,,2012-11-26
1117220,time constant,時間常數,,,2012-11-26
1117221,time factor,時間因子,,,2012-11-26
1117222,time law of intersexuality,雌雄間性的時間法則,,,2012-11-26
1117223,time of flower-bud differentiation(initiation),花芽分化期,,,2012-11-26
1117224,time of planting,栽植期,,,2012-11-26
1117225,time of relaxation,緩和時間,,,2012-11-26
1117226,time signal,時標,,,2012-11-26
1117227,time-lapse motion picture,定時自動攝影;延時影片,,,2012-11-26
1117228,Timimia,美姿蘚屬,,,2012-11-26
1117229,timing process,計時過程,,,2012-11-26
1117230,Timmia austriaca Hedw.,南方美姿蘚,,,2012-11-26
1117231,timmia bavarica Hcssl,北方美姿蘚,,,2012-11-26
1117232,Timmia megapolitana Hedw.,美姿蘚,,,2012-11-26
1117233,Timmia norvegica Zet,挪威美姿蘚,,,2012-11-26
1117234,Timmiaceae,美姿蘚科,,,2012-11-26
1117235,Timmiella,反紐蘚屬(叢蘚科),,,2012-11-26
1117236,Timmiella anomala (B.S.G)Limpr.,反紐蘚,,,2012-11-26
1117237,Timmiella diminuta (C.M l.)Chen,小反紐蘚,,,2012-11-26
1117238,Timmiinales,美姿蘚亞目,,,2012-11-26
1117239,Timonius,貝木屬,,,2012-11-26
1117240,timothy bacillus,牛草桿菌,,,2012-11-26
1117241,timothy;Phleum pratense L.;herd's grass,牛草;絹絲草,,,2012-11-26
1117242,tinea,癬,,,2012-11-26
1117243,Tinomiscium,大葉藤屬(防己科),,,2012-11-26
1117244,Tinospora,青牛膽屬（防己科),,,2012-11-26
1117245,Tinospora capillipes Gagnepain;Radix Tinosporae,金果欖(百花鏡，藥性考，柑園小識，本草綱目拾遺);金若欖;青牛膽,,,2012-11-26
1117246,Tinosporeae,青牛膽族(防己科),,,2012-11-26
1117247,Tinospra sagittata(Oliv.)Ganep.,青牛膽;山慈姑;青魚膽,,,2012-11-26
1117248,tinsel type flagellum,流蘇型鞭毛,,,2012-11-26
1117249,Tinus,興山繡球類(忍冬科),,,2012-11-26
1117250,tip,頂端,,,2012-11-26
1117251,tip blight canker,頂繞病,,,2012-11-26
1117252,tiphic,池塘群落的,,,2012-11-26
1117253,tiphium,池塘群落,,,2012-11-26
1117254,tiphophilous,喜愛池塘的,,,2012-11-26
1117255,tirium,瘠地群落,,,2012-11-26
1117256,Tirpitzia,柄瓣木屬(亞麻科),,,2012-11-26
1117257,tissue,組織;體素,,,2012-11-26
1117258,Tissue bleaching,組織白化,,,2012-11-26
1117259,tissue cell,組織細胞,,,2012-11-26
1117260,tissue culture,組織培養,,,2012-11-26
1117261,tissue fluid,組織液,,,2012-11-26
1117262,tissue immunity,組織免疫性,,,2012-11-26
1117263,tissue interaction,組織交互作用,,,2012-11-26
1117264,tissue mother cell,組織母細胞,,,2012-11-26
1117265,tissue of movement,運動組織,,,2012-11-26
1117266,tissue respiration,組織呼吸,,,2012-11-26
1117267,tissue specificity,組織專一性,,,2012-11-26
1117268,tissue system,組織系統,,,2012-11-26
1117269,tissue tension,組織張力,,,2012-11-26
1117270,tissue test,組織檢定,,,2012-11-26
1117271,tissue transplant,組織移植,,,2012-11-26
1117272,tissue water,組織水,,,2012-11-26
1117273,tissue-culture cells,培養細胞,,,2012-11-26
1117274,titer,滴定量,,,2012-11-26
1117275,titratable acid,可滴定酸,,,2012-11-26
1117276,titrate,滴定;滴定分析,,,2012-11-26
1117277,titration,滴定法,,,2012-11-26
1117278,titration colorimetric,比色滴定法,,,2012-11-26
1117279,titration electric or electrolytic,電解滴定法,,,2012-11-26
1117280,titration end point,滴定終點,,,2012-11-26
1117281,Tmesipteridaceae,二囊松葉蕨科,,,2012-11-26
1117282,Tmesipteris,二囊松葉蕨屬,,,2012-11-26
1117283,TMV;tobacco mosaic virus,煙草嵌紋病毒,,,2012-11-26
1117284,toad-stool,毒蕈;有毒菇類,,,2012-11-26
1117285,tobacco leaf curl virus(Storey),煙草卷葉病毒,,,2012-11-26
1117286,tobacco mosaic disease,煙草嵌紋病,,,2012-11-26
1117287,tobacco mosaic virus(Allard);TMV,煙草嵌紋病毒,,,2012-11-26
1117288,tobacco yellow spotted streak virus(Hidaka et Tomarn),煙草黃點斑病毒;馬鈴薯Y病毒之一系統,,,2012-11-26
1117289,tobacco;Nicotiana tobacum L.,煙草;菸草,,,2012-11-26
1117290,Toddalia,飛龍掌血屬;黃肉樹屬(芸香科),,,2012-11-26
1117291,Toddalia asiatica Lam.;T.aculeata Pers.,飛龍掌血(圖考);八大王(H.C)(G)(Pl.Wils);黃樹根藤 (D.),,,2012-11-26
1117292,Toddalioideae,飛龍掌血亞科,,,2012-11-26
1117293,toddy,1.棕櫚汁;2.棕櫚酒,,,2012-11-26
1117294,Toddy palm;Caryota urens L.,孔雀椰子,,,2012-11-26
1117295,Tofieldia,千島石菖屬(百合科),,,2012-11-26
1117296,Tofieldia ceccinea Tichards;T.nutans Willd.,千島石菖,,,2012-11-26
1117297,Tofieldia nuda Maxim.,花石菖,,,2012-11-26
1117298,Toisusu,大葉柳屬,,,2012-11-26
1117299,Toisusu urbaniana Kimura,大葉柳(楊柳科),,,2012-11-26
1117300,tokogony;sexual reproduction,有性生殖,,,2012-11-26
1117301,tokozygote(Renner 1916);zygote,(單倍體菌藻植物之)合子,,,2012-11-26
1117302,tolerance,耐力;耐性;耐度,,,2012-11-26
1117303,tolerance of shade,耐陰性,,,2012-11-26
1117304,tolerance test,耐力測驗,,,2012-11-26
1117305,tolerant,能耐受的,,,2012-11-26
1117306,tolerant tree,有扺抗力的樹;耐陰樹,,,2012-11-26
1117307,toleration,耐性,,,2012-11-26
1117308,tolu;balsam of tolu,吐魯番膠,,,2012-11-26
1117309,toluene blue,甲苯藍,,,2012-11-26
1117310,toluene methylbenzene,甲苯;【艹+叻】;苯基[代]甲烷,,,2012-11-26
1117311,toluenediamine,甲苯二胺,,,2012-11-26
1117312,toluidine blue,甲苯胺藍,,,2012-11-26
1117313,toluol;toluene,甲苯,,,2012-11-26
1117314,toluquinone,甲醌,,,2012-11-26
1117315,toluyl-,甲苯甲醯基,,,2012-11-26
1117316,toluylene red;neutral red,二苯乙烯紅;中性紅,,,2012-11-26
1117317,toluylene;stilbene,1，2-二苯乙烯,,,2012-11-26
1117318,tolyl-,甲苯基,,,2012-11-26
1117319,tolyl mercaptan;thiocresol,甲苯硫醇;甲硫酚,,,2012-11-26
1117320,tolylene glycol;hydrobenzoin,二苯[基]乙二醇,,,2012-11-26
1117321,Tolyposporium,稗凝黑穗病菌屬,,,2012-11-26
1117322,Tolyposporium bullatum Schroeter,稗黑穗病菌,,,2012-11-26
1117323,tomatin,番茄素,,,2012-11-26
1117324,tomato bushy-stunt virus,番茄矮化病毒,,,2012-11-26
1117325,tomato test,番茄測驗法,,,2012-11-26
1117326,tomato;Lycopersicum esculentum Mill.,番茄,,,2012-11-26
1117327,tomentellate,被短絨毛,,,2012-11-26
1117328,tomentose(tomentous),有密絨毛的，綿毛的,,,2012-11-26
1117329,tomentulose,微有絨毛的,,,2012-11-26
1117330,Tongoloa,紅花芹屬(繖形花科;香芹科),,,2012-11-26
1117331,Tongoloa dunnii (Boiss)Wolff;Pimpinella dunnii Boiss,紅花芹,,,2012-11-26
1117332,tongue;ligula;ligule,葉舌,,,2012-11-26
1117333,tonka ，tonka bean;tonguin bean;seed of Dipteryx odorata,零陵香豆,,,2012-11-26
1117334,tonofibril,張力原纖維,,,2012-11-26
1117335,tonoplast membrane,液胞膜,,,2012-11-26
1117336,tonoplast(de Vries 1885);tonoplast membrane,液胞膜,,,2012-11-26
1117337,tonoplast-plasmolysis;plasmolysis,液胞膜質離現象;質離,,,2012-11-26
1117338,tonquinol,零陵香豆醇，香豆醇,,,2012-11-26
1117339,tonus,(對於刺激的)反應能力,,,2012-11-26
1117340,tonus factor,反應因素,,,2012-11-26
1117341,Toona,白樁屬(楝科),,,2012-11-26
1117342,Toona microcarpa(C.DC.)Harms,小果香椿,,,2012-11-26
1117343,Toona sinensis,香椿（俗）；,,,2012-11-26
1117344,Toona sinensis Roem;Cedrela sinensis Juss.,香椿;椿; 紅椿;春芽樹,,,2012-11-26
1117345,Toona sureni(Bl.)Merr.,紅楝子;紅椿;赤昨工,,,2012-11-26
1117346,tooth(pl.teeth),1.葉緣的細齒;2.有齒絲狀菌的似齒的突起;3.苔蘚類的蒴齒,,,2012-11-26
1117347,toothed bur clover;Medicago deutice-elata Willd.,鋸齒刺苜蓿,,,2012-11-26
1117348,toothed fungi;Hyelnaceae,齒菌,,,2012-11-26
1117349,toothed;dentate,齒狀的;有齒的,,,2012-11-26
1117350,top cross;inbred-variety cross,頂交;品種和自交系間雜交,,,2012-11-26
1117351,top fermentation,上層發酵,,,2012-11-26
1117352,top fermenting yeast;top yeast,上層酵母,,,2012-11-26
1117353,top growth,頂端生長,,,2012-11-26
1117354,top shaped;turbinate,洋陀螺形,,,2012-11-26
1117355,top working;top-grafting,主枝先端接木;高接(接木),,,2012-11-26
1117356,top yeast;surface yeast,上層酵母,,,2012-11-26
1117357,topiary,整形觀賞樹木,,,2012-11-26
1117358,topocline,地形漸變群,,,2012-11-26
1117359,topodeme,地域族群,,,2012-11-26
1117360,topodeme,地域性族群;特定地域的個體群,,,2012-11-26
1117361,topogenesis,位相形成,,,2012-11-26
1117362,topographical,地形的;地方分布的,,,2012-11-26
1117363,topography,地勢;地形學,,,2012-11-26
1117364,topology,風土調查;地形研究;位相學;地勢學,,,2012-11-26
1117365,topotaxis,趨域性,,,2012-11-26
1117366,topotype,同地區模式標本,,,2012-11-26
1117367,topping;decapitation,摘心,,,2012-11-26
1117368,top-root ratio,頂根比;T/R比率,,,2012-11-26
1117369,torelation;neutralism,中立作用,,,2012-11-26
1117370,torfaceous,沼生的,,,2012-11-26
1117371,Torilis,竊衣屬(繖形科),,,2012-11-26
1117372,Torilis anthriscas Geml.;T.japonica(Houtt.)DC.,破子草(H.C)(G);竊衣(爾雅),,,2012-11-26
1117373,Torilis japonica(Houtt.)DC.,破子草,,,2012-11-26
1117374,Torilis scabra (Thunb.)DC.;Caucalis scabra(Thunb.)Makino,竊衣(爾雅); 蘮蒘(爾雅);麥鬼,,,2012-11-26
1117375,tormogen,膜原細胞,,,2012-11-26
1117376,Tornia vagaus Roxb .,蝴蝶花(H.M);癩頭草(H.M),,,2012-11-26
1117377,torose,1.有節瘤的;2.有縊窄部的圓極形的,,,2012-11-26
1117378,torrential,急流生物的,,,2012-11-26
1117379,Torreya fargesii Franch.,巴山榧樹;球果杉;崖頭杉;篦子杉,,,2012-11-26
1117380,Torreya grandis Fort;Chinese torreya;Semen torreyae,香榧.(別錄，群芳譜);赤果(日用本草);野杉;玉榧,,,2012-11-26
1117381,Torreya jackii Chun,長葉榧樹,,,2012-11-26
1117382,Torreya nucifera Sieb.et Zucc，;Japanese torrya;Japaness plum-yew;Texus nucifera Kaempf;Caryotexus uncifera Zucc.,日本榧樹;榧(P)(Br);榧實(圖考);柀(爾雅);煔(爾雅);文木(P),,,2012-11-26
1117383,Torreya;stinking yew,榧樹屬(紅豆杉科),,,2012-11-26
1117384,Torricellia,鞘柄木屬;叨里木屬(山茱萸科),,,2012-11-26
1117385,Torricellia angulata Oliv.,角落鞘柄木,,,2012-11-26
1117386,Torricellia tiliifolia DC.,鞘柄木,,,2012-11-26
1117387,torsion,扭轉,,,2012-11-26
1117388,torsion pairing(Darlington 1935),(非同型染色體片段間的)扭曲配對,,,2012-11-26
1117389,Tortella,紐蘚屬(叢蘚科),,,2012-11-26
1117390,Tortella caespitosa (Schwaegr)Limpr,叢葉紐蘚,,,2012-11-26
1117391,Tortella fragilis (Drumm)Limpr,折葉紐蘚,,,2012-11-26
1117392,Tortella tortusa(L.)Limpr,紐蘚,,,2012-11-26
1117393,Tortelleae,紐蘚群,,,2012-11-26
1117394,Tortula,牆頭蘚屬,,,2012-11-26
1117395,Tortula muralis var.aestiva Brid,無芒牆頭蘚,,,2012-11-26
1117396,Tortula muralis var.obcordata Schimp;T.emarginata(Doz.et Molk)Mitt.,凹葉牆頭蘚,,,2012-11-26
1117397,Tortula muralis(L.)Hedw.,牆頭蘚,,,2012-11-26
1117398,Tortula sublimata Mitt.,牆頭蘚,,,2012-11-26
1117399,Tortula yunnanensis Chun,雲南牆頭蘚,,,2012-11-26
1117400,tortulose;tortulosus,隆起的;念珠形的,,,2012-11-26
1117401,tortuose;tortuosus,扭曲的,,,2012-11-26
1117402,torula,假酵母之一,,,2012-11-26
1117403,Torularia,扭果芥屬(十字花科),,,2012-11-26
1117404,Torularia humilis (C.A.Mey)C.E.Schulz,扭果芥,,,2012-11-26
1117405,Toruleae,朴樹斑葉病族,,,2012-11-26
1117406,torulose(torulosus),念珠串狀的;多瘤的,,,2012-11-26
1117407,torus,孔阜;(孔膜中的)圓節;花托,,,2012-11-26
1117408,total bacterial count,細菌聚落總數,,,2012-11-26
1117409,total conjugation,完全接合,,,2012-11-26
1117410,total count,總計數,,,2012-11-26
1117411,total digestible nutrients;TDN,可消化總養分,,,2012-11-26
1117412,total dry weight,總乾量,,,2012-11-26
1117413,total effective temperature;effective tempera-ture summation,有效積算溫度;有效積溫,,,2012-11-26
1117414,total length,全長,,,2012-11-26
1117415,total metabolism,總代謝,,,2012-11-26
1117416,total parthenoge-nesis,全單性生殖,,,2012-11-26
1117417,total preparation,全體標本,,,2012-11-26
1117418,total regulation,完全調整,,,2012-11-26
1117419,total soil moisture stress,全土壤水分應力,,,2012-11-26
1117420,total solid,全乾物,,,2012-11-26
1117421,totalizer,累積計算器,,,2012-11-26
1117422,totipotency,分化全能性,,,2012-11-26
1117423,totipotent,分化全能,,,2012-11-26
1117424,touch-and- go pairing(Wilson 1925),觸離配對,,,2012-11-26
1117425,Tournefortia,紫丹屬(紫草科),,,2012-11-26
1117426,Tournefortia arguzia Roem.et Sch.;T.sibirica L.,山草;山埔姜(F.N),,,2012-11-26
1117427,Tournefortia montana Lour.,茨姆(H.M),,,2012-11-26
1117428,Tournefortia ovata Wall.,紫丹(漢英韻府),,,2012-11-26
1117429,Tournefortia sarmentosa Lam.,冷飯藤(H.F),,,2012-11-26
1117430,Tournefortia sibirica L.,紫草(W)，地血(W)，紫丹(W),,,2012-11-26
1117431,Tovara neofiliformis Nakai;Antenoron neofiliforme(Nakai),短毛金線草;蓼子七,,,2012-11-26
1117432,Tovariaceae,駝瓦麗亞科(白花菜科),,,2012-11-26
1117433,towel gourd;Luffa cyclindrica Roem,絲瓜(救荒本草),,,2012-11-26
1117434,Townsendia,地菊屬(菊科),,,2012-11-26
1117435,Townsendia exscapa Porter;T.sericea Hook.;Easter daisy,無莖地菊,,,2012-11-26
1117436,Townsendia grandiiflora Nuff,地菊,,,2012-11-26
1117437,toxic,有毒的,,,2012-11-26
1117438,toxic dosage,毒害量,,,2012-11-26
1117439,toxic properties,毒害性,,,2012-11-26
1117440,toxicants,毒劑,,,2012-11-26
1117441,toxicarol,毒灰草酚,,,2012-11-26
1117442,toxicity,毒性,,,2012-11-26
1117443,Toxicodendron;Rhus,漆樹類(漆樹屬),,,2012-11-26
1117444,toxicogenic;toxigenic,產毒素的,,,2012-11-26
1117445,toxicology,毒物學,,,2012-11-26
1117446,toxin,毒素,,,2012-11-26
1117447,toxogen,毒素原,,,2012-11-26
1117448,toxogenic,產毒素的,,,2012-11-26
1117449,toxogenin,毒原質,,,2012-11-26
1117450,toxoid,類毒素,,,2012-11-26
1117451,toxolysin,溶毒素;抗毒素,,,2012-11-26
1117452,TPN;Triphosphopyridine uneleotide;NADP,三磷酸核苷苷;助酵素II;輔酶,,,2012-11-26
1117453,trabant chromosome;satellited chromosome;SAT-chromsome,隨體染色體,,,2012-11-26
1117454,trabant(Navashin 1912);satellite,(染色體上的)隨體,,,2012-11-26
1117455,trabecula;trabeculae,網架組織;橫架組織;橋樑細胞;蕈體柄,,,2012-11-26
1117456,trabecular duct,橫紋導管,,,2012-11-26
1117457,trabeculate,橫條的;橫隔片,,,2012-11-26
1117458,trace bundle,跡束;葉跡維管束,,,2012-11-26
1117459,trace element;micro-element;minor-element,微量元素,,,2012-11-26
1117460,trace gap;leaf gap,跡隙;葉隙,,,2012-11-26
1117461,tracer,追蹤物,,,2012-11-26
1117462,tracer experiment,追蹤實驗,,,2012-11-26
1117463,tracer technique,追蹤技術,,,2012-11-26
1117464,trachea;vessel,導管;氣管,,,2012-11-26
1117465,tracheal tube,氣管,,,2012-11-26
1117466,tracheary element,管狀細胞;導管細胞,,,2012-11-26
1117467,tracheid,假導管;管胞,,,2012-11-26
1117468,tracheid-form sieve tube,假導管狀篩管,,,2012-11-26
1117469,Trachelospermum jasminoides Leur.;T.divaricatum K.Sch.;African jasmine;star-jasmine;confederate-jasmine;Malayan jasmine(俗),絡石(本草經，中藥志);白花藤(唐本草，圖改);爬山虎(河南);鹿角草;石龍藤;爬牆虎(鎮江),,,2012-11-26
1117470,Trachelospermum jasminoides Lindl.var.heterophyllum Tsiang,石血(本草拾遺),,,2012-11-26
1117471,Trachelospermum wenchowense Tsiang,溫州絡石,,,2012-11-26
1117472,Trachelospoermum,絡石屬;白花藤屬(夾竹桃科),,,2012-11-26
1117473,Tracheophyta;vascular plants;Tracheophyte,維管束植物門,,,2012-11-26
1117474,trachlea portion;hadrome;xylem;wood part;vessel part,導管部,,,2012-11-26
1117475,trachoma virus,砂眼病毒,,,2012-11-26
1117476,Trachopdaceae,扭葉蘚科,,,2012-11-26
1117477,Trachycarpidium,喀里多尼亞群島毛口蘚屬(于),,,2012-11-26
1117478,trachycarpous,皮粗的(果實),,,2012-11-26
1117479,Trachycarpus,棕櫚屬(棕櫚科),,,2012-11-26
1117480,Trachycarpus excelsa Wendl.;Chinese coin plam;hemp palm;windmill palm,棕櫚(P);栟櫚(G);棕(K.F),,,2012-11-26
1117481,Trachycarpus excelsa Wendl.var.fortunei Makino;T.fortunei H.Wendl.;Fortune plam;fructus trachy-carpi,垂葉棕櫚;棕櫚(嘉祐本草),,,2012-11-26
1117482,Trachycarpus martinana Wendl.;Martius chusan palm,山棕櫚,,,2012-11-26
1117483,Trachycystis,疣燈蘚屬(提燈蘚科),,,2012-11-26
1117484,Trachycystis flagellaris Lindb,鞭枝疣燈蘚,,,2012-11-26
1117485,Trachycystis microphylla(Doz.et Molk)Lindb.,疣燈蘚,,,2012-11-26
1117486,Trachydium purpurascens Franch.,紫果粗子草(繖形花科),,,2012-11-26
1117487,Trachypodeae,扭葉蘚亞科,,,2012-11-26
1117488,Trachypodopsis,擬扭葉蘚屬,,,2012-11-26
1117489,Trachypodopsis crispatula (Hook.)Fleisch,卷葉擬扭葉蘚,,,2012-11-26
1117490,Trachypus,扭葉蘚屬,,,2012-11-26
1117491,Trachypus bicolor Reinw.et Hornsch.,扭葉蘚,,,2012-11-26
1117492,trachyspermous,有粗的種皮的,,,2012-11-26
1117493,Trachyspermum,粗糙芹屬(繖形花科),,,2012-11-26
1117494,Trachyspermum scaberulum(Franch.)Wolff,粗子芹,,,2012-11-26
1117495,tractellum,前部鞭毛,,,2012-11-26
1117496,tractile fiber,牽引絲,,,2012-11-26
1117497,traction fiber;tractile fiber,牽引絲,,,2012-11-26
1117498,traction stability,牽引抵抗,,,2012-11-26
1117499,Tradescantia albiflora Kth.;wandering jew,白花鴨跖草,,,2012-11-26
1117500,Tradescantia discolor L'Her;Thoeo discolor,紫萬年青,,,2012-11-26
1117501,Tradescantia virginiana L.; common spider-wort,大紫鴨跖草,,,2012-11-26
1117502,Tradescantia;spiderwort;Virginia spider-wort,紫鴨跖草屬(鴨跖草科),,,2012-11-26
1117503,tragacanth gum,紫雲英樹膠,,,2012-11-26
1117504,Tragia,刺癢藤屬(大 戟 科),,,2012-11-26
1117505,Tragopogon porrifolius L.;sulsify;oyster plant;vegetable oyster,婆羅門參;西洋牛蒡,,,2012-11-26
1117506,Tragopogon pratensis L.,黃花婆羅門參,,,2012-11-26
1117507,Tragopogon;goat's-beard,婆羅門參屬(菊科),,,2012-11-26
1117508,trailing plant,匍匐植物;藤本植物,,,2012-11-26
1117509,training,訓練;鍛煉,,,2012-11-26
1117510,trait;character,性狀,,,2012-11-26
1117511,trama,(擔子器果二膜層間的)支持構造;菌髓,,,2012-11-26
1117512,Trametes,松慶病菌屬,,,2012-11-26
1117513,Trametes cinnabarina(Jacquin)Fries,櫻類朱蕈病菌,,,2012-11-26
1117514,transacetylase,乙醯基轉移酶,,,2012-11-26
1117515,transacylase,醯基轉移酶,,,2012-11-26
1117516,transaldolase,丁醛醇轉移酶,,,2012-11-26
1117517,transamination,胺基轉移作用,,,2012-11-26
1117518,transarrangement,反[式]排列,,,2012-11-26
1117519,transcellular osmosis,細胞橫斷滲透,,,2012-11-26
1117520,transcellular strands,細胞間絲,,,2012-11-26
1117521,transcellular streaming,細胞(細胞質)流動,,,2012-11-26
1117522,trans-configuration(Haldane 1942),反式構形;界列結合(二顯性或隱性)基因不在同一條染色體上的構形,,,2012-11-26
1117523,transcriptase(Spiegelman & Hayashi 1963),轉錄酶,,,2012-11-26
1117524,transcription(Hayashi & Spiegelman 1964),轉錄,,,2012-11-26
1117525,transduction(Zinder & Lederberg 1952),轉導;性狀引入,,,2012-11-26
1117526,transect,1.切斷;2(植物群落)橫貫取樣法;狹樣區,,,2012-11-26
1117527,transection,橫斷面,,,2012-11-26
1117528,transfection(Foldes & Trautner 1964),核酸感染,,,2012-11-26
1117529,transfer,搬運;移轉;轉送,,,2012-11-26
1117530,transfer cell,搬運細胞;移轉細胞,,,2012-11-26
1117531,transfer factors,搬運因子;移轉因子,,,2012-11-26
1117532,transfer RNA;tRNA(Hoagland，Zamecnik & Stephenson 1957),搬運核糖核酸;移轉核糖核酸,,,2012-11-26
1117533,transfer technique,搬運技術;移置技術,,,2012-11-26
1117534,transferase,搬運酶;移轉酶,,,2012-11-26
1117535,transference,遷移,,,2012-11-26
1117536,transfering enzyme;pherase,搬運酶;移轉酵素,,,2012-11-26
1117537,transferrin;siderophilin,鐵轉移血清蛋白;與鐵容易結合的一種血清蛋白,,,2012-11-26
1117538,transferring enzyme,搬運酶;移轉酵素,,,2012-11-26
1117539,transformation of bacterial type,細菌型性狀轉化,,,2012-11-26
1117540,transformation of matter,物質的轉變,,,2012-11-26
1117541,transformation of scale,尺度變換,,,2012-11-26
1117542,transformation substance,轉化物質;變形,,,2012-11-26
1117543,transformation(Griffith 1928，Avery，Macleod & Mccarthy 1944),轉化 ;性狀轉換,,,2012-11-26
1117544,transformer,轉化者;變壓器,,,2012-11-26
1117545,transforming agent;transforming principle,轉化因子,,,2012-11-26
1117546,transforming principle,性狀轉換因素,,,2012-11-26
1117547,transforming principle;transforming agent,轉化物質；轉化因子,,,2012-11-26
1117548,transfusion cell;passage cell,(內皮上的)通路細胞；轉輸細胞,,,2012-11-26
1117549,transfusion tissue,轉輸組織,,,2012-11-26
1117550,transgenation;point mutation;genovariation,點突變;基因突變,,,2012-11-26
1117551,transglycosidase,糖基轉移酶,,,2012-11-26
1117552,transglycosidation,糖基轉移作用,,,2012-11-26
1117553,transgression breeding,超越育種,,,2012-11-26
1117554,transgression(Darlington & Mather 1949),越親現象;超越,,,2012-11-26
1117555,transgressive inheritance,超越遺傳,,,2012-11-26
1117556,transgressive segregation,越親分離,,,2012-11-26
1117557,transgressive variation,越親變異,,,2012-11-26
1117558,transheterogenote,反式異型結合基因,,,2012-11-26
1117559,transheterozygote,反式異型合子,,,2012-11-26
1117560,transient,短暫的，易變的,,,2012-11-26
1117561,transient polymorphism(Ford 1940),暫時性多態型,,,2012-11-26
1117562,transiminase,亞胺轉移酶,,,2012-11-26
1117563,transition (al)region between shoot and root,莖根轉移部,,,2012-11-26
1117564,transition cell,交會細胞;過渡細胞;移行細胞,,,2012-11-26
1117565,transition mutation,轉位突變,,,2012-11-26
1117566,transition tissure,過渡組織,,,2012-11-26
1117567,transition zone,推移地帶;交會地帶;過渡區,,,2012-11-26
1117568,transition(Freese 1959),轉位;推移;過渡,,,2012-11-26
1117569,transitory intersex,過渡中間性,,,2012-11-26
1117570,transitory phase,移行相;暫時相,,,2012-11-26
