ID,英文名稱,中文名稱,圖片,化學式,更新日期
623542,cobalt(II) oxide,氧化鈷(II) {一氧化鈷},,CoO,2012-11-26
623544,cobalt(II) oxalate,草酸鈷(II)；乙二酸鈷(II),,"<Font html:Color=""#000000"">CoC</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
623545,cobalt(II) orthosilicate,[正]矽酸鈷(II),,"<Font html:Color=""#000000"">Co</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">SiO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
623546,cobalt(II) orthotitanate,[正]鈦酸鈷(II),,"<Font html:Color=""#000000"">Co</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">TiO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000""> </Font>",2012-11-26
623547,cobalt(II) orthophosphate,[正]磷酸鈷(II),,"<Font html:Color=""#000000"">Co</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">(PO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623548,cobalt(II) orthoarsenate,[正]砷酸鈷(II),,"<Font html:Color=""#000000"">Co</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">(AsO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623549,cobalt(II) oleate,油酸鈷(II) {十八烯酸鈷(II)},,"<Font html:Color=""#000000"">Co(C</Font><Sub><Fonthtml:Color=""#000000"">18</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">33</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623550,cobalt(II) metasilicate,偏矽酸鈷(II),,"<Font html:Color=""#000000"">CoSiO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623551,cobalt(II) nitrate; cobaltous nitrate,硝酸鈷(II),,"<Font html:Color=""#000000"">Co(NO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623552,cobalt(II) metaaluminate; ,偏鋁酸鈷(II),,"<Font html:Color=""#000000"">Co(AlO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623553,cobalt(II) metaarsenite,偏亞砷酸鈷(II),,"<Font html:Color=""#000000"">Co</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">As</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub>",2012-11-26
623554,cobalt(II) iodide,碘化鈷(II) {二碘化鈷},,"<Font html:Color=""#000000"">CoI</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623555,cobalt(II) linoleate,亞麻油酸鈷(II) {十八碳二烯酸鈷(II)},,"<Font html:Color=""#000000"">Co(C</Font><Sub><Fonthtml:Color=""#000000"">18</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">31</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623556,cobalt(II) iodate,碘酸鈷(II),,"<Font html:Color=""#000000"">Co(IO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623557,cobalt(II) hypophosphite,次磷酸鈷(II),,"<Font html:Color=""#000000"">Co(H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">PO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623558,cobalt(II) hydroxysulfate,硫酸氫氧鈷(II)；硫酸羥鈷(II) {鹼式硫酸鈷(II)},,"<Font html:Color=""#000000"">Co</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">(OH)</Font><Sub><Fonthtml:Color=""#000000"">8</Font></Sub><Font html:Color=""#000000"">SO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
623559,cobalt(II) hydroxyquinone,醌酸鈷(II),,"<Font html:Color=""#000000"">Co(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623560,cobalt(II) hydroxychloride,氫氧氯化鈷(II)；羥氯化鈷(II) {一氯(氫氧)化鈷(II)},,Co(OH)Cl,2012-11-26
623561,cobalt(II) hydroxycarbonate; cobaltous hydroxycarbonate,碳酸氫氧鈷(II)；碳酸羥鈷(II) {鹼式碳酸鈷(II)},,"<Font html:Color=""#000000"">2CoCO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">·3Co(OH)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623562,cobalt(II) hydroxide; cobaltous hydroxide,氫氧化鈷(II),,"<Font html:Color=""#000000"">Co(OH)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623563,cobalt(II) hydrogen phosphite; cobalt(II) biphosphite,亞磷酸氫鈷(II),,"<Font html:Color=""#000000"">Co(H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">PO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623564,cobalt(II) hydrogen fluoride,氫氟化鈷(II) {氫氟酸合氟化鈷(II)},,"<Font html:Color=""#000000"">CoF</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">·5HF</Font>",2012-11-26
623565,cobalt(II) hydrogen citrate,檸檬酸氫鈷(II),,"<Font html:Color=""#000000"">CoHC</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub>",2012-11-26
623566,cobalt(II) hydrogen arsenite,亞砷酸氫鈷(II) {酸式亞砷酸鈷},,"<Font html:Color=""#000000"">Co</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">(AsO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
623567,cobalt(II) hydride,氫化鈷(II),,"<Font html:Color=""#000000"">CoH</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623568,cobalt(II) hexamethylenetetraammine,六亞甲基四胺鈷(II),,"<Font html:Color=""#000000"">CoC</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">12</Font></Sub><Font html:Color=""#000000"">N</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
623569,cobalt(II) hexafluorosilicate,六氟矽酸鈷(II),,"<Font html:Color=""#000000"">CoSiF</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub>",2012-11-26
623570,cobalt(II) fluosilicate,[六]氟矽酸鈷(II),,"<Font html:Color=""#000000"">CoSiF</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub>",2012-11-26
623571,cobalt(II) fluoride,氟化鈷(II) {二氟化鈷},,"<Font html:Color=""#000000"">CoF</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623572,cobalt(II) ferrocyanide,亞鐵氰化鈷(II)；[六]氰鐵(II)化鈷(II),,"<Font html:Color=""#000000"">Co</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">[Fe(CN)</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">]</Font>",2012-11-26
623573,cobalt(II) ferricyanide,鐵氰化鈷(II)；[六]氰鐵(III)化鈷(II),,"<Font html:Color=""#000000"">Co</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">[Fe(CN)</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">]</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623574,cobalt(II) cobalt(III) sulfide,"硫化鈷(II, III)",,"<Font html:Color=""#000000"">Co</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">S</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
623575,cobalt(II) cyanide,氰化鈷(II),,"<Font html:Color=""#000000"">Co(CN)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623576,cobalt(II) cobalt(III) selenide,"硒化鈷(II, III)",,"<Font html:Color=""#000000"">Co</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">Se</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
623577,cobalt(II) cobalt(III) oxide,"氧化鈷(II, III)",,"<Font html:Color=""#000000"">Co</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
623578,cobalt(II) citrate,檸檬酸鈷(II),,"<Font html:Color=""#000000"">Co</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623579,cobalt(II) chloride,氯化鈷(II) {二氯化鈷},,"<Font html:Color=""#000000"">CoCl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623580,cobalt(II) chromate,鉻酸鈷(II),,"<Font html:Color=""#000000"">CoCrO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
623581,cobalt(II) carbonate,碳酸鈷(II),,"<Font html:Color=""#000000"">CoCO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623582,cobalt(II) chlorate,氯酸鈷(II),,"<Font html:Color=""#000000"">Co(ClO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623583,cobalt(II) bromide,溴化鈷(II) {二溴化鈷},,"<Font html:Color=""#000000"">CoBr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623584,cobalt(II) bromate,溴酸鈷(II),,"<Font html:Color=""#000000"">Co(BrO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623585,cobalt(II) bloom,鈷華 {八水合砷酸鈷(II)},,"<Font html:Color=""#000000"">Co</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">(AsO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">·8H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font>",2012-11-26
623586,cobalt(II) azide,疊氮化鈷(II),,"<Font html:Color=""#000000"">Co(N</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623587,cobalt(II) benzoate,苯甲酸鈷(II)；安息酸鈷(II),,"<Font html:Color=""#000000"">Co(C</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">O)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623588,cobalt(II) arsenite,亞砷酸鈷(II),,"<Font html:Color=""#000000"">Co</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">(AsO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623589,cobalt(II) amidosulfonate,胺磺酸鈷(II),,"<Font html:Color=""#000000"">Co(SO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">NH</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623590,cobalt(II) amide,胺化鈷(II),,"<Font html:Color=""#000000"">Co(NH</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623591,cobalt(II) aluminate,鋁酸鈷(II),,"<Font html:Color=""#000000"">Co(AlO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623592,cobalt(II) aluminum oxide,氧化鋁鈷(II),,"<Font html:Color=""#000000"">Co(AlO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623593,cobalt(II) aluminate,鋁酸鈷(II),,"<Font html:Color=""#000000"">Co(AlO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623594,cobalt(II) acid arsenite,酸式亞砷酸鈷(II),,"<Font html:Color=""#000000"">Co</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">(AsO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
623595,cobalt(II) acetylacetonate,乙醯丙酮鈷(II),,"<Font html:Color=""#000000"">Co(C</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623596,cobalt(II) acetate,醋酸鈷(II)；乙酸鈷(II),,"<Font html:Color=""#000000"">Co(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623597,cobalt(I) selenide,硒化鈷(I) {一硒化二鈷},,"<Font html:Color=""#000000"">Co</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Se</Font>",2012-11-26
623598,cobalt trifluoride,三氟化鈷 {氟化鈷(III)},,"<Font html:Color=""#000000"">CoF</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623599,cobalt suboxide,次氧化鈷(I) {一氧化二鈷},,"<Font html:Color=""#000000"">Co</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font>",2012-11-26
623600,cobalt tetrathionate,四硫磺酸鈷(II),,"<Font html:Color=""#000000"">CoS</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub>",2012-11-26
623601,cobalt sesquisulfide,三硫化二鈷；硫化鈷(III),,"<Font html:Color=""#000000"">Co</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">S</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623602,cobalt sesquioxide,三氧化二鈷；氧化鈷(III),,"<Font html:Color=""#000000"">Co</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623603,cobalt sesquiphosphide,三磷化二鈷；磷化鈷(III),,"<Font html:Color=""#000000"">Co</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">P</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623604,cobalt monoxide,一氧化鈷 {氧化鈷(II)},,CoO,2012-11-26
623605,cobalt oxydichloride,氧氯化鈷(II) {鹼式氯化鈷(II)},,"<Font html:Color=""#000000"">CoO·CoCl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623606,cobalt disulfide,二硫化鈷 {硫化鈷(IV)},,"<Font html:Color=""#000000"">CoS</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623607,cobalt monosulfide,一硫化鈷,,CoS,2012-11-26
623608,cobalt dioxide,二氧化鈷 {氧化鈷(IV)},,"<Font html:Color=""#000000"">CoO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623609,cobalt diselenide,二硒化鈷 {硒化鈷(IV)},,"<Font html:Color=""#000000"">CoSe</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623610,cobalt diboride,二硼化鈷,,"<Font html:Color=""#000000"">CoB</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623611,cobalt dichloride,二氯化鈷 {氯化鈷(II)},,"<Font html:Color=""#000000"">CoCl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623612,cobalt difluoride,二氟化鈷 {氟化鈷(II)},,"<Font html:Color=""#000000"">CoF</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623613,cobalt crust; cobalt bloom,鈷華 {八水合砷酸鈷(II)},,"<Font html:Color=""#000000"">Co</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">(AsO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">·8H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font>",2012-11-26
623614,cobalt carbide,碳化鈷,,"<Font html:Color=""#000000"">Co</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">C; CoC</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623615,cobalt arsenide sulfide,硫砷化鈷,,CoAsS,2012-11-26
623616,cobalt boride,硼化鈷(III)；一硼化鈷,,CoB,2012-11-26
623617,cobalt brown,鈷棕,,"<Font html:Color=""#000000"">CoO·Fe</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">·Al</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623618,cobalt ammonium alum,鈷銨礬,,"<Font html:Color=""#000000"">NH</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">Co(SO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">·12H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font>",2012-11-26
623619,cobalt,鈷,,Co,2012-11-26
623620,cobalt alum,鈷鉀礬,,"<Font html:Color=""#000000"">KCo(SO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">·12H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font>",2012-11-26
623621,cobalamin,鈷銨,,"<Font html:Color=""#000000"">C</Font><Sub><Fonthtml:Color=""#000000"">63</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">88</Font></Sub><Font html:Color=""#000000"">CoN</Font><Sub><Fonthtml:Color=""#000000"">14</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">14</Font></Sub><Font html:Color=""#000000"">P</Font>",2012-11-26
623622,cis-chloroaquotetramminecobalt(III) chloride,氯化順-氯水四氨鈷(III),,"<Font html:Color=""#000000"">[Co(NH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">(H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O)Cl]Cl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2020-09-09
623623,cinnabar,辰砂；硃砂 {硫化汞 },,HgS,2012-11-26
623624,chromyl fluoride,氟氧化鉻(VI)；二氟二氧化鉻,,"<Font html:Color=""#000000"">CrO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">F</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623625,chromyl chloride,氯氧化鉻(VI)；二氯二氧化鉻,,"<Font html:Color=""#000000"">CrO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Cl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623626,chromous sulfide,硫化鉻(II) {一硫化鉻},,CrS,2012-11-26
623627,chromyl-,氧鉻基,,"<Font html:Color=""#000000"">CrO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">-</Font>",2012-11-26
623628,chromyl bromide,溴氧化鉻(VI)；二溴二氧化鉻,,"<Font html:Color=""#000000"">CrO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Br</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623629,chromous sulfate,硫酸鉻(II),,"<Font html:Color=""#000000"">CrSO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
623630,chromous selenide,硒化鉻(II) {一硒化鉻},,CrSe,2012-11-26
623631,chromous oxide,氧化鉻(II)；一氧化鉻,,CrO,2012-11-26
623632,chromous phosphate,磷酸鉻(II),,"<Font html:Color=""#000000"">Cr</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">(PO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623633,chromous oxalate,草酸鉻(II)；乙二酸鉻(II),,"<Font html:Color=""#000000"">CrC</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
623634,chromous iodide,碘化鉻(II) {二碘化鉻},,"<Font html:Color=""#000000"">CrI</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623635,chromous nitrate,硝酸鉻(II),,"<Font html:Color=""#000000"">Cr(NO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623636,chromous hydroxide,氫氧化鉻(II),,"<Font html:Color=""#000000"">Cr(OH)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623637,chromous formate,甲酸鉻(II),,"<Font html:Color=""#000000"">Cr(HCO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623638,chromous chloride,氯化鉻(II) {二氯化鉻},,"<Font html:Color=""#000000"">CrCl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623639,chromous cyanide,氰化鉻(II),,"<Font html:Color=""#000000"">Cr(CN)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623640,chromous fluoride,氟化鉻(II) {二氟化鉻},,"<Font html:Color=""#000000"">CrF</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623641,chromous carbonate,碳酸鉻(II),,"<Font html:Color=""#000000"">CrCO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623642,chromous bromide,溴化鉻(II) {二溴化鉻},,"<Font html:Color=""#000000"">CrBr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623643,chromous acetate,醋酸鉻(II)；乙酸鉻(II),,"<Font html:Color=""#000000"">Cr(CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">CO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
