ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
11564754,electrodialysis membrane,電透析透膜,,电渗析膜，离子选择性透过膜，离子交换膜,2020-12-02
11564755,electro-explosive forming,電爆成形,,电爆成形,2020-12-02
11564756,electrohydraulic forming,電液壓成形,,液电成形，电液成形,2020-12-02
11564757,electroless plating,無電鍍,,化学镀,2020-12-02
11564758,electroluminescent enamel,電致發光琺瑯,,电致发光搪瓷,2020-12-02
11564759,electroluminescent material,電致發光材料,,电致发光材料，场致发光材料,2020-12-02
11564760,electrolytic aluminum,電解鋁,,电解铝,2020-12-02
11564761,electrolytic capacitor paper,電解電容器紙,,电解电容器纸,2020-12-02
11564762,electrolytic carburizing,電解滲碳,,电解滲碳,2020-12-02
11564763,electrolytic coloring,電解著色,,电解着色,2020-12-02
11564764,electrolytic coloring with nickel salt,鎳鹽電解著色,,镍盐电解着色,2020-12-02
11564765,electrolytic coloring with tin salt,錫鹽電解著色,,锡盐电解着色,2020-12-02
11564766,electrolytic copper,電解銅,,电解铜，阴极铜,2020-12-02
11564767,electrolytic iron,電解鐵,,电解铁,2020-12-02
11564768,electrolytic polishing,電解拋光,,电解抛光,2020-12-02
11564769,electrolytic powder,電解粉末,,电解粉,2020-12-02
11564770,electrolytic process,電解製程,,电解法,2020-12-02
11564771,electromagnetic forming,電磁成形,,电磁成形,2020-12-02
11564772,electromagnetic iron,電磁[純]鐵,,电磁纯铁,2020-12-02
11564773,electromagnetic levitation,電磁懸浮,,电磁悬浮,2020-12-02
11564774,electromagnetic shaping,電磁形塑,,电磁约束成形,2020-12-02
11564775,electromagnetic shielding composite,電磁遮蔽複材,,电磁屏蔽复合材料,2020-12-02
11564776,electromagnetic shielding glass,電磁遮蔽玻璃,,电磁屏蔽玻璃,2020-12-02
11564777,electromagnetic stirring (EMS),電磁攪拌,,电磁搅拌，EMS技术,2020-12-02
11564778,electromagnetic wave absorbing coating,電磁波吸收塗層,,电磁波吸收涂层,2020-12-02
11564779,electromagnetic wave transparent composite,電磁波穿透複材,,透电磁波复合材料，透波复合材料,2020-12-02
11564780,electromechanical coupling factor,機電耦合因子,,机电耦合系数,2020-12-02
11564781,electrometallurgy,電冶金學,,电冶金,2020-12-02
11564782,electromigration,電遷移,,电迁移,2020-12-02
11564783,electron backscattering diffraction (EBSD),電子背向散射繞射,,电子背散射衍射,2020-12-02
11564784,electron beam (EB) cured coating,電子束固化塗層,,电子束固化涂料,2020-12-02
11564785,electron beam curing of composite,複材電子束固化,,复合材料电子束固化,2020-12-02
11564786,electron beam evaporation,電子束蒸發,,电子束蒸发,2020-12-02
11564787,electron beam fusion,電子束熔融,,电子束表面熔凝,2020-12-02
11564788,electron beam irradiation continuous vulcanization,電子束輻射連續火煅；電子束輻射連續硫化,,电子束辐照连续硫化,2020-12-02
11564789,electron beam remelting,電子束重熔,,电子束重熔,2020-12-02
11564790,electron beam surface alloying,電子束表面合金化,,电子束表面合金化,2020-12-02
11564791,electron beam surface amorphorizing,電子束表面非晶化,,电子束表面非晶化,2020-12-02
11564792,electron beam surface cladding,電子束表面包層[處理],,电子束表面熔覆,2020-12-02
11564793,electron beam surface modification,電子束表面改質,,电子束表面改性,2020-12-02
11564794,electron beam surface quenching,電子束表面淬火,,电子束表面淬火,2020-12-02
11564795,electron beam welding,電子束銲接,,电子束焊,2020-12-02
11564796,electron bombardment,電子轟擊,,电子轰击电弧放电蒸发,2020-12-02
11564797,electron cyclotron resonance plasma chemical vapor deposition,電子迴旋共振電漿化學氣相沉積,,微波电子回旋共振等离子体化学气相沉积,2020-12-02
11564798,electron diffraction,電子繞射,,电子衍射,2020-12-02
11564799,electron energy loss spectrum (EELS),電子能量損失能譜,,电子能量损失谱,2020-12-02
11564800,electron exchange resin,電子交換樹脂,,电子交换树脂,2020-12-02
11564801,electron microprobe analysis,電子微探針分析,,电子微探针分析,2020-12-02
11564802,electron microscopy,電子顯微鏡術,,电子显微术,2020-12-02
11564803,electron paramagnetic resonance spectrum (EPRS),電子順磁共振頻譜,,电子顺磁共振谱,2020-12-02
11564804,electron probe microanalysis (EPMA),電子探針微區分析,,电子探针微区分析,2020-12-02
11564805,electron spin resonance spectrum (ESRS),電子自旋共振頻譜,,电子自旋共振谱,2020-12-02
11564806,electron theory of metal,金屬電子理論,,金属电子论,2020-12-02
11564807,electron tunneling effect,電子穿隧效應,,电子隧道效应,2020-12-02
11564808,electron tunneling spectroscopy,電子穿隧譜術,,电子隧道谱法,2020-12-02
11564809,electro-neutrality impurity,電中性雜質,,电中性杂质,2020-12-02
11564810,electronic ceramic,電子陶瓷,,电子陶瓷,2020-12-02
11564811,electronic cochlea implant,電子耳蝸植體,,人工耳蜗,2020-12-02
11564812,electronic conduction,電子導電性,,电子导电性,2020-12-02
11564813,electronic displacement polarization,電子位移極化,,电子位移极化,2020-12-02
11564814,electronic material,電子材料,,电子材料,2020-12-02
11564815,electronic relaxation polarization,電子鬆弛極化,,电子弛豫极化,2020-12-02
11564816,electron-nuclear double resonance,電子-核子雙共振,,电子—核双共振,2020-12-02
11564817,electron-nuclear double resonance spectrum (ENDORS),電子-核子雙共振譜,,电子 - 核双共振谱,2020-12-02
11564818,electro-optic ceramic,電光陶瓷,,电光陶瓷,2020-12-02
11564819,electro-optic crystal,電光晶體,,电光晶体,2020-12-02
11564820,electro-optic effect,電光效應,,电光效应,2020-12-02
11564821,electrophoretic forming,電泳成形,,电泳成型,2020-12-02
11564822,electrophoretic painting,電泳塗裝,,电泳涂装,2020-12-02
11564823,electroplating,電鍍,,电镀,2020-12-02
11564824,electroplating bath,電鍍浴,,电镀浴,2020-12-02
11564825,electroplating solution,電鍍溶液,,电镀液,2020-12-02
11564826,electro-polishing,電解拋光,,电解拋光,2020-12-02
11564827,electroslag remelting (ESR),電渣重熔,,电渣重熔,2020-12-02
11564828,electroslag welding,電渣銲接,,电渣焊,2020-12-02
11564829,electro-spinning,電紡絲,,电纺丝，静电纺丝,2020-12-02
11564830,electrostatic fluidized bed dipping painting,靜電流體床浸塗裝,,静电流化床浸涂,2020-12-02
11564831,electrostatic spraying,靜電噴塗,,静电喷涂,2020-12-02
11564832,electrostriction coefficient,電致伸縮係數,,电致伸缩系数,2020-12-02
11564833,electrostriction material,電致伸縮材料,,电致伸缩材料,2020-12-02
11564834,electrostrictive ceramic,電致變形陶瓷,,电致伸缩陶瓷,2020-12-02
11564835,electrothermal resistance material,抗電熱性材料,,电热电阻材料,2020-12-02
11564836,element macromolecule,元素巨分子,,元素有机高分子，元素高分子,2020-12-02
11564837,elemental powder,元素粉,,元素粉,2020-12-02
11564838,ELI titanium alloy {= extra low interstitial titanium alloy},ELI鈦合金；超低間隙[元素]鈦合金,,超低间隙元素钛合金，ELI钛合金,2020-12-02
11564839,elimination polymerization,去除聚合[作用],,消除聚合,2020-12-02
11564840,elinvar,恆彈性鋼,,埃尔因瓦合金,2020-12-02
11564841,Elmendorf tearing strength,艾門朵夫撕裂強度,,埃莱门多夫法撕裂强度,2020-12-02
11564842,elongation at fracture,斷裂伸長率,,断后伸长率,2020-12-02
11564843,elongational flow,伸長流動,,拉伸流动,2020-12-02
11564844,elution fractionation,溶析分餾,,洗脱分级,2020-12-02
11564845,elution volume,溶析體積,,洗脱体积,2020-12-02
11564846,elutriation,淘析,,淘洗,2020-12-02
11564847,embolic material,栓塞材料,,栓塞剂,2020-12-02
11564848,embossed leather,壓花皮革,,压花革,2020-12-02
11564849,embossing,壓紋[加工]；壓花[加工],,压花,2020-12-02
11564850,embossing enamel,壓花琺瑯,,凹凸珐琅，錾胎珐琅，剔花珐琅,2020-12-02
11564851,embrittlement of material,材料脆性,,[材料]脆性,2020-12-02
11564852,embryonic stem cell,胚胎幹細胞,,胚胎干细胞,2020-12-02
11564853,emerald,祖母綠,,祖母绿,2020-12-02
11564854,empirical electron theory of solid and molecule,固體與分子經驗電子理論,,固体与分子经验电子理论，EET理论,2020-12-02
11564855,empirical interatomic potential function,原子間位能經驗函數,,经验势函数,2020-12-02
11564856,emulsifier,乳化劑,,乳化剂,2020-12-02
11564857,emulsifier free emulsion polymerization,無乳化劑乳化聚合[作用],,无乳化剂乳液聚合，无皂乳液聚合,2020-12-02
11564858,emulsion polymerization,乳化聚合[作用],,乳液聚合,2020-12-02
11564859,emulsion polymerized polybutadiene,乳化聚合聚丁二烯,,乳聚丁二烯橡胶,2020-12-02
11564860,emulsion polymerized styrene-butadiene rubber (E-SBR),乳化聚合苯乙烯-丁二烯橡膠,,乳聚丁苯橡胶,2020-12-02
11564861,emulsion spinning,乳化紡絲,,乳液纺丝,2020-12-02
11564862,emulsion-polymerized polybutadiene,乳化聚合聚丁二烯,,乳聚丁二烯橡胶,2020-12-02
11564863,enamel,琺瑯,,"瓷漆,*珐琅",2020-12-02
11564864,enamelled chemical engineering apparatus,琺瑯[襯裡]化工裝置,,化工搪瓷,2020-12-02
11564865,enamelled cooking utensil,琺瑯[襯裡]廚具,,搪瓷烧皿,2020-12-02
11564866,encapsulated agent,囊封劑,,覆盖剂,2020-12-02
11564867,encapsulated material,囊封材料,,覆盖材料,2020-12-02
11564868,end capping,尾封；端封,,封端,2020-12-02
11564869,end group analysis process,端基分析程序,,端基分析法,2020-12-02
11564870,end quenching test,端面淬火試驗,,端淬试验,2020-12-02
11564871,end-member mineral,端元礦物,,端员矿物,2020-12-02
11564872,endothelialization of surface,表面内皮化,,生物材料表面内皮化,2020-12-02
11564873,endothermic atmosphere,吸熱式氣氛,,吸热式气氛,2020-12-02
11564874,endothermic glass transition,吸熱型玻璃轉換,,吸热玻璃,2020-12-02
11564875,end-to-end distance,端距,,末端距,2020-12-02
11564876,energy of magnetocrystalline anisotropy,磁晶異向性能量,,磁晶各向异性能,2020-12-02
11564877,energy release rate,能量釋放速率,,能量释放速率,2020-12-02
11564878,energy release rate of crack propagation,裂縫延伸能量釋放速率,,裂纹扩展能量释放率,2020-12-02
11564879,engineered wood product,工程設計木製品,,工程木制品,2020-12-02
11564880,engineering dry specimen,工程乾燥試片,,工程干态,2020-12-02
11564881,engineering plastics,工程用塑膠,,工程塑料,2020-12-02
11564882,engineering stress-strain curve,工程應力應變曲線,,工程应力应变曲线,2020-12-02
11564883,engobe,化粧土；釉底料,,化妆土,2020-12-02
11564884,engraving,刻花[加工],,刻划花,2020-12-02
11564885,enriched uranium,濃縮鈾,,富集铀，浓缩铀,2020-12-02
11564886,enthalpy,焓,,焓,2020-12-02
11564887,entrance effect,入口效應,,入口效应,2020-12-02
11564888,entropy,熵,,熵,2020-12-02
11564889,entropy elasticity,熵彈性,,熵弹性,2020-12-02
11564890,envelope paper,信封紙,,信封用纸,2020-12-02
11564891,envelope paper board,封套紙板,,封套纸板,2020-12-02
11564892,environmental compensation factor,環境補償因子,,环境补偿系数,2020-12-02
11564893,environmental fracture,環境破斷,,环境断裂,2020-12-02
11564894,environmental mineral material,環境礦物材料,,环境矿物,2020-12-02
11564895,environmental stress cracking,環境應力破裂,,环境应力开裂,2020-12-02
11564896,environmental stress cracking resistance,抗環境應力破裂,,耐环境应力开裂,2020-12-02
11564897,enzyme painting,塗酶,,包酶,2020-12-02
11564898,EP method {= exothermic powder method},EP法；發熱粉體法,,发热剂法,2020-12-02
11564899,epichlorohydrin rubber,表氯醇橡膠；氧氯丙烷橡膠,,氯醚橡胶，氯醇橡胶,2020-12-02
11564900,epidermal growth factor,表皮成長因子,,表皮生长因子,2020-12-02
11564901,epitaxial lateral overgrowth (ELO),磊晶側向延長成長,,侧向外延,2020-12-02
11564902,epitaxial layer,磊晶層,,外延层,2020-12-02
11564903,epitaxial substrate,磊晶基材；磊晶基板,,外延衬底,2020-12-02
11564904,epitaxial thin film,磊晶薄膜,,外延薄膜,2020-12-02
11564905,epitaxial wafer,磊晶晶圓,,外延片,2020-12-02
11564906,epitaxy,磊晶術,,外延,2020-12-02
11564907,epoxidized natural rubber,環氧化天然橡膠,,环氧化天然橡胶,2020-12-02
11564908,epoxidized natural rubber latex,環氧化天然橡膠乳膠,,环氧化天然胶乳,2020-12-02
11564909,epoxy adhesive,環氧黏著劑,,环氧胶黏剂,2020-12-02
11564910,epoxy coating,環氧塗層,,环氧涂料,2020-12-02
11564911,epoxy resin,環氧樹脂,,环氧树脂,2020-12-02
11564912,epoxy resin composite,環氧樹脂複材,,环氧树脂基复合材料,2020-12-02
11564913,equal channel angular pressing,等通道轉角壓製,,等通道转角挤压,2020-12-02
11564914,equation of state,狀態方程[式],,物态方程,2020-12-02
11564915,equiaxed crystal,等軸晶,,等轴晶,2020-12-02
11564916,equiaxed ferrite,等軸肥粒體,,等轴状铁素体,2020-12-02
11564917,equiaxed structure,等軸結構,,等轴晶组织,2020-12-02
11564918,equilibrium cooling epitaxial growth,平衡冷卻磊晶成長,,平衡降温生长,2020-12-02
11564919,equilibrium high elasticity,平衡高彈性,,平衡高弹性,2020-12-02
11564920,equilibrium melting point,平衡熔點,,平衡熔点,2020-12-02
11564921,equilibrium moisture content of wood,木材平衡含水量,,木材平衡含水率,2020-12-02
11564922,equilibrium polymerization,平衡聚合[作用],,平衡化聚合,2020-12-02
11564923,equilibrium polymerization of cyclopolysiloxane,環聚矽氧烷平衡聚合[作用],,环聚硅氧烷的平衡化聚合,2020-12-02
11564924,equilibrium potential,平衡電位；平衡勢,,平衡电位,2020-12-02
11564925,equilibrium segregation coefficient,平衡偏析係數,,平衡分凝系数,2020-12-02
11564926,equilibrium solidification,平衡凝固,,平衡凝固,2020-12-02
11564927,equilibrium swelling,平衡溶脹,,平衡溶胀法交联度,2020-12-02
11564928,equilibrium swelling ratio,平衡溶脹比,,平衡溶胀比,2020-12-02
11564929,equivalent design of laminate,積層板當量設計,,层合板等代设计,2020-12-02
11564930,equivalent sphere,等效球體；當量球體,,等效球,2020-12-02
11564931,equivalent thickness,當量厚度；等效厚度,,当量厚度,2020-12-02
11564932,erosion,沖蝕,,冲蚀,2020-12-02
11564933,erosion corrosion,沖蝕腐蝕,,冲蚀腐蚀,2020-12-02
11564934,erosion resistance,抗沖蝕性,,耐冲蚀性,2020-12-02
11564935,erosive wear,沖蝕磨耗,,冲蚀磨损,2020-12-02
11564936,essential oil,精油,,精油，香精油，挥发油，芳香油,2020-12-02
11564937,etch pit,蝕坑,,腐蚀坑,2020-12-02
11564938,ethyl cellulose (EC),乙基纖維素,,乙基纤维素,2020-12-02
11564939,"ethylene terephthalate-3, 5-dimethyl sodium sulfoisophthalate copolymer fiber","對苯二甲酸乙二酯-3,5-二甲基磺酸異酞酸鈉共聚纖維",,聚对苯二甲酸乙二酯-3，阳离子可染纤维，可染聚酯纤维，CDP纤维,2020-12-02
11564940,ethylene-chlorotrifluoroethylene copolymer (ECTFE),乙烯氯三氟乙烯共聚體,,乙烯-三氟氯乙烯共聚物,2020-12-02
11564941,ethylene-propylene rubber,乙烯丙烯橡膠,,二元乙丙橡胶,2020-12-02
11564942,ethylene-propylene-diene-terpolymer rubber,乙烯丙烯二烯三元聚合體橡膠,,三元乙丙橡胶,2020-12-02
11564943,ethylene-tetrafluoroethylene copolymer,乙烯四氟乙烯共聚體,,乙烯-四氟乙烯共聚物,2020-12-02
11564944,ethylene-trifluorochloroethylene copolymer fiber,乙烯三氟氯乙烯共聚體纖維,,乙烯—三氟氯乙烯共聚纤维,2020-12-02
11564945,ethylene-vinyl acetate rubber,乙烯乙酸乙烯酯橡膠,,乙烯－醋酸乙烯酯橡胶,2020-12-02
11564946,ethylene-vinylacetate copolymer (EVA),乙烯乙酸乙烯酯共聚體,,乙烯-醋酸乙烯酯共聚物,2020-12-02
11564947,ethylene-vinylacetate copolymer adhesive,乙烯乙酸乙烯酯共聚體黏著劑,,EVA胶黏剂,2020-12-02
11564948,ethylene-vinylacetate rubber,乙烯乙酸乙烯酯橡膠,,乙烯 - 醋酸乙烯酯橡胶,2020-12-02
11564949,ethynyl-terminated polyimide,終端化乙炔基聚醯亞胺,,乙炔基封端聚酰亚胺,2020-12-02
11564950,Ettingshausen effect,艾廷斯豪森效應,,埃廷豪森效应,2020-12-02
11564951,ettringite,鈣礬石,,钙矾石,2020-12-02
11564952,eucalyptus oil,桉樹油,,桉树油,2020-12-02
11564953,eucommia ulmoides rubber,杜仲橡膠,,杜仲胶,2020-12-02
11564954,Euler's law,歐拉定律,,欧拉定律,2020-12-02
11564955,eutectic cementite,共晶雪明碳體；共晶雪明碳鐵,,共晶渗碳体,2020-12-02
11564956,eutectic copolymer,共熔共聚體,,低共熔共聚物,2020-12-02
11564957,eutectic graphite,共晶石墨,,共晶石墨,2020-12-02
11564958,eutectic point,共晶點,,共晶点,2020-12-02
11564959,eutectic reaction,共晶反應,,共晶反应,2020-12-02
11564960,eutectic solidification,共晶凝固,,共晶凝固,2020-12-02
11564961,eutectic spacing,共晶間距,,共晶间距,2020-12-02
11564962,eutectic transformation,共晶轉變,,共晶转变,2020-12-02
11564963,eutectoid cementite,共析雪明碳體；共析雪明碳鐵,,共析渗碳体,2020-12-02
11564964,eutectoid ferrite,共析肥粒體；共析肥粒鐵,,共析铁素体,2020-12-02
11564965,eutectoid point,共析點,,共析点,2020-12-02
11564966,eutectoid reaction,共析反應,,共析反应,2020-12-02
11564967,eutectoid steel,共析鋼,,共析钢,2020-12-02
11564968,eutectoid structure,共析結構,,共析组织,2020-12-02
11564969,eutectoid transformation,共析轉變,,共析转变,2020-12-02
11564970,euxenite,黑稀金礦,,黑稀金礦,2020-12-02
11564971,EVA adhesive {= ethylene-vinylacetate copolymer adhesive},EVA黏著劑；乙烯乙酸乙烯酯共聚體黏著劑,,EVA胶黏剂,2020-12-02
11564972,evacuated die casting,抽空壓鑄,,真空压铸,2020-12-02
11564973,evaporation,蒸發,,蒸发,2020-12-02
11564974,evaporation condensation,蒸發凝聚[法],,蒸发 - 凝聚法,2020-12-02
11564975,evaporation deposition,蒸鍍,,蒸镀,2020-12-02
11564976,exchange coupling,交換耦合,,交换耦合，bias),2020-12-02
11564977,exchange interaction,交換交互作用,,交换作用,2020-12-02
11564978,excited state lifetime,激態壽命,,受激态寿命,2020-12-02
11564979,exciton,激子,,激子,2020-12-02
11564980,excluded volume,排除體積,,排除体积,2020-12-02
11564981,exo-endothermic atmosphere,放熱吸熱式氣氛,,放热－吸热式气氛,2020-12-02
11564982,exothermic atmosphere,放熱式氣氛,,放热式气氛,2020-12-02
11564983,exothermic mixture,發熱混合物,,发热剂,2020-12-02
11564984,exothermic powder method = EP method},發熱粉體法；EP法,,发热剂法,2020-12-02
11564985,expansion,膨脹,,扩口,2020-12-02
11564986,expansion alloy,膨脹合金,,热膨胀合金,2020-12-02
11564987,expansion factor,膨脹因子,,扩张因子,2020-12-02
11564988,expansion molding,膨脹模製,,发泡成型,2020-12-02
11564989,expansive admixture,膨脹摻合物,,膨胀掺合物,2020-12-02
11564990,expansive agent,膨脹劑,,膨胀剂,2020-12-02
11564991,expert system for materials design,材料設計專家系統,,材料设计专家系统,2020-12-02
11564992,explosion method,爆炸法,,爆炸法,2020-12-02
11564993,explosive consolidation,爆炸固結,,爆炸固结,2020-12-02
11564994,explosive forming,爆炸成形,,爆炸成形,2020-12-02
11564995,explosive sintering,爆炸燒結[作用],,爆炸烧结法,2020-12-02
11564996,explosive welding,爆炸銲接,,爆炸焊,2020-12-02
11564997,extended dislocation,延伸差排；延伸位錯,,扩展位错,2020-12-02
11564998,extended state,擴展態,,扩展态,2020-12-02
11564999,extended X-ray absorption fine structure (EXAFS),延伸X光吸收精細結構,,扩展X射线吸收精细结构,2020-12-02
11565000,extended-chain crystal,伸展鏈晶體,,伸展链晶体,2020-12-02
11565001,extensional rheometer,延展[式]流變儀,,无转子硫化仪,2020-12-02
11565002,exterior coating,外牆塗層,,外墙涂料,2020-12-02
11565003,external desiliconization,[鐵水]離線脱矽,,铁水脱硅,2020-12-02
11565004,external plasticization,離線塑化[作用],,外增塑作用,2020-12-02
11565005,extra deep drawing sheet steel,超深抽鋼板,,超深冲钢板,2020-12-02
11565006,extra deep drawing steel (EDDS),超深抽鋼,,超深冲钢,2020-12-02
11565007,extra low carbon stainless steel,超低碳不鏽鋼,,超低碳不锈钢,2020-12-02
11565008,extra low interstitial titanium alloy {= ELI titanium alloy},超低間隙[元素]鈦合金；ELI鈦合金,,超低间隙元素钛合金，ELI钛合金,2020-12-02
11565009,extraction,萃取,,萃取,2020-12-02
11565010,extraction replica,萃取複製模{電子顯微鏡},,萃取复型,2020-12-02
11565011,extractive metallurgy,提煉冶金學,,萃取冶金学,2020-12-02
11565012,extrapolation of creep data,潛變數據外插法,,蠕变数据外推法,2020-12-02
11565013,extrinsic gettering,外質吸氣[作用],,非本征吸除，外吸除,2020-12-02
11565014,extrudability,可擠製性,,可挤压性,2020-12-02
11565015,extrudate swell,擠出脹大,,挤出胀大,2020-12-02
11565016,extruder,擠製機,,挤出机,2020-12-02
11565017,extrusion,擠製,,挤压,2020-12-02
11565018,extrusion cladding,擠製包層,,挤压包覆,2020-12-02
11565019,extrusion die,擠製模,,挤压模,2020-12-02
11565020,extrusion die cone angle,擠製模錐角,,挤压模角,2020-12-02
11565021,extrusion drawing blow molding,擠抽吹模製,,挤出－拉伸吹塑成型,2020-12-02
11565022,extrusion drawing blow-molding,擠抽吹模製,,挤出 - 拉伸吹塑成型,2020-12-02
11565023,extrusion forging,擠鍛,,镦挤,2020-12-02
11565024,extrusion forming,擠製成形,,挤压成型,2020-12-02
11565025,extrusion funnel,擠製漏斗,,挤压缩尾,2020-12-02
11565026,extrusion lamination,擠製積層,,挤出层压复合,2020-12-02
11565027,extrusion pressure,擠製壓力,,挤压力,2020-12-02
11565028,extrusion ram,擠製樁,,挤压杆,2020-12-02
11565029,extrusion ratio,擠製比,,挤压比,2020-12-02
11565030,extrusion speed,擠製速度,,挤压速度,2020-12-02
11565031,extrusion stem,擠製桿,,挤压杆,2020-12-02
11565032,extrusion without remnant material,無餘料擠製,,无压余挤压，无残余挤压，坯料接坯料挤压,2020-12-02
11565033,eye irritation,眼睛刺激,,眼刺激,2020-12-02
11565034,fabric areal density,織物面密度,,预浸料纤维面密度,2020-12-02
11565035,fabric reinforced polymer composite,織物強化聚合體複材,,织物增强聚合物基复合材料,2020-12-02
11565036,fabric reinforcement,織物強化體,,织物增强体,2020-12-02
11565037,face veneer,表層薄板,,面板,2020-12-02
11565038,face-centered cubic structure,面心立方結構,,面心立方结构,2020-12-02
11565039,facet effect,小平面效應；刻面效應,,小平面效应,2020-12-02
11565040,facet growth,小平面成長；刻面成長,,小平面生长,2020-12-02
11565041,facet interface,小平面界面；刻面界面,,奇异面，小平面界面,2020-12-02
11565042,facing,堆銲{銲補},,堆焊,2020-12-02
11565043,faience pottery,彩陶,,彩陶,2020-12-02
11565044,failure analysis,破壞分析；破損分析,,失效分析,2020-12-02
11565045,failure envelope,破損包絡線,,失效包线,2020-12-02
11565046,failure envelope of laminate,積層板破損包絡線,,层合板失效包线,2020-12-02
11565047,falling ball viscometry,落球式黏度測定法,,落球测粘法,2020-12-02
11565048,falling weight impact test,落重衝擊試驗,,落重冲击试验,2020-12-02
11565049,false twisting,假撚,,假捻,2020-12-02
11565050,false-twist stabilized textured yarn,假撚定型締捲紗,,假捻定型变形丝,2020-12-02
11565051,false-twist textured yarn,假撚締捲紗,,假捻变形丝,2020-12-02
11565052,famille rose,胭脂紅；粉彩,,瓷胎画珐琅，珐琅彩，古月轩，蔷薇彩,2020-12-02
11565053,famille rose decoration,粉彩裝飾,,粉彩,2020-12-02
11565054,fan hong,礬紅,,矾红,2020-12-02
11565055,fancy glaze,花釉,,花釉,2020-12-02
11565056,far infrared radiation enamel,遠紅外線輻射琺瑯,,远红外辐射搪瓷,2020-12-02
11565057,fast ion conducting material,快離子導體材料,,快离子导体材料,2020-12-02
11565058,fast ionic conductor,快離子導體,,快离子导体,2020-12-02
11565059,fast neutron breeder reactor fuel assembly,快中子滋生反應器燃料組,,快中子增殖堆燃料组件,2020-12-02
11565060,fatigue,疲勞,,疲劳,2020-12-02
11565061,fatigue crack growth rate,疲勞裂縫成長速率,,疲劳裂纹长大速率,2020-12-02
11565062,fatigue crack propagation,疲勞裂縫延伸,,疲劳裂纹扩展,2020-12-02
11565063,fatigue failure,疲勞破損,,疲劳失效,2020-12-02
11565064,fatigue fracture,疲勞破斷,,疲劳断裂,2020-12-02
11565065,fatigue life,疲勞壽命,,疲劳寿命,2020-12-02
11565066,fatigue limit,疲勞限,,疲劳极限,2020-12-02
11565067,fatigue strength,疲勞强度,,疲劳强度,2020-12-02
11565068,fatigue test,疲勞試驗,,疲劳试验,2020-12-02
11565069,fatigue wear,疲勞磨耗,,接触疲劳磨损，表面疲劳磨损,2020-12-02
11565070,fatliquoring,乳狀加脂,,加脂,2020-12-02
11565071,fatty polyamide fiber,脂肪聚醯胺纖維,,脂肪族聚酰胺纤维，锦纶，耐纶,2020-12-02
11565072,F-center,F心{發色中心},,F心,2020-12-02
11565073,feeding boundary,補料邊界{鑄造},,补缩边界,2020-12-02
11565074,feeding channel,補料通道{鑄造},,补缩通道,2020-12-02
11565075,feeding difficulty zone,補料困難區{鑄造},,补缩困难区,2020-12-02
11565076,Fe-Fe3C phase diagram,鐵 - 雪明碳鐵相圖,,铁 - 渗碳体相图,2020-12-02
11565077,Fe-graphite phase diagram,鐵 - 石墨相圖,,铁 - 石墨相图,2020-12-02
11565078,feldspar,長石,,长石,2020-12-02
11565079,feldspar silicate structure,長石類矽酸鹽結構,,长石类硅酸盐结构,2020-12-02
11565080,feldspathic glaze,長石釉,,长石釉,2020-12-02
11565081,feldspathic porcelain,長石瓷,,长石质瓷,2020-12-02
11565082,felt reinforcement,毛氈強化體,,毡状增强体,2020-12-02
11565083,Fe-Ni-Co controlled-expansion alloy,鐵鎳鈷可控膨脹合金,,Fe-Ni-Co定膨胀合金,2020-12-02
11565084,fergusonite,褐釔鈮礦,,褐钇铌矿,2020-12-02
11565085,Fermi level,費米能階,,费米能级,2020-12-02
11565086,fermion,費米子,,费米子,2020-12-02
11565087,ferrimagnetism,亞鐵磁性,,亚铁磁性,2020-12-02
11565088,ferrite,肥粒體；肥粒鐵；鐵氧磁體,,铁素体，铁淦氧,2020-12-02
11565089,ferrite radar absorbing material,鐵氧磁體雷達[波]吸收材料,,铁氧体吸波材料,2020-12-02
11565090,ferrite stabilized element,肥粒體穩定元素,,铁素体稳定元素，扩大铁素体相区元素,2020-12-02
11565091,ferrite-pearlite steel,肥粒體-波來體鋼,,铁素体 - 珠光体钢,2020-12-02
11565092,ferrite-stabilized element,肥粒體穩定元素,,铁素体稳定元素,2020-12-02
11565093,ferritic heat-resistant steel,肥粒體耐熱鋼,,铁素体耐热钢,2020-12-02
11565094,ferritic stainless steel,肥粒體不鏽鋼,,铁素体不锈钢,2020-12-02
11565095,ferroalloy,鐵合金,,复合铁合金,2020-12-02
11565096,ferroalloy,鐵合金,,铁合金,2020-12-02
11565097,ferroalloy with rare earth element,含稀土元素鐵合金,,稀土铁合金,2020-12-02
11565098,ferroboron,硼鐵,,硼铁,2020-12-02
11565099,ferrochromium,鉻鐵,,铬铁,2020-12-02
11565100,ferroelastic ceramic,鐵彈性陶瓷,,铁弹陶瓷,2020-12-02
11565101,ferroelastic effect,鐵彈[性]效應,,铁弹效应,2020-12-02
11565102,ferroelastic phase transformation,鐵彈[性]相轉變,,,2020-12-02
11565103,ferroelastic phase transition,鐵彈[性]相轉換,,铁弹相变,2020-12-02
11565104,ferroelasticity,鐵彈性,,铁弹性,2020-12-02
11565105,ferroelectric ceramic,強介電陶瓷；鐵電陶瓷,,铁电陶瓷,2020-12-02
11565106,ferroelectric domain,強介電域；鐵電域,,铁电畴,2020-12-02
