ID,英文名稱,中文名稱,圖片,備註,更新日期
2898913,benthophyte,底棲植物,,104.11.09,2017-03-23
2898914,hydroponics,水耕,,104.11.09,2017-03-23
2898915,solution culture,水耕,,104.11.09,2017-03-23
2898916,water culture,水耕,,104.11.09,2017-03-23
2898917,hydrophily,水媒傳粉；水媒授粉,,104.11.09,2017-03-23
2898918,hydrophilous plant,水媒植物,,104.11.09,2017-03-23
2898919,hydrophilous pollination,水媒傳粉；水媒授粉,,104.11.09,2017-03-23
2898920,hydrolyzable tannin,水解單寧,,104.11.09,2017-03-23
2898921,water sac,水囊,,104.11.09,2017-03-23
2898922,anemochore,風布植物,,104.11.09,2017-03-23
2898923,anemosporae,風布植物,,104.11.09,2017-03-23
2898924,anemoentomophily,風蟲媒,,104.11.09,2017-03-23
2898925,anemophily,風媒,,104.11.09,2017-03-23
2898926,anemophilous flower,風媒花,,104.11.09,2017-03-23
2898927,anemophilous plant,風媒植物,,104.11.09,2017-03-23
2898928,anemophilous pollination,風媒授粉,,104.11.09,2017-03-23
2898929,alternation of generations,世代交替,,104.11.09,2017-03-23
2898930,cosmopolitan distribution,世界分佈,,104.11.09,2017-03-23
2898931,cosmopolitan (species); cosmopolite species,世界種；廣布種,,104.11.09,2017-03-23
2898932,cosmopolitan genus,世界屬；廣布屬,,104.11.09,2017-03-23
2898933,active uptake,主動吸收,,104.11.09,2017-03-23
2898934,active transport,主動運輸,,104.11.09,2017-03-23
2898935,axial root,中軸根,,104.11.09,2017-03-23
2898936,metabolism,新陳代謝,,104.11.09,2017-03-23
2898937,metabolite,代謝物,,104.11.09,2017-03-23
2898938,metabolic type,代謝類型,,104.11.09,2017-03-23
2898939,metabolic control,代謝控制,,104.11.09,2017-03-23
2898940,metabolic pool,代謝庫,,104.11.09,2017-03-23
2898941,metabolic regulation,代謝調節,,104.11.09,2017-03-23
2898942,teleutospore,冬孢子,,104.11.09,2017-03-23
2898943,teliospore,冬孢子,,104.11.09,2017-03-23
2898944,teleutosorus,冬孢子堆,,104.11.09,2017-03-23
2898945,telium,冬孢子堆,,104.11.09,2017-03-23
2898946,corbicula,冬孢堆護膜,,104.11.09,2017-03-23
2898947,winter plant,冬生植物,,104.11.09,2017-03-23
2898948,hemi-form,冬夏孢型,,104.11.09,2017-03-23
2898949,convex plasmolysis,凸形質離,,104.11.09,2017-03-23
2898950,areolate,凹網狀[的],,104.11.09,2017-03-23
2898951,concave plasmolysis,凹形質離,,104.11.09,2017-03-23
2898952,budding reproduction,出芽生殖,,104.11.09,2017-03-23
2898953,exit tube,出管,,104.11.09,2017-03-23
2898954,peridium,包被,,104.11.09,2017-03-23
2898955,Arctic realm,北極界,,104.11.09,2017-03-23
2898956,Arctic alpine flora,北極高山植物區系,,104.11.09,2017-03-23
2898957,Arcto-Tertiary forest,北極第三紀森林,,104.11.09,2017-03-23
2898958,Arcto-Tertiary flora,北極第三紀植物區系,,104.11.09,2017-03-23
2898959,half-inferior ovary,半下位子房,,104.11.09,2017-03-23
2898960,seminatural vegetation,半自然植被,,104.11.09,2017-03-23
2898961,half-bordered pit-pair,半重緣紋孔對,,104.11.09,2017-03-23
2898962,semi-ringporous wood,半環孔材,,104.11.09,2017-03-23
2898963,hemicyclic flower,半輪生花,,104.11.09,2017-03-23
2898964,semipermeable membrane,半透膜,,104.11.09,2017-03-23
2898965,semimixis,半融合,,104.11.09,2017-03-23
2898966,semitectum,半覆蓋層,,104.11.09,2017-03-23
2898967,subshrub,亞灌木,,104.11.09,2017-03-23
2898968,suffrutex,亞灌木,,104.11.09,2017-03-23
2898969,Calvin cycle,卡爾文循環,,104.11.09,2017-03-23
2898970,photosynthetic carbon reduction cycle,卡爾文循環,,104.11.09,2017-03-23
2898971,caatinga,卡廷加植被,,104.11.09,2017-03-23
2898972,devernalization,去春化,,104.11.09,2017-03-23
2898973,dephosphorylation,脫磷酸作用,,104.11.09,2017-03-23
2898974,initial ring,初始環,,104.11.09,2017-03-23
2898975,development,發育,,104.11.09,2017-03-23
2898976,developmental center,發育中心,,104.11.09,2017-03-23
2898977,developmental physiology,發育生理學,,104.11.09,2017-03-23
2898978,cyclogenic,發育週期的；生活週期的,,104.11.09,2017-03-23
2898979,developmental phase,發育期,,104.11.09,2017-03-23
2898980,developmental botany,發育植物學,,104.11.09,2017-03-23
2898981,developmental malformation,發育畸形,,104.11.09,2017-03-23
2898982,developmental rhythm,發育節律,,104.11.09,2017-03-23
2898983,autoradiograph,自動放射顯影術,,104.11.09,2017-03-23
2898984,fermentation,發酵,,104.11.09,2017-03-23
2898985,Archaea,古[細]菌,,104.11.09,2017-03-23
2898986,paleoareal,古分布區,,104.11.09,2017-03-23
2898987,paleoxylotomy,古木材解剖學,,104.11.09,2017-03-23
2898988,archeopterid,古羊齒型,,104.11.09,2017-03-23
2898989,paleocarpology,古種子學,,104.11.09,2017-03-23
2898990,paleocormophyte,古莖葉植物,,104.11.09,2017-03-23
2898991,paleophyte,古植代,,104.11.09,2017-03-23
2898992,geoflora,古植物區系,,104.11.09,2017-03-23
2898993,paleoflora,古植物區系,,104.11.09,2017-03-23
2898994,paleophytoecology,古植物生態學,,104.11.09,2017-03-23
2898995,paleophytogeography,古植物地理學,,104.11.09,2017-03-23
2898996,paleobotany,古植物學,,104.11.09,2017-03-23
2898997,paleophytosynchorology,古植物群落分布學,,104.11.09,2017-03-23
2898998,paleophytosynecology,古植物群落分布學,,104.11.09,2017-03-23
2898999,paleoalgology,古藻類學,,104.11.09,2017-03-23
2899000,paleophycology,古藻類學,,104.11.09,2017-03-23
2899001,paleotropical disjunction,古熱帶間斷分布,,104.11.09,2017-03-23
2899002,archeobacteria,古細菌,,104.11.09,2017-03-23
2899003,renewable resources,可再生資源,,104.11.09,2017-03-23
2899004,leaf,葉,,104.11.09,2017-03-23
2899005,lithophyll,化石葉,,104.11.09,2017-03-23
2899006,phyllite,化石葉,,104.11.09,2017-03-23
2899007,blade,葉片,,104.11.09,2017-03-23
2899008,leaf abscission,葉片脫落,,104.11.09,2017-03-23
2899009,auricle,葉耳,,104.11.09,2017-03-23
2899010,mesophyll tissue,葉肉組織,,104.11.09,2017-03-23
2899011,phyllotaxy,葉序,,104.11.09,2017-03-23
2899012,cladode,葉狀枝,,104.11.09,2017-03-23
2899013,phylloclade,葉狀枝,,104.11.09,2017-03-23
2899014,foliose lichen,葉狀地衣,,104.11.09,2017-03-23
2899015,foliaceous thallus,葉狀地衣體,,104.11.09,2017-03-23
2899016,thallotherophyte,一年生葉狀體植物,,104.11.09,2017-03-23
2899017,phyllode,假葉,,104.11.09,2017-03-23
2899018,leaf thorn,葉刺,,104.11.09,2017-03-23
2899019,leaf tendril,葉卷鬚,,104.11.09,2017-03-23
2899020,phyllome,生殖葉{古植物}；葉性器官,,104.11.09,2017-03-23
2899021,pad,葉枕；枕,,104.11.09,2017-03-23
2899022,pedestal,葉枕；枕,,104.11.09,2017-03-23
2899023,leaf bud,葉芽,,104.11.09,2017-03-23
2899024,epiphyll,葉附生植物,,104.11.09,2017-03-23
2899025,epiphyllae,葉附生植物,,104.11.09,2017-03-23
2899026,petiole,葉柄,,104.11.09,2017-03-23
2899027,infrapetiolar bud,葉柄下芽,,104.11.09,2017-03-23
2899028,subpetiolar bud,葉柄下芽,,104.11.09,2017-03-23
2899029,leaf armor,葉胄{蘇鐵類},,104.11.09,2017-03-23
2899030,nerve,葉脈,,104.11.09,2017-03-23
2899031,vein,葉脈,,104.11.09,2017-03-23
2899032,leaf mass fraction,葉重比,,104.11.09,2017-03-23
2899033,leaf mass ratio,葉重比,,104.11.09,2017-03-23
2899034,leaf weight ratio{=LWR},葉重比,,104.11.09,2017-03-23
2899035,leaf area index{=LAI},葉面積指數,,104.11.09,2017-03-23
2899036,foliage dressing,葉面施肥,,104.11.09,2017-03-23
2899037,foliar fertilization,葉面施肥,,104.11.09,2017-03-23
2899038,LAR{leaf area ratio},葉面積比,,104.11.09,2017-03-23
2899039,leaf area ratio{=LAR},葉面積比,,104.11.09,2017-03-23
2899040,LAD{leaf area duration},葉面積持續期,,104.11.09,2017-03-23
2899041,leaf area duration{=LAD},葉面積持續期,,104.11.09,2017-03-23
2899042,LAI{leaf area index},葉面積指數,,104.11.09,2017-03-23
2899043,leaf size class,葉面積等級,,104.11.09,2017-03-23
2899044,leaf buttress,葉原座,,104.11.09,2017-03-23
2899045,leaf primordium,葉原,,104.11.09,2017-03-23
2899046,leaf cushion,葉座,,104.11.09,2017-03-23
2899047,sterigma,小梗{單數},,104.11.09,2017-03-23
2899048,folial trace,葉跡,,104.11.09,2017-03-23
2899049,phyllosphere,葉圈{微棲地},,104.11.09,2017-03-23
2899050,leaf base,葉基,,104.11.09,2017-03-23
2899051,leaf scar,葉痕,,104.11.09,2017-03-23
2899052,leaf axil,葉腋,,104.11.09,2017-03-23
2899053,leaf apex,葉尖,,104.11.09,2017-03-23
2899054,folial gap,葉隙,,104.11.09,2017-03-23
2899055,leaf nodule,葉瘤,,104.11.09,2017-03-23
2899056,leaf sheath,葉鞘,,104.11.09,2017-03-23
2899057,leaf-size class,葉級,,104.11.09,2017-03-23
2899058,chloroplast,葉綠體,,104.11.09,2017-03-23
2899059,chloroplastid,葉綠體,,104.11.09,2017-03-23
2899060,chlorophyll,葉綠素,,104.11.09,2017-03-23
2899061,leaf margin,葉緣,,104.11.09,2017-03-23
2899062,foliar diagnosis,葉診斷,,104.11.09,2017-03-23
2899063,leaf mosaic,葉鑲嵌,,104.11.09,2017-03-23
2899064,tetrad,四分體,,104.11.09,2017-03-23
2899065,laesura,裂痕,,104.11.09,2017-03-23
2899066,tetrad mark,四分體痕,,104.11.09,2017-03-23
2899067,tetrad scar,四分體痕,,104.11.09,2017-03-23
2899068,tetraspore,四分孢子,,104.11.09,2017-03-23
2899069,tetrasporangium,四孢子囊{單數},,104.11.09,2017-03-23
2899070,carpotetrasporangium,四分果孢子囊,,104.11.09,2017-03-23
2899071,chromosome tetrad,染色體四分子,,104.11.09,2017-03-23
2899072,chromatid tetrad,染色分體四分子,,104.11.09,2017-03-23
2899073,tetrasporic embryo sac,四孢子胚囊,,104.11.09,2017-03-23
2899074,tetradynamous stamen,四強雄蕊,,104.11.09,2017-03-23
2899075,ectospore,外生孢子,,104.11.09,2017-03-23
2899076,ectomycorrhiza,外生菌根,,104.11.09,2017-03-23
2899077,exogenous origin,外生源,,104.11.09,2017-03-23
2899078,exodermis,外皮層,,104.11.09,2017-03-23
2899079,extrorse anther,外向[花]葯,,104.11.09,2017-03-23
2899080,extrinsic speciation,外因性種化,,104.11.09,2017-03-23
2899081,exogenetic succession,外因演替,,104.11.09,2017-03-23
2899082,exophenotype,外在表現型,,104.11.09,2017-03-23
2899083,exotic species,外來種,,104.11.09,2017-03-23
2899084,exarch,外始式,,104.11.09,2017-03-23
2899085,exocarp,外果皮,,104.11.09,2017-03-23
2899086,diplostemonous stamen,外輪對萼雄蕊,,104.11.09,2017-03-23
2899087,obdiplostemonous stamen,外輪對瓣雄蕊,,104.11.09,2017-03-23
2899088,perisperm,外胚乳,,104.11.09,2017-03-23
2899089,outer integument,外珠被,,104.11.09,2017-03-23
2899090,ectoparasite,外寄生物,,104.11.09,2017-03-23
2899091,explant,分割植株；外植體,,104.11.09,2017-03-23
2899092,lemma,外稃,,104.11.09,2017-03-23
2899093,general veil,外菌幕,,104.11.09,2017-03-23
2899094,teleblem,外菌幕,,104.11.09,2017-03-23
2899095,teleoblem,外菌幕,,104.11.09,2017-03-23
2899096,universal veil,外菌幕,,104.11.09,2017-03-23
2899097,exogenous rhythm,外源節律,,104.11.09,2017-03-23
2899098,exogenous timing,外源節律,,104.11.09,2017-03-23
2899099,exostomium,外蒴齒；外齒層,,104.11.09,2017-03-23
2899100,physiognomy,形相,,104.11.09,2017-03-23
2899101,exine,花粉外壁,,104.11.09,2017-03-23
2899102,mesonexine,孢粉外壁內中層,,104.11.09,2017-03-23
2899103,endonexine,外壁內底層,,104.11.09,2017-03-23
2899104,endexine,外壁內層,,104.11.09,2017-03-23
2899105,nexine,[花粉]外壁內層,,104.11.09,2017-03-23
2899106,sexine,[花粉]外壁外層,,104.11.09,2017-03-23
2899107,ectal excipulum,外囊盤被,,104.11.09,2017-03-23
2899108,parathecium,外囊盤被,,104.11.09,2017-03-23
2899109,exon,外顯子,,104.11.09,2017-03-23
2899110,extra-tapetal membrane,外營養層膜；外絨氈層膜,,104.11.09,2017-03-23
2899111,ectodesma,外連絲,,104.11.09,2017-03-23
2899112,ectophloic siphonostele,外韌管狀中柱,,104.11.09,2017-03-23
2899113,collateral vascular bundle,外韌維管[束],,104.11.09,2017-03-23
2899114,outer glume,外穎,,104.11.09,2017-03-23
2899115,distorted segregation,失衡分離[率],,104.11.09,2017-03-23
2899116,capitulum; head,頭狀花序,,104.11.09,2017-03-23
2899117,opposite leaf,對生葉,,104.11.09,2017-03-23
2899118,opposite phyllotaxy,對生葉序,,104.11.09,2017-03-23
2899119,opposite pitting,對生紋孔,,104.11.09,2017-03-23
2899120,blasteniospore; bipolar spore,對極孢子,,104.11.09,2017-03-23
2899121,symmetry,對稱[性],,104.11.09,2017-03-23
2899122,parallel vein,平行脈,,104.11.09,2017-03-23
2899123,periclinal division,平周分裂,,104.11.09,2017-03-23
2899124,periclinal wall,平周壁,,104.11.09,2017-03-23
2899125,statolith,平衡石,,104.11.09,2017-03-23
2899126,balanced solution,均衡溶液,,104.11.09,2017-03-23
2899127,statocyte,平衡細胞,,104.11.09,2017-03-23
2899128,foliation,發葉；萌芽方式,,104.11.09,2017-03-23
2899129,vernation,[葉]卷旋；[葉]卷疊；[芽苞內之]葉序,,104.11.09,2017-03-23
2899130,circinate vernation,幼葉拳卷,,104.11.09,2017-03-23
2899131,basidiole,幼擔子,,104.11.09,2017-03-23
2899132,basidiolum,幼擔子,,104.11.09,2017-03-23
2899133,seedling,幼苗,,104.11.09,2017-03-23
2899134,neoteny,幼態成熟；幼體生殖,,104.11.09,2017-03-23
2899135,essential element,必需元素,,104.11.09,2017-03-23
2899136,pentose phosphate pathway,磷酸五碳糖途徑,,104.11.09,2017-03-23
2899137,end-season pollination,末期傳粉；季末傳粉,,104.11.09,2017-03-23
2899138,terminal electron acceptor,終端電子受體,,104.11.09,2017-03-23
2899139,terminal cell,末端細胞,,104.11.09,2017-03-23
2899140,ethnobotany,民族植物學,,104.11.09,2017-03-23
2899141,permanent wilting,永久凋萎點,,104.11.09,2017-03-23
2899142,Warburg respirometer,瓦布爾格呼吸計,,104.11.09,2017-03-23
2899143,blepharoplast,生毛體,,104.11.09,2017-03-23
2899144,trichoblast,生毛細胞,,104.11.09,2017-03-23
2899145,electrogenic pump,生電泵{ㄅㄥˋ},,104.11.09,2017-03-23
2899146,growth,生長,,104.11.09,2017-03-23
2899147,grand period of growth,最大生長期,,104.11.09,2017-03-23
2899148,growth curve,生長曲線,,104.11.09,2017-03-23
2899149,growth periodicity,生長週期性,,104.11.09,2017-03-23
2899150,growth substance,生長物質,,104.11.09,2017-03-23
2899151,growth ring,生長輪,,104.11.09,2017-03-23
2899152,growth movement,生長運動,,104.11.09,2017-03-23
2899153,ecobiomorphism,生態生物型,,104.11.09,2017-03-23
2899154,growth form,生長型,,104.11.09,2017-03-23
2899155,growing point,生長點,,104.11.09,2017-03-23
2899156,auxin,生長素,,104.11.09,2017-03-23
2899157,growth rate,生長速率,,104.11.09,2017-03-23
2899158,growth rhythm,生長節律；生長韻律,,104.11.09,2017-03-23
2899159,growth regulator,生長調節劑,,104.11.09,2017-03-23
2899160,growing tip,生長頂點,,104.11.09,2017-03-23
2899161,growth cone,生長錐,,104.11.09,2017-03-23
2899162,viability,生存力,,104.11.09,2017-03-23
2899163,bioclimate,生物氣候,,104.11.09,2017-03-23
2899164,bioclimatograph,生物氣候圖,,104.11.09,2017-03-23
2899165,biotic ecotype,生物生態型,,104.11.09,2017-03-23
2899166,biosynthesis,生[物]合成,,104.11.09,2017-03-23
2899167,biotic factor,生物因數,,104.11.09,2017-03-23
2899168,biogeography,生物地理學,,104.11.09,2017-03-23
2899169,biogeocoenosis,生物地理群落；生地群落,,104.11.09,2017-03-23
2899170,biogeocoenosis complex,生物地理群落複合體；生地群落複合體,,104.11.09,2017-03-23
2899171,biodiversity,生物多樣性,,104.11.09,2017-03-23
2899172,biotechnology,生物科技；生物技術,,104.11.09,2017-03-23
2899173,biological clock,生物[時]鐘,,104.11.09,2017-03-23
2899174,biological oxidation,生物[體內]氧化,,104.11.09,2017-03-23
2899175,biosphere,生物圈,,104.11.09,2017-03-23
2899176,biomass,生物量；生質,,104.11.09,2017-03-23
2899177,biome,生物群系；生物群區,,104.11.09,2017-03-23
2899178,biocenosis; biocommunity,生物群落,,104.11.09,2017-03-23
2899179,biological succession,生物演替；生物消長,,104.11.09,2017-03-23
2899180,alkaloid,生物鹼,,104.11.09,2017-03-23
2899181,bioassay,生物檢定,,104.11.09,2017-03-23
2899182,biological rhythm,生物節律,,104.11.09,2017-03-23
2899183,biorhythm,生物節律,,104.11.09,2017-03-23
2899184,steliogen,生柄原,,104.11.09,2017-03-23
2899185,vital force,生活力,,104.11.09,2017-03-23
2899186,vitality,生活力,,104.11.09,2017-03-23
2899187,life cycle,生活周期,,104.11.09,2017-03-23
2899188,life history,生活史,,104.11.09,2017-03-23
2899189,life-form,生活型,,104.11.09,2017-03-23
2899190,life-form spectrum,生活型譜,,104.11.09,2017-03-23
2899191,physiological strain,生理品系,,104.11.09,2017-03-23
2899192,physiological alkalinity,生理鹼性,,104.11.09,2017-03-23
2899193,physiological acidity,生理酸性,,104.11.09,2017-03-23
2899194,physiological barrier,生理障礙,,104.11.09,2017-03-23
2899195,gonophyll,生殖葉,,104.11.09,2017-03-23
2899196,generative nucleus,生殖核,,104.11.09,2017-03-23
2899197,generative hyphae,生殖菌絲,,104.11.09,2017-03-23
2899198,conceptacle,生殖巢,,104.11.09,2017-03-23
2899199,reproductive organ,生殖器官,,104.11.09,2017-03-23
2899200,generative cell,生殖細胞,,104.11.09,2017-03-23
2899201,biogenesis,生源[說],,104.11.09,2017-03-23
2899202,habitat,棲地,,104.11.09,2017-03-23
2899203,habitat gradient,棲地梯度,,104.11.09,2017-03-23
2899204,ecological biochemistry,生態生物化學,,104.11.09,2017-03-23
2899205,ecological factor,生態因子,,104.11.09,2017-03-23
2899206,niche,棲位；區位,,104.11.09,2017-03-23
2899207,niche overlap,棲位重疊,,104.11.09,2017-03-23
2899208,niche breadth,棲位寬度,,104.11.09,2017-03-23
2899209,niche width,棲位寬度,,104.11.09,2017-03-23
2899210,ecological series,生態系列,,104.11.09,2017-03-23
2899211,ecosystem,生態系,,104.11.09,2017-03-23
2899212,ecosystem ecology,生態系生態學,,104.11.09,2017-03-23
2899213,ecotone,生態過渡帶,,104.11.09,2017-03-23
2899214,(o)ecotone,生態過渡帶,,104.11.09,2017-03-23
2899215,ecology,生態學,,104.11.09,2017-03-23
2899216,ecological system,生態系；生態學系統,,104.11.09,2017-03-23
2899217,ecological speciation,生態種化,,104.11.09,2017-03-23
2899218,ecophenotype,生態表型,,104.11.09,2017-03-23
2899219,ecological pyramid,生態金字塔,,104.11.09,2017-03-23
2899220,ecological type,生態型,,104.11.09,2017-03-23
2899221,ecotype,生態型,,104.11.09,2017-03-23
2899222,ecotypic differentiation,生態型分化,,104.11.09,2017-03-23
2899223,ecological species,生態種,,104.11.09,2017-03-23
2899224,ecological gradient,生態梯度,,104.11.09,2017-03-23
2899225,ecocline,生態梯度變異,,104.11.09,2017-03-23
2899226,ecological amplitude,生態幅度,,104.11.09,2017-03-23
2899227,ecological succession,生態演替,,104.11.09,2017-03-23
2899228,thermogenic respiration,生熱呼吸,,104.11.09,2017-03-23
2899229,chitin,幾丁質,,104.11.09,2017-03-23
2899230,electron transport,電子傳遞,,104.11.09,2017-03-23
2899231,electron carrier,電子載體,,104.11.09,2017-03-23
2899232,electrochemical gradient,電化學梯度,,104.11.09,2017-03-23
2899233,electrophysiology,電生理學,,104.11.09,2017-03-23
2899234,electroosmosis,電滲透,,104.11.09,2017-03-23
2899235,electromagnetic spectrum,電磁光譜,,104.11.09,2017-03-23
2899236,Bering bridge,白令橋,,104.11.09,2017-03-23
2899237,lenticel,皮孔{單數},,104.11.09,2017-03-23
2899238,lenticelle,皮孔{單數},,104.11.09,2017-03-23
2899239,lenticular transpiration,皮孔蒸散,,104.11.09,2017-03-23
2899240,dermal system,表皮系統,,104.11.09,2017-03-23
2899241,aculeus,皮刺,,104.11.09,2017-03-23
2899242,cortex,皮層,,104.11.09,2017-03-23
2899243,periblem,皮層原,,104.11.09,2017-03-23
2899244,dermal tissue system,表皮組織系統,,104.11.09,2017-03-23
2899245,plakea,皿狀體,,104.11.09,2017-03-23
2899246,order,目,,104.11.09,2017-03-23
2899247,endolithic lichen,石内地衣,,104.11.09,2017-03-23
2899248,petrified wood,石化木,,104.11.09,2017-03-23
2899249,lithophyte,石生植物,,104.11.09,2017-03-23
2899250,petrophyte,岩生植物；石生植物,,104.11.09,2017-03-23
2899251,amaryllidaceae alkaloid,石蒜科生物鹼,,104.11.09,2017-03-23
2899252,crevice plant; chasmophyte; chomophyte,石隙植物,,104.11.09,2017-03-23
2899253,cladonia tundra,石蕊凍原,,104.11.09,2017-03-23
2899254,sclereid,厚壁細胞,,104.11.09,2017-03-23
2899255,stone cell,石細胞,,104.11.09,2017-03-23
2899256,stocking,立木度,,104.11.09,2017-03-23
2899257,silique,長角果,,104.11.09,2017-03-23
2899258,elongated shoot,長枝,,104.11.09,2017-03-23
2899259,long shoot,長枝,,104.11.09,2017-03-23
2899260,catharanthus alkaloid,長春花鹼,,104.11.09,2017-03-23
2899261,ornithophily,鳥媒,,104.11.09,2017-03-23
2899262,ornithophilous flower,鳥媒花,,104.11.09,2017-03-23
2899263,ornithophilous pollination,鳥媒授粉,,104.11.09,2017-03-23
2899264,keel,龍骨瓣,,104.11.09,2017-03-23
2899265,arbor,喬木,,104.11.09,2017-03-23
2899266,tree,喬木,,104.11.09,2017-03-23
2899267,subdivision,亞門,,104.11.09,2017-03-23
2899268,subphylum,亞門,,104.11.09,2017-03-23
2899269,subregion,亞區,,104.11.09,2017-03-23
2899270,suborder,亞目,,104.11.09,2017-03-23
2899271,subseries,亞系,,104.11.09,2017-03-23
2899272,subkingdom,亞界,,104.11.09,2017-03-23
2899273,subspecies,亞種,,104.11.09,2017-03-23
2899274,subfamily,亞科,,104.11.09,2017-03-23
2899275,sublecanorine type,亞茶漬型,,104.11.09,2017-03-23
2899276,subtribe,亞族,,104.11.09,2017-03-23
2899277,subgenus,亞屬,,104.11.09,2017-03-23
2899278,subclass,亞綱,,104.11.09,2017-03-23
2899279,subsection,亞組；亞節,,104.11.09,2017-03-23
2899280,subclimax,亞極相,,104.11.09,2017-03-23
2899281,chiasma,交叉；交叉點,,104.11.09,2017-03-23
2899282,cross-field pitting,交叉場紋孔式,,104.11.09,2017-03-23
2899283,decussate phyllotaxis,十字對生葉序；交互對生葉序,,104.11.09,2017-03-23
2899284,crossing-over,{染色體}互換,,104.11.09,2017-03-23
2899285,dormancy,休眠,,104.11.09,2017-03-23
2899286,hypnospore,休眠孢子,,104.11.09,2017-03-23
2899287,resting spore,休眠孢子,,104.11.09,2017-03-23
2899288,cystosorus,休眠孢子堆,,104.11.09,2017-03-23
2899289,resting sporangium,休眠孢子囊,,104.11.09,2017-03-23
2899290,sporangiocyst,休眠孢子囊,,104.11.09,2017-03-23
2899291,cystophore,休眠孢囊梗,,104.11.09,2017-03-23
2899292,dormant bud,休眠芽,,104.11.09,2017-03-23
2899293,dormancy stage,休眠期,,104.11.09,2017-03-23
2899294,dominance,優勢度,,104.11.09,2017-03-23
2899295,dominance index,優勢度指數,,104.11.09,2017-03-23
2899296,dominant species,優勢種,,104.11.09,2017-03-23
2899297,prophyll,先出葉,,104.11.09,2017-03-23
2899298,pioneer species,先驅種,,104.11.09,2017-03-23
2899299,initial community,先驅群落,,104.11.09,2017-03-23
2899300,pioneer community,先驅群落,,104.11.09,2017-03-23
2899301,prodophytium,先驅群落,,104.11.09,2017-03-23
2899302,photochemical induction,光化學誘導,,104.11.09,2017-03-23
2899303,light reaction,光反應,,104.11.09,2017-03-23
2899304,midday depression of photosynthesis,"光合""午休""",,104.11.09,2017-03-23
2899305,PAR,光合有效輻射,,104.11.09,2017-03-23
2899306,photosynthetically active radiation,光合有效輻射,,104.11.09,2017-03-23
2899307,photosynthesis,光合作用,,104.11.09,2017-03-23
2899308,photosynthetic unit,光合單位,,104.11.09,2017-03-23
2899309,photophosphorylation,光[合]磷酸化[作用],,104.11.09,2017-03-23
2899310,photosynthate,光合作用產物,,104.11.09,2017-03-23
2899311,photosynthetic product,光合作用產物,,104.11.09,2017-03-23
2899312,photoheterotroph,光異營生物,,104.11.09,2017-03-23
2899313,photoautoxidation,光自動氧化,,104.11.09,2017-03-23
2899314,photoautotroph,光自營生物,,104.11.09,2017-03-23
2899315,photosystem,光系統,,104.11.09,2017-03-23
2899316,photoperiodism,光週期現象；光週期性,,104.11.09,2017-03-23
2899317,photorespiration,光呼吸[作用],,104.11.09,2017-03-23
2899318,light compensation point,光補償點,,104.11.09,2017-03-23
2899319,photoreduction,光還原,,104.11.09,2017-03-23
2899320,photoreactivation,光活化,,104.11.09,2017-03-23
2899321,photoactivation,光活化,,104.11.09,2017-03-23
2899322,photoactive reaction,光活化反應,,104.11.09,2017-03-23
2899323,light sensitive seed,光敏感種子,,104.11.09,2017-03-23
2899324,photocatalyst,光催化劑,,104.11.09,2017-03-23
2899325,photophase,光照階段,,104.11.09,2017-03-23
2899326,photostage,光照階段,,104.11.09,2017-03-23
2899327,photolysis,光裂解[作用],,104.11.09,2017-03-23
2899328,photoinduction,光誘導,,104.11.09,2017-03-23
2899329,light saturation point,光飽和點,,104.11.09,2017-03-23
2899330,eu-form,全孢型,,104.11.09,2017-03-23
2899331,holomorph,全型,,104.11.09,2017-03-23
2899332,superficial placentation,全面胎座型,,104.11.09,2017-03-23
2899333,totipotency,全潛能性,,104.11.09,2017-03-23
2899334,adnate anther,貼生花葯,,104.11.09,2017-03-23
2899335,synanamorph,共無性型,,104.11.09,2017-03-23
2899336,symbiosis,共生,,104.11.09,2017-03-23
2899337,photobiont,共生光合生物,,104.11.09,2017-03-23
2899338,symbiont,共生生物,,104.11.09,2017-03-23
2899339,symbiotic nitrogen fixer,共生固氮生物,,104.11.09,2017-03-23
2899340,symbiotic nitrogen fixation,共生固氮作用,,104.11.09,2017-03-23
2899341,symbiotic plant,共生植物,,104.11.09,2017-03-23
2899342,phycobiont,共生藻,,104.11.09,2017-03-23
2899343,syncyanose,共生藍藻,,104.11.09,2017-03-23
2899344,co-dominant species,共優種,,104.11.09,2017-03-23
2899345,combined pollination,共同授粉,,104.11.09,2017-03-23
2899346,cotransport,共運輸,,104.11.09,2017-03-23
2899347,co-edificato,共建種,,104.11.09,2017-03-23
2899348,cotransduction,共[同]轉導；共[同]傳導,,104.11.09,2017-03-23
2899349,symplast,共質體,,104.11.09,2017-03-23
2899350,symplastic translocation,共質體運輸,,104.11.09,2017-03-23
2899351,article,關節,,104.11.09,2017-03-23
2899352,articulation,關節,,104.11.09,2017-03-23
2899353,redifferentiation,再分化,,104.11.09,2017-03-23
2899354,regeneration,再生,,104.11.09,2017-03-23
2899355,restitution nucleus,再組核,,104.11.09,2017-03-23
2899356,agroecology,農業生態學,,104.11.09,2017-03-23
2899357,zootic climax,動物極相,,104.11.09,2017-03-23
2899358,Cathaysian flora,華夏植物相,,104.11.09,2017-03-23
2899359,Wallace's line,華萊士線,,104.11.09,2017-03-23
2899360,synergism,協同作用,,104.11.09,2017-03-23
2899361,coevolution,共[同]演化,,104.11.09,2017-03-23
