ID,英文名稱,中文名稱,圖片,備註,更新日期
2712391,intellect,智性,,,2016-10-04
2712392,intellectual education,智育,,,2016-10-04
2712393,Intellectualism,主智論；主知論,,,2016-10-04
2712394,Intellectualistic education,主智教育；主知教育,,,2016-10-04
2712395,intelligence,智力,,,2016-10-04
2712396,intelligence measurement,智力測驗,,,2016-10-04
2712397,intelligence quotient {= I.Q.},智力商數；智商,,,2016-10-04
2712398,intelligence test,智力測驗,,,2016-10-04
2712399,intention,意向,,,2016-10-04
2712400,interactive presentation,互動式展示,,,2016-10-04
2712401,inter-collegiate athletics,校際體育競賽,,,2016-10-04
2712402,inter-collegiate course taking,校際選課,,,2016-10-04
2712403,intermediate education,中間教育 {英},,英國教育學,2016-10-04
2712404,intermediate examination,中間教育考試 {英},,英國教育學,2016-10-04
2712405,intermediate school,中間學校,,,2016-10-04
2712406,intermural athletics,院際體育競賽,,,2016-10-04
2712407,intern,實習教師,,,2016-10-04
2712408,internal evaluation,內部評鑑,,,2016-10-04
2712409,internal network within schools and colleges,校園內部資訊互聯網,,,2016-10-04
2712410,internal student,校內生,,,2016-10-04
2712411,international academic cooperation,國際學術合作,,,2016-10-04
2712412,International Association for the Evaluation of Educational Achievement,國際教育成就評鑑學會 {英},,英國教育學,2016-10-04
2712413,international competitiveness,國際競爭力,,,2016-10-04
2712414,international cooperation,國際合作,,,2016-10-04
2712415,international education,國際教育,,,2016-10-04
2712416,internet environment equipment readiness,網路環境整備,,,2016-10-04
2712417,internet teaching materials for lifelong learning,終身學習網路教材,,,2016-10-04
2712418,interscholastic athletics,校際體育競賽,,,2016-10-04
2712419,intramural athletics,校內體育競賽,,,2016-10-04
2712420,introspection,內省,,,2016-10-04
2712421,introspection method,內省法,,,2016-10-04
2712422,introversion,內向,,,2016-10-04
2712423,introvert,內向者,,,2016-10-04
2712424,intuition,直覺,,,2016-10-04
2712425,intuitional instruction,直觀教學,,,2016-10-04
2712426,intuitive method,直觀法,,,2016-10-04
2712427,invalid children,病弱兒童,,,2016-10-04
2712428,investigation of individuality,個性調查,,,2016-10-04
2712429,irritability,可激性,,,2016-10-04
2712430,Islamic education,回教教育；伊斯蘭教育,,,2016-10-04
2712431,item bank,測驗題庫,,,2016-10-04
2712432,joint overseas recruitment,海外聯合招生,,,2016-10-04
2712433,Joint-entrance Examination Center,聯合入學測驗中心；聯合入學考試中心,,,2016-10-04
2712434,journalistic education,新聞學教育,,,2016-10-04
2712435,judgment,判斷,,,2016-10-04
2712436,junior,三年級生 {美},,,2016-10-04
2712437,junior class,三年級 {美},,,2016-10-04
2712438,junior college,專科學校 {台灣}；初級學院 {美},,,2016-10-04
2712439,Junior College Law,專科學校法,,,2016-10-04
2712440,junior high school,初級中學；國民中學,,,2016-10-04
2712441,junior school,初級小學 {英},,英國教育學,2016-10-04
2712442,junior technical school,初級技藝學校 {英},,英國教育學,2016-10-04
2712443,juvenile court,少年法庭,,,2016-10-04
2712444,juvenile delinquency,少年犯罪,,,2016-10-04
2712445,juvenile literature,少年文學,,,2016-10-04
2712446,juvenile prison,少年監獄,,,2016-10-04
2712447,Key Stages,關鍵階段 {英},,英國教育學,2016-10-04
2712448,Kids' Clubs Network,安親班聯合會 {英},,英國教育學,2016-10-04
2712449,kindergarten,幼兒園；幼稚園,,,2016-10-04
2712450,kindergarten education,幼兒園教育；幼稚園教育,,,2016-10-04
2712451,kindergartner,幼兒園教師；幼稚園教師,,,2016-10-04
2712452,kinematography,活動電影,,,2016-10-04
2712453,kinesthetic sensation,動覺,,,2016-10-04
2712454,knowledge,資訊；知識,,,2016-10-04
2712455,labor college,勞動學院,,,2016-10-04
2712456,laboratory,實驗室,,,2016-10-04
2712457,laboratory assistant,實驗室助理,,,2016-10-04
2712458,laboratory manual,實驗手冊,,,2016-10-04
2712459,laboratory method,實驗法,,,2016-10-04
2712460,laboratory school,實驗學校,,,2016-10-04
2712461,laboratory technician,實驗室技師,,,2016-10-04
2712462,laggard student,遲鈍學生,,,2016-10-04
2712463,language,語言,,,2016-10-04
2712464,language ability certificate,語言能力證明,,,2016-10-04
2712465,language arts,語文,,,2016-10-04
2712466,language disorders,語言障礙,,,2016-10-04
2712467,lantern slide,幻燈片,,,2016-10-04
2712468,Latin grammar school,拉丁文法學校,,,2016-10-04
2712469,law college,法學院,,,2016-10-04
2712470,law education,法律教育；法學教育,,,2016-10-04
2712471,law of association,聯結律,,,2016-10-04
2712472,law of contiguity,接近律,,,2016-10-04
2712473,law of contrast,對比律,,,2016-10-04
2712474,law of disuse,不用律,,,2016-10-04
2712475,law of effect,效果律,,,2016-10-04
2712476,law of error,誤差律,,,2016-10-04
2712477,law of exercise,練習律,,,2016-10-04
2712478,law of frequency,頻因律,,,2016-10-04
2712479,law of intensity,強因律,,,2016-10-04
2712480,law of learning,學習律,,,2016-10-04
2712481,law of primacy,首因律,,,2016-10-04
2712482,law of readiness,準備律,,,2016-10-04
2712483,law of recency,近因律,,,2016-10-04
2712484,law of resemblance,類似律,,,2016-10-04
2712485,law of similarity,類似律,,,2016-10-04
2712486,law of tension,緊張律,,,2016-10-04
2712487,law of use,使用律,,,2016-10-04
2712488,law school,法學院,,,2016-10-04
2712489,lay inspector,業餘督學 {英},,英國教育學,2016-10-04
2712490,lay off,資遣,,,2016-10-04
2712491,leadership,領導[能力],,,2016-10-04
2712492,learning activities in schools,學校學習活動,,,2016-10-04
2712493,learning areas,學習領域,,,2016-10-04
2712494,learning by chance,機遇學習,,,2016-10-04
2712495,learning by doing,做中學,,,2016-10-04
2712496,learning by experience,從經驗中學習,,,2016-10-04
2712497,learning by imitation,模仿學習,,,2016-10-04
2712498,learning curve,學習曲線,,,2016-10-04
2712499,learning disabilities,學習障礙,,,2016-10-04
2712500,learning efficiency,學習效率,,,2016-10-04
2712501,learning stages,學習階段,,,2016-10-04
2712502,learning through living,從生活中學習,,,2016-10-04
2712503,leave of absence,請假,,,2016-10-04
2712504,leaving certificate,離校證明,,,2016-10-04
2712505,lecture,講演,,,2016-10-04
2712506,lecture method,講演法,,,2016-10-04
2712507,lecture room,教室,,,2016-10-04
2712508,lecture-demonstration method,講演示範法,,,2016-10-04
2712509,lecturer,講師；講演者,,,2016-10-04
2712510,legal education,法律教育,,,2016-10-04
2712511,lesson,課,,,2016-10-04
2712512,lesson assignment,作業指定,,,2016-10-04
2712513,lesson plan,教案,,,2016-10-04
2712514,liberal arts,通藝學科；博藝學科,,,2016-10-04
2712515,liberal education,博雅教育,,,2016-10-04
2712516,library,圖書館,,,2016-10-04
2712517,library education,圖書館教育,,,2016-10-04
2712518,life certificate,終身證書,,,2016-10-04
2712519,life curriculum,生活課程,,,2016-10-04
2712520,life instinct,求生本能,,,2016-10-04
2712521,life tenure,終身任期,,,2016-10-04
2712522,lifelong education,終身教育,,,2016-10-04
2712523,lifelong learning,終身學習,,,2016-10-04
2712524,Lifelong Learning White Paper,終身學習白皮書 {英},,英國教育學,2016-10-04
2712525,Life-reconstruction Plan,生活重建計畫,,,2016-10-04
2712526,linguistic education,語言教育,,,2016-10-04
2712527,lip reading,讀唇識意,,,2016-10-04
2712528,literacy and numeracy,讀寫算能力,,,2016-10-04
2712529,literary contest,文藝競賽,,,2016-10-04
2712530,literary course,文藝課程；文學科目,,,2016-10-04
2712531,loan for student,助學貸款；學生貸款,,,2016-10-04
2712532,local committee for teachers certification,縣市教師複檢委員會；地方教師資格檢核委員會,,,2016-10-04
2712533,Local Education Authority {=LEA},地方教育局 {英},,英國教育學,2016-10-04
2712534,Local Education Committee,地方教育審議委員會；地方教育委員會,,,2016-10-04
2712535,Local Government Association,地方政府協會,,,2016-10-04
2712536,Local Management of Schools {=LMS},地方學校管理委員會 {英},,英國教育學,2016-10-04
2712537,local teachers' association,地方教師會,,,2016-10-04
2712538,logic,論理學；邏輯；理則學,,,2016-10-04
2712539,logical order,論理次序；邏輯次序,,,2016-10-04
2712540,London Business School {=LBS},倫敦大學商學院 {英},,英國教育學,2016-10-04
2712541,London School of Economics and Political Science {=LSE},倫敦大學政經學院 {英},,英國教育學,2016-10-04
2712542,loud reading,朗讀,,,2016-10-04
2712543,low-achieving schools,表現欠佳學校 {英},,英國教育學,2016-10-04
2712544,lyceum,公立高級中學 {法},,,2016-10-04
2712545,maintained school,政府資助學校 {英},,英國教育學,2016-10-04
2712546,major subject,主科,,,2016-10-04
2712547,maladjustment,不良適應,,,2016-10-04
2712548,malnutrition,營養不良,,,2016-10-04
2712549,Mandarin,華語,,,2021-10-21
2712550,manipulation,操作,,,2016-10-04
2712551,manual training,手工訓練,,,2016-10-04
2712552,manual-training room,手工教室,,,2016-10-04
2712553,many-sided interest,多方興趣,,,2016-10-04
2712554,marking,記分,,,2016-10-04
2712555,marking system,記分制,,,2016-10-04
2712556,mass,眾數,,,2016-10-04
2712557,mass education,大眾教育；平民教育,,,2016-10-04
2712558,massed learning,集中學習,,,2016-10-04
2712559,Master,碩士,,,2016-10-04
2712560,Master student,碩士班研究生,,,2016-10-04
2712561,Master's degree,碩士學位,,,2016-10-04
2712562,matching test,配對測驗,,,2016-10-04
2712563,material culture,實質陶冶,,,2016-10-04
2712564,material discipline,實質訓練,,,2016-10-04
2712565,material object,實物,,,2016-10-04
2712566,material of instruction,教材,,,2016-10-04
2712567,materialism,唯物論,,,2016-10-04
2712568,maternal course,育兒課程,,,2016-10-04
2712569,maternity,母性,,,2016-10-04
2712570,mathematics,數學,,,2016-10-04
2712571,mathematics and sciences,數理學科,,,2016-10-04
2712572,matriculation,大學入學考試,,,2016-10-04
2712573,matriculation certificate,大學入學許可證明,,,2016-10-04
2712574,maturity examination,成熟考試 {德},,,2016-10-04
2712575,maxim,格言；行為準則,,,2016-10-04
2712576,maze,迷津,,,2016-10-04
2712577,mean,平均數,,,2016-10-04
2712578,mean deviation {= MN.D.},平均差,,,2016-10-04
2712579,mean square,均方,,,2016-10-04
2712580,means-tested,資產調查,,,2016-10-04
2712581,measurement,測量,,,2016-10-04
2712582,measurement of visual area,視閾測量,,,2016-10-04
2712583,measuring scale,量尺,,,2016-10-04
2712584,mechanism,機制論；機械論,,,2016-10-04
2712585,mechanism of risk management and guidance,危機管理輔導機制,,,2016-10-04
2712586,media literacy education,媒體素養教育,,,2016-10-04
2712587,media resources officer,媒體資源主管,,,2016-10-04
2712588,median,中位數,,,2016-10-04
2712589,mediate experience,間接經驗,,,2016-10-04
2712590,medical college,醫學院,,,2016-10-04
2712591,medical education,醫學教育,,,2016-10-04
2712592,medical examination,健康檢查,,,2016-10-04
2712593,medical gymnastics,治療體操,,,2016-10-04
2712594,medieval education,中古教育；中世紀教育,,,2016-10-04
2712595,melancholic temperament,憂鬱質,,,2016-10-04
2712596,memorial day,紀念日,,,2016-10-04
2712597,memorization,記誦,,,2016-10-04
2712598,memory curve,記憶曲線,,,2016-10-04
2712599,memory drawing,記憶畫,,,2016-10-04
2712600,memory system,記憶術,,,2016-10-04
2712601,memory training,記憶訓練,,,2016-10-04
2712602,memory work,記憶工作,,,2016-10-04
2712603,mental ability,心智能力,,,2016-10-04
2712604,mental adaptation,心理適應,,,2016-10-04
2712605,mental age {= M.A.},心理年齡；心齡,,,2016-10-04
2712606,mental arithmetic,心算,,,2016-10-04
2712607,mental capacity,心智容量,,,2016-10-04
2712608,mental defect,心智缺陷者,,,2016-10-04
2712609,mental defective,心智缺陷者,,,2016-10-04
2712610,mental deficiency,心智缺陷,,,2016-10-04
2712611,mental depression,心理抑鬱,,,2016-10-04
2712612,mental development,心智發展,,,2016-10-04
2712613,mental discipline,心智訓練,,,2016-10-04
2712614,mental disturbance,精神擾亂,,,2016-10-04
2712615,mental examination,心理檢查,,,2016-10-04
2712616,mental growth,心智成長,,,2016-10-04
2712617,mental hygiene,心理衛生,,,2016-10-04
2712618,mental measurement,心理測量,,,2016-10-04
2712619,mental process,心理歷程,,,2016-10-04
2712620,mental rehabilitation plan,心理復健計畫,,,2016-10-04
2712621,mental retardation,智能障礙,,,2016-10-04
2712622,mental scale,心理量表,,,2016-10-04
2712623,mental set,心向；心理定向,,,2016-10-04
2712624,mental test,心理測驗,,,2016-10-04
2712625,mental training,心智訓練,,,2016-10-04
2712626,mentor teacher,教學輔導教師,,,2016-10-04
2712627,mercantile marine school,商船學校,,,2016-10-04
2712628,merit system,功績制,,,2016-10-04
2712629,metal hygiene clinics,心理衛生中心,,,2016-10-04
2712630,method of comparison,比較法,,,2016-10-04
2712631,method of demonstration,示範法,,,2016-10-04
2712632,method of diagnosis,診斷法,,,2016-10-04
2712633,method of discussion,討論法,,,2016-10-04
2712634,method of dramatic expression,戲劇表演法,,,2016-10-04
2712635,method of instruction,教學法,,,2016-10-04
2712636,method of lecture,講演法,,,2016-10-04
2712637,method of positive and negative cases,正反例證法,,,2016-10-04
2712638,method of recitation,背誦法,,,2016-10-04
2712639,method of rediscovery,再發現法,,,2016-10-04
2712640,method of right and wrong cases,正誤例證法,,,2016-10-04
2712641,method of self-activity,自行活動教學法,,,2016-10-04
2712642,method of teaching,教學法,,,2016-10-04
2712643,method of telling,講述法,,,2016-10-04
2712644,method of trial and error,嘗試錯誤法,,,2016-10-04
2712645,method of verification,證明法,,,2016-10-04
2712646,methodology,方法論,,,2016-10-04
2712647,method-whole of teaching,教學單元,,,2016-10-04
2712648,middle and long range school development plan,中長程校務發展計畫,,,2016-10-04
2712649,middle school,中間學校；中學,,,2016-10-04
2712650,middle way class,資源式中途班,,,2016-10-04
2712651,middle way educational placement,中介安置教育措施,,,2016-10-04
2712652,middle way school,中途學校,,,2016-10-04
2712653,mid-point,中點,,,2016-10-04
2712654,militarism,軍國主義；黷武思想；軍國民主義,,,2016-10-04
2712655,military academy,軍事學院,,,2016-10-04
2712656,military education,軍事教育,,,2016-10-04
2712657,military school,軍事學校,,,2016-10-04
2712658,military training,軍事訓練,,,2016-10-04
2712659,military training camp,軍事訓練營,,,2016-10-04
2712660,Millennium Learning Foundation,千禧年學習基金會 {英},,英國教育學,2016-10-04
2712661,mind,心；心理；精神,,,2016-10-04
2712662,mind training,心智訓練,,,2016-10-04
2712663,mining education,礦業教育,,,2016-10-04
2712664,Minister for School Standards,學校成就標準司司長 {英},,英國教育學,2016-10-04
2712665,minister of education,教育部長,,,2016-10-04
2712666,ministry of education,教育部,,,2016-10-04
2712667,minor,輔系；輔修,,,2016-10-04
2712668,mirror drawing,鏡描,,,2016-10-04
2712669,Mission school,教會學校,,,2016-10-04
2712670,Missionary education,教會教育,,,2016-10-04
2712671,mixed-ability grouping,常態編班；混合能力編班,,,2016-10-04
2712672,mnemonic system,記憶術,,,2016-10-04
2712673,mnemonics,記憶術,,,2016-10-04
2712674,mobilization of esprit de corps,精神動員,,,2016-10-04
2712675,Mock examination,模擬考試,,,2016-10-04
2712676,mode,眾數,,,2016-10-04
2712677,model lesson,模範課,,,2016-10-04
2712678,model of teaching,教學模式,,,2016-10-04
2712679,model school,模範學校,,,2016-10-04
2712680,modern languages,現代語文；現代外語,,,2016-10-04
2712681,Modern School,現代中學 {英},,英國教育學,2016-10-04
2712682,Mohammedan education,回教教育；伊斯蘭教育,,,2016-10-04
2712683,monastery school,修道院學校,,,2016-10-04
2712684,monastic education,修道院教育,,,2016-10-04
2712685,monastic school,修道院學校,,,2016-10-04
2712686,monitor,導生 {英},,英國教育學,2016-10-04
2712687,monitor school,導生學校,,,2016-10-04
2712688,monitorial system,導生制 {史},,,2016-10-04
2712689,monitorial-group plan,導生分組制,,,2016-10-04
2712690,month of filial piety education,教孝月,,,2016-10-04
2712691,moonlight school,夜校 {英},,英國教育學,2016-10-04
2712692,moral education,道德教育,,,2016-10-04
2712693,moral instruction,道德教學,,,2016-10-04
2712694,morale,士氣,,,2016-10-04
2712695,morality,道德,,,2016-10-04
2712696,morning exercise,朝會,,,2016-10-04
2712697,moron,上愚,,,2016-10-04
2712698,mortar-board,學位帽,,,2016-10-04
2712699,mother language,母語,,,2016-10-04
2712700,mother tongue,母語,,,2016-10-04
2712701,mothercraft,母道；母儀,,,2016-10-04
2712702,mothers' meeting,母姊會,,,2016-10-04
2712703,motivation,動機,,,2016-10-04
2712704,motivism,動機說,,,2016-10-04
2712705,motor reaction,動作反應,,,2016-10-04
2712706,motor sense,運動感覺,,,2016-10-04
2712707,moving school,移動學校 {美},,,2016-10-04
2712708,multicultural education,多元文化教育,,,2016-10-04
2712709,multiculture,多元文化,,,2016-10-04
2712710,multiple entrance program,多元入學方案,,,2016-10-04
2712711,multiple impairments,多重障礙,,,2016-10-04
2712712,multiple personality,多重人格,,,2016-10-04
2712713,multiple response type,複選式,,,2016-10-04
2712714,multiple-choice test,選擇題,,,2016-10-04
2712715,multiplication table,乘法表,,,2016-10-04
2712716,muscular sensation,肌肉感覺,,,2016-10-04
2712717,music conservatory,音樂學校；音樂廳,,,2016-10-04
2712718,music education,音樂教育,,,2016-10-04
2712719,music school,音樂學校,,,2016-10-04
2712720,mutual system,相互教學制,,,2016-10-04
2712721,naming and shaming,指名羞辱 {英},,英國教育學,2016-10-04
2712722,nascent period,發育期,,,2016-10-04
2712723,National Association of Advisors for Computers in Education {=NAACE},國家電腦資訊教育輔導委員會 {英},,英國教育學,2016-10-04
2712724,National Association of Head Teachers {=NAHT},全國[中小學]校長協會 {英},,英國教育學,2016-10-04
2712725,National Association of Schoolmasters Union of Women Teachers {=NASUWT},全國校長協會/女性教師工會聯盟 {英},,英國教育學,2016-10-04
2712726,National Audit Office {=NAO},國家審計局 {英},,英國教育學,2016-10-04
2712727,National Certificate,國家證書 {英},,英國教育學,2016-10-04
2712728,national chair professors,國家講座,,,2016-10-04
2712729,national chair professorship,國家講座,,,2016-10-04
2712730,National College for School Leadership,校長學院 {英},,英國教育學,2016-10-04
2712731,National Confederation of Parent Teacher Associations {=NCPTA},全國親師協會聯盟 {英},,英國教育學,2016-10-04
2712732,National Council for Educational Technology {=NCET},國家教育科技委員會 {英},,英國教育學,2016-10-04
2712733,National Council for One Parent Families,全國單親家庭協會 {英},,英國教育學,2016-10-04
2712734,National Council for Vocational Qualifications {=NCVQ},全國技職證照委員會{英},,英國教育學,2016-10-04
2712735,National Curriculum,國定課程 {英},,英國教育學,2016-10-04
2712736,National Curriculum Council {=NCC},國定課程委員會 {英},,英國教育學,2016-10-04
2712737,National Curriculum Test,國定課程學力測驗 {英},,英國教育學,2016-10-04
2712738,National Curriculum Test - Key Stage 1,國定課程學力測驗-第一關鍵階段考試{英},,英國教育學,2016-10-04
2712739,National Curriculum test - Key Stage 2,國定課程學力測驗-第二關鍵階段考試{英},,英國教育學,2016-10-04
2712740,National Curriculum test - Key Stage 3,國定課程學力測驗-第三關鍵階段考試{英},,英國教育學,2016-10-04
2712741,national education,國家教育；民族教育,,,2016-10-04
2712742,National Education Multimedia Awards {=NEMA},全國教育多媒體競賽獎 {英},,英國教育學,2016-10-04
2712743,National Employers' Organisation for School Teachers,全國教師聘雇組織 {英},,英國教育學,2016-10-04
2712744,National Governors' Council,全國校管會委員聯合會 {英},,英國教育學,2016-10-04
2712745,National Grid for Learning,全國學習高速網 {英},,英國教育學,2016-10-04
2712746,National Institute of Adult Continuing Education,國家成人繼續教育學院 {英},,英國教育學,2016-10-04
2712747,national literacy strategy,全國識字策略 {英},,英國教育學,2016-10-04
2712748,National Parents' Council,全國家長委員會 {英},,英國教育學,2016-10-04
2712749,National Professional Qualification for Headship {=NPQH},校長專業資格國家證書 {英},,英國教育學,2016-10-04
2712750,national scholarship,國家獎學金,,,2016-10-04
2712751,national teachers' association,全國教師會,,,2016-10-04
2712752,national textbook,國定教科書,,,2016-10-04
2712753,National Union of Students {=NUS},全國學生會 {英},,英國教育學,2016-10-04
2712754,National Union of Teachers {=NUT},全國教師會 {英},,英國教育學,2016-10-04
2712755,National Vocational Qualifications {=NVQ},國家技職證照 {英},,英國教育學,2016-10-04
2712756,National Year of Reading,全國讀書年 {英},,英國教育學,2016-10-04
2712757,nationalism,民族主義,,,2016-10-04
2712758,nationalistic education,民族主義教育,,,2016-10-04
2712759,native characteristic,天賦特徵,,,2016-10-04
2712760,native knowledge,本土知識,,,2016-10-04
2712761,nativism,先天說,,,2016-10-04
2712762,natural punishment,自然懲罰,,,2016-10-04
2712763,natural tendency,自然趨勢,,,2016-10-04
2712764,naturalism,自然主義,,,2016-10-04
2712765,naturalistic education,自然主義教育,,,2016-10-04
2712766,nautical education,航海教育；海事教育,,,2016-10-04
2712767,naval education,海軍教育,,,2016-10-04
2712768,negative adaptation,消極適應,,,2016-10-04
2712769,negative discipline,消極訓練,,,2016-10-04
2712770,negative education,消極教育,,,2016-10-04
2712771,neohumanism,新人本主義；新人文主義,,,2016-10-04
2712772,nervous system,神經系統,,,2016-10-04
2712773,nervous temperament,憂鬱質,,,2016-10-04
2712774,nervousness,神經質,,,2016-10-04
2712775,Net Days,網路日 {英},,英國教育學,2016-10-04
2712776,neurology,神經學,,,2016-10-04
2712777,neuron,神經原,,,2016-10-04
2712778,neuropathology,神經病理學,,,2016-10-04
2712779,New Deal,新政策；新措施 {英},,英國教育學,2016-10-04
2712780,New education,新教育,,,2016-10-04
2712781,newer civic university,新公民大學,,,2016-10-04
2712782,night school,夜校,,,2016-10-04
2712783,night school for adult,成人夜校,,,2016-10-04
2712784,non-classified school,不分級學校 {義},,,2016-10-04
2712785,non-governmental organization {=NGO},民間團體,,,2016-10-04
2712786,non-language test,非語文測驗,,,2016-10-04
2712787,non-maintained school,非政府資助學校 {英},,英國教育學,2016-10-04
2712788,non-maintained special school {=NMSS},非政府資助特教學校 {英},,英國教育學,2016-10-04
2712789,nonprofit of organization of culture and education,民間非營利文教團體,,,2016-10-04
2712790,non-provided school,私立學校 {日},,,2016-10-04
2712791,non-resident student,走讀生；通學生,,,2016-10-04
2712792,non-school days,非正規學制時間,,,2016-10-04
2712793,non-selective school,入學不篩選的學校 {英},,英國教育學,2016-10-04
2712794,nonsense syllables,無意義音節,,,2016-10-04
2712795,non-verbal test,非語文測驗,,,2016-10-04
2712796,non-voluntary attention,非有意的注意,,,2016-10-04
2712797,norm,常模,,,2016-10-04
2712798,normal child,常態兒童,,,2016-10-04
2712799,normal class grouping,常態編班,,,2016-10-04
2712800,normal curve,常態曲線,,,2016-10-04
2712801,normal distribution,常態分配,,,2016-10-04
2712802,normal education,師範教育,,,2016-10-04
2712803,normal school,師範學校,,,2016-10-04
2712804,normal surface of distribution,常態面積分配,,,2016-10-04
2712805,normative science,規範科學,,,2016-10-04
2712806,North Denver Plan,北達文制,,,2016-10-04
2712807,Northern Examinations and Assessment Board {=NEAB},北英格蘭考試評量局 {英},,英國教育學,2016-10-04
2712808,Northern Ireland Higher Education Funding Council {=NIHEFC},北愛爾蘭高等教育撥款委員會 {英},,英國教育學,2016-10-04
2712809,notebook method,劄記法,,,2016-10-04
2712810,novice,新生；一年級學生；新手,,,2016-10-04
2712811,nunnery school,修女學校,,,2016-10-04
2712812,nursery,育嬰院；育兒室；托兒所,,,2016-10-04
2712813,nursery class,小學幼兒班 {英},,英國教育學,2016-10-04
2712814,nursery school,幼兒園；保育學校{英},,英國教育學,2016-10-04
2712815,nursery tale,童話,,,2016-10-04
2712816,nursing high schools,護校,,,2016-10-04
2712817,nursing teacher,護理教師,,,2016-10-04
2712818,nurture,養育,,,2016-10-04
2712819,nutrition,營養；營養學,,,2016-10-04
2712820,nutrition class,營養班,,,2016-10-04
2712821,nutrition education,營養教育,,,2016-10-04
2712822,object lesson,實物教學,,,2016-10-04
2712823,object teaching,實物教學,,,2016-10-04
2712824,objective examination,客觀測驗,,,2016-10-04
2712825,observation and learning activities,觀摩活動,,,2016-10-04
2712826,observation method,觀察法,,,2016-10-04
2712827,occupation,職業,,,2016-10-04
2712828,occupational test,職業測驗,,,2016-10-04
2712829,occupational training,職業訓練,,,2016-10-04
2712830,off-campus internship,校外實習,,,2016-10-04
2712831,off-campus learning achievements,校外學習成就,,,2016-10-04
2712832,Office for Standards in Education {=OFSTED},教育標準局 {英},,英國教育學,2016-10-04
2712833,office of education,教育局 {美},,,2016-10-04
2712834,Office of Her Majesty's Chief Inspector of Schools in Wales,威爾斯皇家督學處 {英},,英國教育學,2016-10-04
2712835,Office of Science and Technology,科學與技術處 {英},,英國教育學,2016-10-04
2712836,official textbooks,部編本教科書,,,2016-10-04
2712837,Older Civic University,舊公民大學 {英},,英國教育學,2016-10-04
2712838,olfactory sensation,嗅覺,,,2016-10-04
2712839,Olympian,奧林匹克運動會；奧運,,,2016-10-04
2712840,Olympic,奧林匹克運動會；奧運,,,2016-10-04
2712841,Olympic games,奧林匹克運動會；奧運,,,2016-10-04
2712842,one class school,單班學校,,,2016-10-04
2712843,one room school,單班學校,,,2016-10-04
2712844,one teacher school,單班學校,,,2016-10-04
2712845,one-group method,單組法,,,2016-10-04
2712846,Open University {=OU},開放大學；空中大學 {英},,英國教育學,2016-10-04
2712847,open-air school,露天學校,,,2016-10-04
2712848,open-all-hours schools,全日制學校 {英},,英國教育學,2016-10-04
2712849,open-ended learning,開放式學習 {英},,英國教育學,2016-10-04
2712850,opposite test,對比測驗,,,2016-10-04
2712851,optional subject,選習科,,,2016-10-04
2712852,oral arithmetic,口算,,,2016-10-04
2712853,oral composition,口述作文,,,2016-10-04
2712854,oral expression,口語表達,,,2016-10-04
2712855,oral instruction,口授,,,2016-10-04
2712856,oral reading,朗誦,,,2016-10-04
2712857,oral report method,口頭報告法,,,2016-10-04
2712858,oral teaching,口授,,,2016-10-04
2712859,oration,演講；辯論術,,,2016-10-04
2712860,oratorial contest,演說競賽,,,2016-10-04
2712861,organic sensation,機體覺,,,2016-10-04
2712862,organization chart,組織架構；組織圖表,,,2016-10-04
2712863,Organization for Economic Cooperation and Development {=OECD},經濟合作暨開發組織,,,2016-10-04
2712864,organization of overseas Chinese education,華僑教育團體,,,2016-10-04
2712865,organization restructuring,組織再造,,,2016-10-04
2712866,organized play,團體遊戲,,,2016-10-04
2712867,orientation course,新生訓練；導入課程,,,2016-10-04
2712868,original nature,本性,,,2016-10-04
2712869,originality,原創性,,,2016-10-04
2712870,orphan asylum,孤兒院,,,2016-10-04
2712871,orphan school,孤兒院,,,2016-10-04
2712872,other significant handicaps,其他顯著障礙,,,2016-10-04
2712873,other special talents,其他特殊才能,,,2016-10-04
2712874,out-door sport,戶外運動,,,2016-10-04
2712875,out-door study,戶外作業,,,2016-10-04
2712876,out-door work,戶外作業,,,2016-10-04
2712877,over learning,過度學習,,,2016-10-04
2712878,over-age child,逾齡兒童,,,2016-10-04
2712879,overgrown child,過度生長兒童,,,2016-10-04
2712880,overseas Chinese education,華僑教育,,,2016-10-04
2712881,overseas Chinese students,華裔學生；僑生,,,2016-10-04
2712882,overseas education,海外教育,,,2016-10-04
2712883,overseas education service,海外教育服務,,,2016-10-04
2712884,overseas study,海外留學,,,2016-10-04
2712885,overseas study and study tour service,留遊學服務業,,,2016-10-04
2712886,overseas study group,遊學團,,,2016-10-04
2712887,overseas study tour,海外遊學,,,2016-10-04
2712888,overseas Taipei school,海外台北學校,,,2016-10-04
2712889,overseas training,海外研修,,,2016-10-04
2712890,overseas university,國外大學,,,2016-10-04
2712891,overtime pay,超支鐘點費,,,2016-10-04
2712892,paedology,兒童學,,,2016-10-04
2712893,paideutics,教育學,,,2016-10-04
2712894,paidology,兒童學,,,2016-10-04
2712895,pain sensation,痛覺,,,2016-10-04
2712896,Palace school,宮廷學校,,,2016-10-04
2712897,parental education,親職教育,,,2016-10-04
2712898,parental right for school involvement,家長參與教育事務,,,2016-10-04
2712899,parent-teacher association,親師會,,,2016-10-04
2712900,parish school,教區學校,,,2016-10-04
2712901,Parliamentary Undersecretary,次長 {英},,英國教育學,2016-10-04
2712902,parochial school,教區學校,,,2016-10-04
2712903,part learning method,部分學習法,,,2016-10-04
