ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
3186439,common information,公共訊息,,公信息,2017-07-24
3186440,common logarithm,常用對數,,常用对数,2017-07-24
3186441,common multiple,公倍數；公倍式,,公倍数,2017-07-24
3186442,common ratio,公比,,公比,2017-07-24
3186443,communicating state,相通狀態,,相通状态,2017-07-24
3186444,communication key,通訊密鑰,,通信密钥,2017-07-24
3186445,commutant,交換團,,交换子,2017-07-24
3186446,commutative algebra,交換代數,,交换代数,2017-07-24
3186447,commutative cochain,交換餘鏈,,交换上链,2017-07-24
3186448,commutative diagram,交換圖示,,交换图表,2017-07-24
3186449,commutative law,交換律,,交换律,2017-07-24
3186450,commutative law of addition,加法交換律,,加法交换律,2017-07-24
3186451,commutative law of multiplication,乘法交換律,,乘法交换律,2017-07-24
3186452,commutative ring,交換環,,交换环,2017-07-24
3186453,commutator,交換子,,换位子,2017-07-24
3186454,commutator subgroup,交換子子群,,换位子群,2017-07-24
3186455,comodule,餘模,,余模,2017-07-24
3186456,comodule homomorphism,餘模同態,,余模同态,2017-07-24
3186457,compact,緊緻[的],,紧[的],2017-07-24
3186458,compact Abelian group,緊緻Abel群,,紧阿贝尔群,2017-07-24
3186459,compact difference scheme,緊緻差分格式,,紧差分格式,2017-07-24
3186460,compact mapping,緊緻映射,,紧映射,2017-07-24
3186461,compact operator,緊緻算子,,紧算子,2017-07-24
3186462,compact real form,緊緻實型,,紧实型,2017-07-24
3186463,compact Riemann surface,緊緻黎曼[曲]面,,紧黎曼[曲]面,2017-07-24
3186464,compact space,緊緻空間,,紧空间,2017-07-24
3186465,compact topological group,緊緻拓撲群,,紧拓扑群,2017-07-24
3186466,compactification,緊緻化,,紧化,2017-07-24
3186467,compactly generated lattice,緊緻生成格,,紧生成格,2017-07-24
3186468,compactness,緊緻性,,紧性,2017-07-24
3186469,compactum,緊緻統,,紧统,2017-07-24
3186470,companion matrix,友矩陣,,友矩阵,2017-07-24
3186471,comparison theorem for convergence,收斂的比較定理,,收敛的比较定理,2017-07-24
3186472,competitive equilibrium,競爭平衡,,竞争均衡,2017-07-24
3186473,complementarity problem,互補[性]問題,,互补性问题,2017-07-24
3186474,complementary convex program,互補凸規畫,,互补凸规划,2017-07-24
3186475,complementary event,餘事件,,对立事件,2017-07-24
3186476,complementary geometric programming,互補幾何規劃,,互补几何规划,2017-07-24
3186477,complementary submatrix,餘子矩陣,,余子矩阵,2017-07-24
3186478,complementary submodule,補子模,,补子模,2017-07-24
3186479,complemented lattice,有補絡,,有补格,2017-07-24
3186480,complete,完全的；完備的,,完全[的],2017-07-24
3186481,complete bipartite graph,完全二部圖,,完全二部图,2017-07-24
3186482,complete block design,完全區組設計,,完全区组设计,2017-07-24
3186483,complete class,完全類,,完全类,2017-07-24
3186484,complete code,完全碼,,完全码,2017-07-24
3186485,complete conservation scheme,完全守恆格式,,完全守恒格式,2017-07-24
3186486,complete convergence,完全收斂,,全收敛,2017-07-24
3186487,complete design,完全設計,,完全设计,2017-07-24
3186488,complete field,完備體,,完全域,2017-07-24
3186489,complete graph,完全圖,,完全图,2017-07-24
3186490,complete group,完備群,,完全群,2017-07-24
3186491,complete integral,完全積分,,完全积分,2017-07-24
3186492,complete lattice,完備絡,,完全格,2017-07-24
3186493,complete linear system,完全線性系統,,完全线性系,2017-07-24
3186494,complete local ring,完備局部環,,完全局部环,2017-07-24
3186495,complete metric space,完備度量空間,,完全度量空间,2017-07-24
3186496,complete orthonormal set,完全單範正交系；完全單範直交系,,完全正交规范集,2017-07-24
3186497,complete pivot,完全樞軸,,全主元,2017-07-24
3186498,complete pivoting,完全樞軸消元[法],,全主元消元[法],2017-07-24
3186499,complete probability space,完全機率空間,,完全概率空间,2017-07-24
3186500,complete quadrangle,完全四角形；完全四點形,,完全四点形,2017-07-24
3186501,complete resolution for finite group,有限群的完全分解,,有限群的完全分解,2017-07-24
3186502,complete statistic,完備統計量,,完全统计量,2017-07-24
3186503,complete system of functions,完全函數系,,完全的函数系,2017-07-24
3186504,complete system of residues,完全剩餘系,,完全剩余系,2017-07-24
3186505,complete topological group,完備拓撲群,,完全的拓扑群,2017-07-24
3186506,complete uniform space,完備均勻空間,,完全一致空间,2017-07-24
3186507,complete variation of signed measure,帶號測度完全變差,,带号测度全变差,2017-07-24
3186508,completely convex function,完全凸函數,,完全凸函数,2017-07-24
3186509,completely mixed game,完全混合對局,,完全混合对策,2017-07-24
3186510,completely multiplicative function,完全積性函數,,完全乘性函数,2017-07-24
3186511,completely primary ring,完全準質環,,完全准素环,2017-07-24
3186512,completely ramified extension,完全分歧擴張,,全分歧扩张,2017-07-24
3186513,completely reducible representation,完全可約表現,,完全可约表示,2017-07-24
3186514,completely regular space,完全正則空間,,完全正则空间,2017-07-24
3186515,completeness,完全性；完備性,,完全性,2017-07-24
3186516,completeness for representations,表現的完備性,,表示的完全性,2017-07-24
3186517,completing the square,配方[法],,配方,2017-07-24
3186518,completion,完備化,,完备化,2017-07-24
3186519,completion of a field,體完備化,,域完全化,2017-07-24
3186520,complex,複；複體；叢,,复形,2017-07-24
3186521,complex analysis,複變分析,,复分析,2017-07-24
3186522,complex conjugate,共軛複數,,复共轭的,2017-07-24
3186523,complex general linear group,複一般線性群,,复一般线性群,2017-07-24
3186524,complex linear space,複線性空間,,复线性空间,2017-07-24
3186525,complex manifold,複數流形,,复流形,2017-07-24
3186526,complex measure,複數測度,,复测度,2017-07-24
3186527,complex method,複合形法,,复合形法,2017-07-24
3186528,complex multiplication,複數乘法,,复乘,2017-07-24
3186529,complex number,複數,,复数,2017-07-24
3186530,complex number field,複數體,,复数域,2017-07-24
3186531,complex orthogonal group,複正交群；複直交群,,复正交群,2017-07-24
3186532,complex plane,複數平面,,复平面,2017-07-24
3186533,complex potential,複數位勢,,复位势,2017-07-24
3186534,complex projective space,複數射影空間,,复射影空间,2017-07-24
3186535,complex random variable,複隨機變數,,复随机变量,2017-07-24
3186536,complex root,複數根,,复根,2017-07-24
3186537,complex structure,複數結構,,复结构,2017-07-24
3186538,complex variable,複變數,,复变数,2017-07-24
3186539,complexification,複數化,,复化,2017-07-24
3186540,component of space,空間的[連通]分支,,空间的连通分支,2017-07-24
3186541,component of tensor,張量的分量,,张量的分量,2017-07-24
3186542,component of vector,向量的分量,,向量的分量,2017-07-24
3186543,composite design,合成設計,,复合设计,2017-07-24
3186544,composite function,合成函數,,复合函数,2017-07-24
3186545,composite group,合成群,,复合群,2017-07-24
3186546,composite hypothesis,複合假設,,复合假设,2017-07-24
3186547,composite mapping,合成映射,,复合映射,2017-07-24
3186548,composite number,合數,,合数,2017-07-24
3186549,composite of fields,體的合成,,域的复合,2017-07-24
3186550,composite of functors,函子的合成,,函子的复合,2017-07-24
3186551,composite operator,合成算子,,合成算子,2017-07-24
3186552,composite system,複合系統；組合系統,,组合系统,2017-07-24
3186553,composition,合成,,复合,2017-07-24
3186554,composition algebra,複合代數,,复合代数,2017-07-24
3186555,composition factor,合成因子,,合成因子,2017-07-24
3186556,composition sampling technique,複合抽樣技術,,复合抽样方法,2017-07-24
3186557,composition series,合成[系]列,,合成列,2017-07-24
3186558,compound function,複合函數,,复合函数,2017-07-24
3186559,compound midpoint formula,複合中點公式,,复合中点公式,2017-07-24
3186560,compound Poisson process,複合Poisson過程,,复合泊松过程,2017-07-24
3186561,compound trapezoidal formula,複合梯形公式,,复合梯形公式,2017-07-24
3186562,comprehension axiom,概括公理,,概括公理,2017-07-24
3186563,compression,壓縮,,压缩,2017-07-24
3186564,compression rate,壓縮率,,压缩率,2017-07-24
3186565,computability,可計算性,,可计算性,2017-07-24
3186566,computational complexity,計算的繁度,,计算复杂性,2017-07-24
3186567,computational efficiency,計算效率,,计算效率,2017-07-24
3186568,computational instability,計算的不穩定性,,计算[的]不稳定性,2017-07-24
3186569,comultiplication,餘乘法,,余乘法,2017-07-24
3186570,concatenated code,併列碼,,链级码,2017-07-24
3186571,concave function,凹函數,,凹函数,2017-07-24
3186572,concave operator,凹算子,,凹算子,2017-07-24
3186573,concave polygon,凹多邊形,,凹多边形,2017-07-24
3186574,concave polyhedron,凹多面體,,凹多面体,2017-07-24
3186575,concave programming,凹規劃,,凹规划,2017-07-24
3186576,concavity,凹性,,凹[性],2017-07-24
3186577,concentric circles,同心圓,,同心圆,2017-07-24
3186578,conclusion,結論,,结论,2017-07-24
3186579,concurrent,共點[的],,共点,2017-07-24
3186580,condition number,條件數,,条件数,2017-07-24
3186581,condition of integrability,可積[性]條件,,可积条件,2017-07-24
3186582,conditional distribution,條件分布,,条件分布,2017-07-24
3186583,conditional entropy,條件熵,,条件熵,2017-07-24
3186584,conditional expectation,條件期望值,,条件期望,2017-07-24
3186585,conditional inequality,條件不等式,,条件不等式,2017-07-24
3186586,conditional mean,條件均值,,条件均值,2017-07-24
3186587,conditional Monte Carlo method,條件蒙地卡羅法,,条件蒙特卡罗方法,2017-07-24
3186588,conditional probability,條件機率,,条件概率,2017-07-24
3186589,conductor of number field,數體的導體,,数域的导子,2017-07-24
3186590,conductor potential,導體位勢,,导体位势,2017-07-24
3186591,cone,錐；錐面,,锥；锥[体],2017-07-24
3186592,cone condition,錐條件,,锥条件,2017-07-24
3186593,confidence coefficient,信賴係數,,置信系数,2017-07-24
3186594,confidence inference,信賴推論,,置信推断,2017-07-24
3186595,confidence interval,信賴區間,,置信区间,2017-07-24
3186596,confidence level,信心水準,,置信水平,2017-07-24
3186597,confidence limit,信賴界限,,置信限,2017-07-24
3186598,confidence lower limit,信賴下限,,置信下限,2017-07-24
3186599,confidence probability,信賴機率,,置信概率,2017-07-24
3186600,confidence region,信賴區域,,置信区域,2017-07-24
3186601,confidence set,信賴集,,置信集,2017-07-24
3186602,confidence upper limit,信賴上限,,置信上限,2017-07-24
3186603,configuration,構形；組態；狀位,,构形,2017-07-24
3186604,confluent hypergeometric equation,匯合型超幾何方程；匯合型超比方程,,汇合型超几何方程,2017-07-24
3186605,confluent hypergeometric function,匯合型超幾何函數；匯合型超比函數,,汇合型超几何函数,2017-07-24
3186606,confocal,共焦[的],,共焦[的],2017-07-24
3186607,conformal,保角[的]；保形[的],,共形的,2017-07-24
3186608,conformal geometry,保角幾何,,共形几何,2017-07-24
3186609,conformal invariant,保角不變量；保角不變式,,共形不变量,2017-07-24
3186610,conformal mapping,保角映射,,共形映射,2017-07-24
3186611,conformal space,保角空間,,共形空间,2017-07-24
3186612,confounding,混雜[法]；混雜設計；包絡設計,,混杂[法],2017-07-24
3186613,congruence,同餘；疊合；全等；線匯,,同余方程,2017-07-24
3186614,congruence lattice,同餘絡,,同余格,2017-07-24
3186615,congruence relation,全等關係；同餘關係,,同余关系,2017-07-24
3186616,congruence-distributive algebra,同餘分配代數,,同余分配代数,2017-07-24
3186617,congruent figures,全等圖形；疊合圖形,,全等图形,2017-07-24
3186618,congruent matrices,相合矩陣,,相合矩阵,2017-07-24
3186619,congruent transformation,全等變換；相合變換,,全等变换,2017-07-24
3186620,conical surface,錐面,,锥面,2017-07-24
3186621,conjecture,臆測；猜想,,猜想,2017-07-24
3186622,conjugate,共軛,,共轭,2017-07-24
3186623,conjugate algebraic numbers,共軛代數數,,共轭代数数,2017-07-24
3186624,conjugate axis,共軛軸,,共轭轴,2017-07-24
3186625,conjugate bifunction,共軛雙變數函數,,共轭双重函数,2017-07-24
3186626,conjugate complex number,共軛複數,,共轭复数,2017-07-24
3186627,conjugate conic,共軛錐線,,共轭圆锥曲线,2017-07-24
3186628,conjugate convex function,共軛凸函數,,共轭凸函数,2017-07-24
3186629,conjugate diameter,共軛直徑,,共轭直径,2017-07-24
3186630,conjugate differential operator,共軛微分算子,,共轭微分算子,2017-07-24
3186631,conjugate direction method,共軛方向法,,共轭方向法,2017-07-24
3186632,conjugate element,共軛元素,,共轭元,2017-07-24
3186633,conjugate field,共軛體,,共轭域,2017-07-24
3186634,conjugate Fourier integral,共軛Fourier積分,,共轭傅里叶积分,2017-07-24
3186635,conjugate function,共軛函數,,共轭函数,2017-07-24
3186636,conjugate gradient method,共軛梯度法,,共轭梯度法,2017-07-24
3186637,conjugate harmonic function,共軛調合函數,,共轭调和函数,2017-07-24
3186638,conjugate hyperbola,共軛雙曲線,,共轭双曲线,2017-07-24
3186639,conjugate hyperboloid,共軛雙曲面,,共轭双曲面,2017-07-24
3186640,conjugate matrix,共軛矩陣,,共轭矩阵,2017-07-24
3186641,conjugate point,共軛點,,共轭点,2017-07-24
3186642,conjugate representation,共軛表現,,共轭表示,2017-07-24
3186643,conjugate root,共軛根,,共轭根,2017-07-24
3186644,conjugate series,共軛級數,,共轭级数,2017-07-24
3186645,conjugate subgroup,共軛子群,,共轭子群,2017-07-24
3186646,conjunct,合取項,,合取项,2017-07-24
3186647,conjunction,合取,,合取[词],2017-07-24
3186648,conjunctive normal form,合取正規式,,合取范式,2017-07-24
3186649,connected graph,連通圖,,连通图,2017-07-24
3186650,connected ring,連通環,,连通环,2017-07-24
3186651,connected set,連通集,,连通集,2017-07-24
3186652,connected solvable group,連通可解群,,连通可解群,2017-07-24
3186653,connected space,連通空間,,连通空间,2017-07-24
3186654,connecting homomorphism,連接同態,,连接同态,2017-07-24
3186655,connecting morphism,連接態射,,连接同态,2017-07-24
3186656,connection,聯絡,,联络,2017-07-24
3186657,connective,聯結詞,,联结词,2017-07-24
3186658,connectivity,連通度,,连通性；连通度,2017-07-24
3186659,connectivity number,連通數,,连通数,2017-07-24
3186660,conoid of dependence,依賴角面,,依赖角面,2017-07-24
3186661,conormal bundle,餘法叢,,余法丛,2017-07-24
3186662,conormal derivative,餘法向導數,,余法向导数,2017-07-24
3186663,conormal sheaf,餘正規層,,余正规层,2017-07-24
3186664,consequent,後項,,后项,2017-07-24
3186665,conservation form,守恆形式,,守恒形式,2017-07-24
3186666,conservation law,守恆律,,守恒律,2017-07-24
3186667,conservative differential equation,守恆微分方程,,保守微分方程,2017-07-24
3186668,conservative operator,保守算子,,保守算子,2017-07-24
3186669,consistency,相容性；一致性；無矛盾性,,兼容性,2017-07-24
3186670,consistent asymptotically normal estimate,一致逼近常態估計；一致漸近常態估計,,相合渐近正态估计,2017-07-24
3186671,consistent estimate,一致估計值,,相合估计,2017-07-24
3186672,consistent family of distribution functions,一致分布函數族；一致分配函數族,,相容分布函数族,2017-07-24
3186673,consistent kernel,相容核,,相容核,2017-07-24
3186674,consistent program,相容規畫,,相容规划,2017-07-24
3186675,consistent test,一致檢定,,相合检验,2017-07-24
3186676,constant,常數,,常数；常项,2017-07-24
3186677,constant field,常量體,,常量域,2017-07-24
3186678,constant functor,常數函子,,常数函子,2017-07-24
3186679,constant of integration,積分常數,,积分常数,2017-07-24
3186680,constant of proportionality,比例常數,,比例常数,2017-07-24
3186681,constant sheaf,常數層,,常数层,2017-07-24
3186682,constant-sum game,常和對局,,常和对策,2017-07-24
3186683,constrained game,制限對局；約束對局,,约束对策,2017-07-24
3186684,constraint,制限；約束,,约束,2017-07-24
3186685,constraint condition,約束條件,,约束条件,2017-07-24
3186686,constraint qualification,約束規範,,约束规格,2017-07-24
3186687,constraint set,制限集[合]；約束集,,约束集,2017-07-24
3186688,constructibility,可建構性,,可构成性,2017-07-24
3186689,constructible hull,可建構包,,可构成壳,2017-07-24
3186690,construction problem,作圖題,,作图题,2017-07-24
3186691,construction with ruler and compass,尺規作圖法,,尺规作图法,2017-07-24
3186692,constructive definition,建構性定義,,构造性定义,2017-07-24
3186693,constructive ordinal,建構序數,,构造序数,2017-07-24
3186694,constructive theory of functions,函數建構論,,函数构造论,2017-07-24
3186695,constructivist,建構主義者,,构造论者,2017-07-24
3186696,constructivity,可建構性,,构造性,2017-07-24
3186697,consumer risk,顧客風險,,用方风险,2017-07-24
3186698,contact,相切；切觸；接觸,,切触,2017-07-24
3186699,contact process,接觸過程,,接触过程,2017-07-24
3186700,contact structure,接觸結構,,切触结构,2017-07-24
3186701,contact theorem,接觸定理,,接触定理,2017-07-24
3186702,contact transformation,切觸變換；相切變換,,切触变换,2017-07-24
3186703,content,容度；容量,,库容,2017-07-24
3186704,content of a polynomial,多項式的容量,,多项式的容度,2017-07-24
3186705,contiguity of probability measures,機率測度近鄰性,,概率测度近邻性,2017-07-24
3186706,contingency table,列聯表,,列联表,2017-07-24
3186707,continued fraction,連分數；連分式,,连分数,2017-07-24
3186708,continued fraction approximation,連分數逼近,,连分式逼近,2017-07-24
3186709,continued product,連乘積,,连乘积,2017-07-24
3186710,continued proportion,連比例,,连比,2017-07-24
3186711,continuity method,連續[性]方法,,连续性方法,2017-07-24
3186712,continuous,連續,,连续[的],2017-07-24
3186713,continuous channel,連續頻道,,连续信道,2017-07-24
3186714,continuous control system,連續控制系統,,连续控制系统,2017-07-24
3186715,continuous distribution,連續分布；連續分配,,连续分布,2017-07-24
3186716,continuous function,連續函數,,连续函数,2017-07-24
3186717,continuous game,連續對局,,连续对策,2017-07-24
3186718,continuous geometry,連續幾何,,连续几何,2017-07-24
3186719,continuous homomorphism,連續同態,,连续同态,2017-07-24
3186720,continuous lattice,連續絡,,连续格,2017-07-24
3186721,continuous linear functional,連續線性泛函,,连续线性泛函,2017-07-24
3186722,continuous linear operator,連續線性算子,,连续线性算子,2017-07-24
3186723,continuous mapping,連續映射,,连续映射,2017-07-24
3186724,continuous random variable,連續隨機變數；連續隨機變量,,连续随机变量,2017-07-24
3186725,continuous sampling inspection,連續抽驗,,连续抽检,2017-07-24
3186726,continuous spectrum,連續譜,,连续谱,2017-07-24
3186727,continuous time model,連續時間模型,,连续时间模型,2017-07-24
3186728,continuous time system,連續時間系統,,连续时间系统,2017-07-24
3186729,continuum,連續統,,连续统,2017-07-24
3186730,continuum hypothesis,連續統假設,,连续统假设,2017-07-24
3186731,contour,周線；圍道,,周线,2017-07-24
3186732,contractible,可縮[的],,可缩[的],2017-07-24
3186733,contractible space,可縮空間,,可缩空间,2017-07-24
3186734,contraction,縮距；收縮；縮約,,缩并[运算],2017-07-24
3186735,contraction of tensor,張量[的]縮約,,张量的缩并,2017-07-24
3186736,contraction semigroup,收縮半群,,压缩半群,2017-07-24
3186737,contractive operator,收縮算子,,压缩[算子],2017-07-24
3186738,contradiction,矛盾,,矛盾,2017-07-24
3186739,contragradient linear transformation,逆步線性變換,,逆步线性变换,2017-07-24
3186740,contrast,對比,,对照,2017-07-24
3186741,contravariant,反變式；反變的,,反变,2017-07-24
3186742,contravariant functor,反變函子,,反变函子,2017-07-24
3186743,contravariant index,反變指標,,反变指标,2017-07-24
3186744,contravariant tensor,反變張量,,反变张量,2017-07-24
3186745,control,控制,,控制,2017-07-24
3186746,control chart,控制圖；管制圖,,控制图,2017-07-24
3186747,control law,控制律,,控制律,2017-07-24
3186748,control system,控制系統,,控制系统,2017-07-24
3186749,control theory,控制理論,,控制理论,2017-07-24
3186750,control variable,控制變量,,控制变量,2017-07-24
3186751,control variates method,控制變量方法,,控制变数方法,2017-07-24
3186752,controllability,可控[制]性,,可控性,2017-07-24
3186753,controllability canonical form,可控典範形,,可控规范形,2017-07-24
3186754,controllability index,可控指數,,可控指数,2017-07-24
3186755,controllability matrix,可控性矩陣,,可控性[矩]阵,2017-07-24
3186756,controller,控制器,,控制器,2017-07-24
3186757,convergence,收斂[性],,收敛[性],2017-07-24
3186758,convergence acceleration,收斂[性]加速,,收敛[性]加速,2017-07-24
3186759,convergence almost everywhere,幾乎處處收斂；殆變收斂,,几乎处处收敛,2017-07-24
3186760,convergence factor,收斂因子,,收敛因子,2017-07-24
3186761,convergence in distribution,依分布收斂,,依分布收敛,2017-07-24
3186762,convergence in mean square,均方收斂,,均方收敛,2017-07-24
3186763,convergence in measure,依測度收斂,,依测度收敛,2017-07-24
3186764,convergence in probability,依機率收斂,,依概率收敛,2017-07-24
3186765,convergent series,收斂級數,,收敛级数,2017-07-24
3186766,converse proposition,逆命題,,逆命题,2017-07-24
3186767,convex,凸,,凸,2017-07-24
3186768,convex analysis,凸分析,,凸分析,2017-07-24
3186769,convex combination,凸組合,,凸组合,2017-07-24
3186770,convex cone,凸錐,,凸锥,2017-07-24
3186771,convex cooperative game,凸合作對局,,凸合作对策,2017-07-24
3186772,convex domain,凸面域,,凸区域,2017-07-24
3186773,convex duality,凸對偶,,凸对偶,2017-07-24
3186774,convex function,凸函數,,凸函数,2017-07-24
3186775,convex functional,凸泛函,,凸泛函,2017-07-24
3186776,convex game,凸對局,,凸对策,2017-07-24
3186777,convex hull,凸包,,凸包,2017-07-24
3186778,convex hypersurface,凸超曲面,,凸超曲面,2017-07-24
3186779,convex metric space,凸度量空間,,凸度量空间,2017-07-24
3186780,convex operator,凸算子,,凸算子,2017-07-24
3186781,convex polygon,凸多邊形,,凸多边形,2017-07-24
3186782,convex polyhedral cone,凸多面錐,,凸多面锥,2017-07-24
3186783,convex polyhedron,凸多面體,,凸多面体,2017-07-24
3186784,convex polytope,凸多胞體,,凸多胞体,2017-07-24
3186785,convex programming,凸規劃,,凸规划,2017-07-24
3186786,convex sequence,凸序列,,凸序列,2017-07-24
3186787,convex set,凸集,,凸集,2017-07-24
3186788,convex-concave function,凸凹[二元]函數,,凸凹[二元]函数,2017-07-24
3186789,convexity,凸性,,凸性,2017-07-24
3186790,convexity coefficient,凸性係數,,凸性系数,2017-07-24
3186791,convexity radius,凸半徑,,凸半径,2017-07-24
3186792,convolution,摺積；疊積；捲積,,卷积,2017-07-24
3186793,convolution of distributions,荷布函數捲積,,广义函数卷积,2017-07-24
3186794,convolution of measures,測度捲積,,测度卷积,2017-07-24
3186795,convolution operator,捲積算子,,卷积算子,2017-07-24
3186796,convolutional code,捲積碼,,卷积码,2017-07-24
3186797,cooperative game,合作對局,,合作对策,2017-07-24
3186798,coordinate,坐標,,坐标,2017-07-24
3186799,coordinate axis,坐標軸,,坐标轴,2017-07-24
3186800,coordinate curve,坐標曲線,,坐标曲线,2017-07-24
3186801,coordinate neighborhood,坐標鄰域,,坐标邻域,2017-07-24
3186802,coordinate operator,坐標算子,,坐标算子,2017-07-24
3186803,coordinate system,坐標系,,坐标系,2017-07-24
3186804,coordinate transformation,坐標變換,,坐标变换,2017-07-24
3186805,coordination in system,系統的協調,,系统的协调,2017-07-24
3186806,coplanar,共面[的],,共面[的],2017-07-24
3186807,coprime,互質,,互素,2017-07-24
3186808,corollary,系[理],,系,2017-07-24
3186809,corrector,校正式；校正算子,,校正[式]；校正子,2017-07-24
3186810,corregion transformation method,共域變換方法,,共域变换方法,2017-07-24
3186811,correlated Monte Carlo method,相關蒙地卡羅方法,,相关蒙特卡罗方法,2017-07-24
3186812,correlation,相關；對射變換,,对射变换,2017-07-24
3186813,correlation analysis,相關分析,,相关分析,2017-07-24
3186814,correlation coefficient,相關係數,,相关系数,2017-07-24
3186815,correlation detection,相關檢測,,相关检测,2017-07-24
3186816,correlation function,相關函數,,相关函数,2017-07-24
3186817,correlation matrix,相關矩陣,,相关阵,2017-07-24
3186818,correlation method,相關方法,,相关方法,2017-07-24
3186819,correspondence,對應,,对应,2017-07-24
3186820,correspondence analysis,應對分析,,对应分析,2017-07-24
3186821,corresponding angle,同位角；對應角,,同位角,2017-07-24
3186822,cosecant,餘割,,余割,2017-07-24
3186823,coset,陪集,,陪集,2017-07-24
3186824,coset code,陪集碼,,陪集码,2017-07-24
3186825,cosine,餘弦,,余弦,2017-07-24
3186826,cosine formula,餘弦公式,,余弦公式,2017-07-24
3186827,cosine integral,餘弦積分,,余弦积分,2017-07-24
3186828,cost analysis,成本分析,,费用分析,2017-07-24
3186829,cost coefficient,成本係數,,费用系数,2017-07-24
3186830,cost function,成本函數,,费用函数,2017-07-24
3186831,cost structure,成本結構,,费用结构,2017-07-24
3186832,cotangent,餘切,,余切,2017-07-24
3186833,cotangent space,餘切空間,,余切空间,2017-07-24
3186834,cotangent vector,餘切向量,,余切向量,2017-07-24
3186835,countability,可數性；可列性,,可数性,2017-07-24
3186836,countable,可數的,,可数[的],2017-07-24
3186837,countably compact space,可數緊緻空間,,列紧空间,2017-07-24
3186838,countably paracompact space,可數仿緊緻空間,,列仿紧空间,2017-07-24
3186839,counting function,計數函數,,计数函数,2017-07-24
3186840,counting process,計數過程,,计数过程,2017-07-24
3186841,counting statistic,計數統計量,,计数统计量,2017-07-24
3186842,coupled system,耦合系統,,耦合系统,2017-07-24
3186843,coupling,耦合,,耦合,2017-07-24
3186844,covariance,共變異數,,协方差,2017-07-24
3186845,covariance analysis,共變異數分析,,协方差分析,2017-07-24
3186846,covariance function,共變異函數,,协方差函数,2017-07-24
3186847,covariance matrix,共變異方陣,,协方差阵,2017-07-24
3186848,covariant,共變式；共變量,,共变,2017-07-24
3186849,covariant derivative,共變導數,,共变导数,2017-07-24
3186850,covariant functor,共變函子,,共变函子,2017-07-24
3186851,covariant index,共變指標,,共变指标,2017-07-24
3186852,covariant tensor,共變張量,,共变张量,2017-07-24
3186853,covering,覆蓋,,覆盖,2017-07-24
3186854,covering dimension,覆蓋維數,,覆盖维数,2017-07-24
3186855,covering group,覆蓋群,,覆叠群,2017-07-24
3186856,covering homomorphism,覆蓋同態,,覆叠同态,2017-07-24
3186857,covering homotopy,覆蓋同倫,,覆叠同伦,2017-07-24
3186858,covering map,覆蓋映射,,覆叠映射,2017-07-24
3186859,covering space,覆蓋空間,,覆叠空间,2017-07-24
3186860,covering surface,覆蓋曲面,,覆盖面,2017-07-24
3186861,Cramer rule,Cramer法則,,克拉默法则,2017-07-24
3186862,cranioid,頭顱線,,头颅线,2017-07-24
3186863,creative set,創造集,,创造集,2017-07-24
3186864,criterion,準則,,准则,2017-07-24
3186865,criterion via Wronski determinant,Wronski行列式準則,,朗斯基行列式准则,2017-07-24
3186866,critical edge,臨界邊,,临界边,2017-07-24
3186867,critical function,臨界函數；判別函數,,检验函数,2017-07-24
3186868,critical graph,臨界圖,,临界图,2017-07-24
3186869,critical path method (C.P.M.),要徑法,,统筹法,2017-07-24
3186870,critical path scheduling,關鍵路徑進度表,,关键路线进度表,2017-07-24
3186871,critical point,臨界點,,临界点,2017-07-24
3186872,critical region,臨界區域；判別區域,,临界区域,2017-07-24
3186873,critical set,臨界集,,临界集,2017-07-24
3186874,critical value,臨界值,,临界值,2017-07-24
3186875,critical vertex,臨界頂點,,临界[顶]点,2017-07-24
3186876,cross correlation function,交叉相關函數,,互相关函数,2017-07-24
3186877,cross product,外積；叉積；向量積,,向量积,2017-07-24
3186878,cross ratio,交比；非調和比；重比；叉比,,交比,2017-07-24
3186879,cross section,截面；截形,,截面,2017-07-24
3186880,cross spectrum,交叉譜,,互谱,2017-07-24
3186881,crossed homomorphism,交叉同態,,叉同态,2017-07-24
3186882,crystallographic group,結晶體群,,晶体群,2017-07-24
3186883,cubature,求體積[法],,求体积,2017-07-24
3186884,cube,立方；立方體,,立方；立方体,2017-07-24
3186885,cubic element,三次元,,三次元,2017-07-24
3186886,cubic equation,三次方程,,三次方程,2017-07-24
3186887,cubic form,三次形式,,三次型,2017-07-24
3186888,cubic interpolation,三次挿值,,三次插值,2017-07-24
3186889,cubic spline,三次樣條函數；三次仿樣函數,,三次样条,2017-07-24
3186890,cubic surface,三次曲面,,三次曲面,2017-07-24
3186891,cumulant,累積量,,半不变量,2017-07-24
3186892,cumulative error,累積誤差,,累积误差,2017-07-24
3186893,cup product,杯積,,上积,2017-07-24
3186894,curl,旋度；旋量,,旋度,2017-07-24
3186895,current,流動形；電流,,流动形,2017-07-24
3186896,curtailed inspection,截尾檢驗,,截尾抽检,2017-07-24
3186897,curvature,曲率,,曲率,2017-07-24
3186898,curvature tensor,曲率張量,,曲率张量,2017-07-24
3186899,curve,曲線,,曲线,2017-07-24
3186900,curve fitting,曲線擬合；曲線求律法,,曲线拟合,2017-07-24
3186901,curve of constant breadth,定幅曲線,,定阔曲线,2017-07-24
