ID,英文名稱,中文名稱,圖片,所在國,經緯坐標,備註,更新日期
2960884,Ann C.,安角,,{南極洲},66°13′S51°10′E,,2017-06-09
2960885,Ann C.,安角,,美國,42°39′N70°39′W,,2017-06-09
2960886,Anna,安納,,俄羅斯,51°30′N40°28′E,,2017-06-09
2960887,Anna,安納,,美國,33°20′N96°33′W,,2017-06-09
2960888,Anna,安納,,西班牙,39°01′N0°38′W,,2017-06-09
2960889,Anna,安納,,奈及利亞,58°39′N24°43′E,,2017-06-09
2960890,Anna L.,安納湖,,美國,41°01′N81°37′W,,2017-06-09
2960891,Anna Paulowna,安納保羅納,,荷蘭,52°52′N4°52′E,,2017-06-09
2960892,Anna Plains,安納普蘭斯,,澳大利亞,19°17′S121°37′E,,2017-06-09
2960893,Anna Regina,安納雷吉那,,法屬{圭亞那},7°16′N58°30′W,20180123修訂,2018-03-19
2960894,Annaba (Bone),安納巴(波尼),,阿爾及利亞,36°54′N7°46′E,,2017-06-09
2960895,Annaberg,安納伯格,,奧地利,48°17′N14°08′E,,2017-06-09
2960896,Annaberg-Buchholz,安納伯格-布荷霍茲,,德國,50°35′N13°01′E,,2017-06-09
2960897,Annaburg,安納堡,,德國,51°45′N13°02′E,,2017-06-09
2960898,Annacotty,安納科提,,愛爾蘭,52°40′N8°33′W,,2017-06-09
2960899,Annagary,安納佳里,,愛爾蘭,55°01′N8°19′W,,2017-06-09
2960900,Annahutte,安納胡特,,德國,51°34′N13°54′E,,2017-06-09
2960901,Annai,安奈,,法屬{圭亞那},3°57′N59°06′W,20180123修訂,2018-03-19
2960902,Annaka,安中,,日本,36°20′N138°54′E,,2017-06-09
2960903,Annalee R.,安納利河,,愛爾蘭,54°02′N7°24′W,,2017-06-09
2960904,Annalong,安納儂,,英國,54°06′N5°53′W,,2017-06-09
2960905,Annam,安南,,越南,15°00′N108°00′E,,2017-06-09
2960906,"Annamitique, Chaine (Annam Highlands)",安南山脈,,寮國/越南,17°00′N106°00′E,,2017-06-09
2960907,Annamoe,安納莫伊,,愛爾蘭,53°02′N6°15′W,,2017-06-09
2960908,Annan,安南,,英國,54°59′N3°16′W,,2017-06-09
2960909,Annan R.,安南河,,英國,54°58′N3°16′W,,2017-06-09
2960910,"Annan,Wadi al",安南乾河,,敘利亞,34°23′N38°13′E,,2017-06-09
2960911,Annandale,安南達爾,,美國,45°16′N94°05′W,,2017-06-09
2960912,Annandale Val.,安南達爾谷,,英國,55°12′N3°24′W,,2017-06-09
2960913,Annapolis,安納波利斯,,美國,38°59′N76°30′W,,2017-06-09
2960914,Annapolis Royal,安納波利斯羅雅,,加拿大,44°44′N65°31′W,,2017-06-09
2960915,Annarode,安納羅德,,德國,51°33′N11°24′E,,2017-06-09
2960916,Annaspan,安納斯窪地,,南非,28°32′S25°48′E,,2017-06-09
2960917,Annavalla,安納瓦拉,,愛爾蘭,54°10′N6°47′W,,2017-06-09
2960918,Annbank,安班克,,英國,55°28′N4°31′W,,2017-06-09
2960919,Anne Arundel Town,安阿倫德鎮,,美國,39°00′N76°37′W,,2017-06-09
2960920,Anne Marie L.,安馬利湖,,加拿大,52°37′N60°50′W,,2017-06-09
2960921,"Annean, L.",安尼思湖,,澳大利亞,26°54′S118°14′E,,2017-06-09
2960922,Annecy,安錫,,法國,45°54′N6°07′E,,2017-06-09
2960923,"Annecy, Lac d′",安錫湖,,法國,45°52′N6°10′E,,2017-06-09
2960924,Annecy-le-Vieux,安錫尤,,法國,45°55′N6°09′E,,2017-06-09
2960925,Annel,安內爾,,巴西,9°21′S36°18′W,,2017-06-09
2960926,Annemasse,安馬斯,,法國,46°12′N6°15′E,,2017-06-09
2960927,Annen,安嫩,,德國,52°59′N8°37′E,,2017-06-09
2960928,Annesse-et-Beaulieu,安斯帛硫,,法國,45°10′N0°33′E,,2017-06-09
2960929,Annet I.,安內特,,英國,49°54′N6°22′W,,2017-06-09
2960930,Annette I.,安內特島,,美國,55°09′N131°28′W,,2017-06-09
2960931,Anneyron,安宏,,法國,45°16′N4°53′E,,2017-06-09
2960932,Annfield Plain,安非爾德普蘭,,英國,54°51′N1°44′W,,2017-06-09
2960933,AnnickWater,安尼克河,,英國,55°35′N4°39′W,,2017-06-09
2960934,Annie R.,安尼河,,澳大利亞,14°30′S143°54′E,,2017-06-09
2960935,Annikvere,安尼克維爾,,愛沙尼亞,59°29′N26°11′E,,2017-06-09
2960936,Annino,安尼諾,,俄羅斯,57°02′N34°44′E,,2017-06-09
2960937,Anniston,安尼斯敦,,美國,33°39′N85°50′W,,2017-06-09
2960938,"Annobon, Isla de",安諾本島,,赤道幾內亞,1°25′S5°37′E,,2017-06-09
2960939,Annoeullin,安諾延,,法國,50°32′N2°56′E,,2017-06-09
2960940,Annonay,安諾內,,法國,45°15′N4°40′E,,2017-06-09
2960941,"Annone, Lago di",安諾內湖,,義大利,45°48′N9°21′E,,2017-06-09
2960942,Annot,安諾,,法國,43°58′N6°40′E,,2017-06-09
2960943,Annotto Bay,安諾托貝,,牙買加,18°16′N76°47′W,,2017-06-09
2960944,Annpurna I Mt.,安納普納一世山,,尼泊爾,28°36′N83°50′E,,2017-06-09
2960945,Annuello,安紐羅,,澳大利亞,34°51′S142°50′E,,2017-06-09
2960946,Annville,安維,,美國,37°19′N83°58′W,,2017-06-09
2960947,Annweiler,安外勒,,德國,49°12′N7°58′E,,2017-06-09
2960948,Ano,安濃,,日本,34°18′N135°44′E,,2017-06-09
2960949,Ano Lekhonia,阿諾列科尼雅,,希臘,39°20′N23°03′E,,2017-06-09
2960950,Ano Viannos,阿諾維亞諾斯,,希臘,35°03′N25°25′E,,2017-06-09
2960951,Anoano,阿諾亞諾,,智利,8°59′S160°46′E,,2017-06-09
2960952,Anoeta,阿諾依塔,,西班牙,43°10′N2°04′W,,2017-06-09
2960953,Anogeia,阿諾基亞,,希臘,35°17′N24°53′E,,2017-06-09
2960954,Anoka,安諾卡,,美國,42°57′N98°50′W,,2017-06-09
2960955,Anole,阿諾爾,,索馬利亞,1°38′N44°31′E,,2017-06-09
2960956,Anon,阿農,,西班牙,41°47′N1°43′W,,2017-06-09
2960957,Anopino,阿諾皮諾,,俄羅斯,55°43′N40°40′E,,2017-06-09
2960958,Anor,阿諾,,法國,49°59′N4°06′E,,2017-06-09
2960959,Anora,阿諾拉,,西班牙,38°25′N4°54′W,,2017-06-09
2960960,Anori,阿諾里,,巴西,8°20′S67°20′W,,2017-06-09
2960961,Anori-zaki,安乘崎,,日本,34°21′N136°54′E,,2017-06-09
2960962,"Anorontany, Tanjona",阿諾宏塔尼岬,,馬達加斯加,13°37′S50°05′E,,2017-06-09
2960963,Anosibe,阿諾希貝,,馬達加斯加,19°26′S48°13′E,,2017-06-09
2960964,Anou Mellene,阿諾美連,,馬利,16°06′N0°34′E,,2017-06-09
2960965,Anould,阿努,,法國,48°11′N5°56′E,,2017-06-09
2960966,Anover de Tajo,阿諾弗塔,,西班牙,39°59′N3°46′W,,2017-06-09
2960967,Anoyia,阿諾依雅,,希臘,36°59′N22°26′E,,2017-06-09
2960968,Anquela del Ducado,安圭拉杜卡多,,西班牙,40°58′N2°08′W,,2017-06-09
2960969,Anras,安拉斯,,奧地利,46°46′N12°34′E,,2017-06-09
2960970,Anrochte,安羅希特,,德國,51°33′N8°18′E,,2017-06-09
2960971,Ans,安斯,,比利時,50°39′N5°32′E,,2017-06-09
2960972,Ans,安斯,,丹麥,56°19′N9°36′E,,2017-06-09
2960973,Ansac,安沙克,,法國,46°00′N0°39′E,,2017-06-09
2960974,"Ansariya, Jabal al",安薩利雅山,,敘利亞,35°30′N36°12′E,,2017-06-09
2960975,Ansbach,安斯巴赫,,德國,49°18′N10°36′E,,2017-06-09
2960976,Anse,安塞,,法國,45°56′N4°43′E,,2017-06-09
2960977,Anse Boileau,安塞波依留,,塞席爾,4°43′S55°29′E,,2017-06-09
2960978,Anse d′Hainault,安塞代諾,,海地,18°30′N74°29′W,,2017-06-09
2960979,Anse La Raye,安塞拉耶,,聖露西亞,13°56′N61°02′W,,2017-06-09
2960980,Anse Royal,安塞羅雅,,塞席爾,4°44′S55°31′E,,2017-06-09
2960981,Anse-a-Galets,安塞加列次,,海地,18°49′N72°50′W,,2017-06-09
2960982,Anse-a-Pitre,安塞皮特爾,,海地,18°03′N71°44′W,,2017-06-09
2960983,Anse-a-Veau,安塞沃,,海地,18°30′N73°20′W,,2017-06-09
2960984,Anse-Bertrand,安塞貝特朗,,法屬{瓜德羅普島},16°28′N61°31′W,,2017-06-09
2960985,Anseba,安塞巴,,厄利垂亞,17°03′N37°24′E,,2017-06-09
2960986,Ansedonia,安塞多尼亞,,義大利,42°24′N11°18′E,,2017-06-09
2960987,Anser Group,安瑟群島,,澳大利亞,39°09′S146°19′E,,2017-06-09
2960988,Anseremme,安塞雷母,,比利時,50°15′N4°54′E,,2017-06-09
2960989,Anserma,安色馬,,哥倫比亞,5°20′N75°47′W,,2017-06-09
2960990,Ansfelden,安斯非登,,奧地利,48°12′N14°17′E,,2017-06-09
2960991,Anshim (Ansim),安心,,韓國,35°44′N129°10′E,,2017-06-09
2960992,Ansiao,安希奧,,葡萄牙,39°52′N8°24′W,,2017-06-09
2960993,"Ansiei, Fiume",安希耶河,,義大利,46°29′N12°27′E,,2017-06-09
2960994,"Ansilta, Cerro",安希爾塔山,,阿根廷,31°59′S69°13′W,,2017-06-09
2960995,"Ansilta, Cordillera de",安希爾塔山脈,,阿根廷,31°37′S69°53′W,,2017-06-09
2960996,Ansim-ni,安石里,,韓國,35°39′N128°31′E,,2017-06-09
2960997,Ansina,安希納,,烏拉圭,31°54′S55°28′W,,2017-06-09
2960998,Ansjo,安斯約,,瑞典,62°58′N16°06′E,,2017-06-09
2960999,Ansley,安斯列,,美國,32°29′N92°40′W,,2017-06-09
2961000,Anso,安索,,西班牙,37°15′N3°47′W,,2017-06-09
2961001,"Anso, Valle de",安索谷,,西班牙,42°46′N0°50′W,,2017-06-09
2961002,Anson,安松,,美國,37°22′N97°32′W,,2017-06-09
2961003,Anson B.,安松灣,,澳大利亞,29°02′S167°55′E,,2017-06-09
2961004,Ansong,安城,,韓國,37°02′N127°15′E,,2017-06-09
2961005,Ansongo,安松哥,,馬利,15°40′N0°29′E,,2017-06-09
2961006,Ansonia,安索尼亞,,美國,40°13′N34°38′W,,2017-06-09
2961007,Ansonville,安松維,,加拿大,48°46′N80°43′W,,2017-06-09
2961008,Ansprung,安斯普隆,,德國,50°39′N13°16′E,,2017-06-09
2961009,Ansted,安斯特德,,美國,38°07′N81°06′W,,2017-06-09
2961010,Anstruther,安斯特拉色,,英國,56°16′N2°42′W,,2017-06-09
2961011,"Ant, R.",安特河,,英國,52°40′N1°30′E,,2017-06-09
2961012,Anta,安塔,,秘魯,13°30′S72°08′W,,2017-06-09
2961013,Anta,安塔,,印度,25°09′N76°18′E,,2017-06-09
2961014,Antabamba,安塔班巴,,秘魯,15°06′S72°46′W,,2017-06-09
2961015,Antakya (Antioch),安塔克雅(安提阿),,土耳其,36°12′N36°10′E,,2017-06-09
2961016,Antalaha,安塔拉哈,,馬達加斯加,14°53′S50°16′E,,2017-06-09
2961017,Antalo (Hintalo),安塔羅,,衣索比亞,13°19′N39°28′E,,2017-06-09
2961018,Antalya (Adalia),安塔利亞(阿達列亞),,土耳其,36°55′N30°41′E,,2017-06-09
2961019,"Antalya, G. of (Antalya Korfezi)",安塔利亞灣,,土耳其,36°30′N31°00′E,,2017-06-09
2961020,Antanambao Manampotsy,安塔南巴馬蘭波次,,馬達加斯加,19°29′S48°34′E,,2017-06-09
2961021,Antanambe,安塔蘭貝,,馬達加斯加,17°59′S49°18′E,,2017-06-09
2961022,Antananarivo,安塔那那利弗,,馬達加斯加,18°58′S47°16′E,,2017-06-09
2961023,Antanifotsy,安塔尼福次,,馬達加斯加,19°40′S47°20′E,,2017-06-09
2961024,Antanimora,安塔尼莫拉,,馬達加斯加,24°49′S45°40′E,,2017-06-09
2961025,Antarctic Pen.,南極洲半島,,{南極洲},66°00′S65°00′W,,2017-06-09
2961026,Antarctica,南極洲,,{南極洲},,,2017-06-09
2961027,Antaritarika,安塔里塔利卡,,馬達加斯加,25°24′S45°45′E,,2017-06-09
2961028,Antas,安塔斯,,葡萄牙,41°54′N8°39′W,,2017-06-09
2961029,Antas,安塔斯,,西班牙,42°24′N8°25′W,,2017-06-09
2961030,Antas de Ulla,安塔斯烏雅,,西班牙,42°47′N7°55′W,,2017-06-09
2961031,"Antas, Rio de",安塔斯河,,西班牙,37°12′N1°48′W,,2017-06-09
2961032,Antelo,安特羅,,阿根廷,32°32′S60°03′W,,2017-06-09
2961033,Antelope I.,安特羅普島,,美國,37°00′N111°26′W,,2017-06-09
2961034,Antelope Ra.,安特羅普嶺,,美國,37°43′N113°26′W,,2017-06-09
2961035,Anten,安騰,,瑞典,57°59′N12°26′E,,2017-06-09
2961036,Antenne (L’Antenne Riviere),安騰內河,,法國,45°41′N0°22′W,,2017-06-09
2961037,Antequera,安塔卡拉,,巴拉圭,24°08′S57°05′W,,2017-06-09
2961038,Antequera (Anteguera),安塔卡拉,,西班牙,37°01′N4°34′W,,2017-06-09
2961039,Anterselva,安特塞瓦,,義大利,46°52′N12°06′E,,2017-06-09
2961040,Antes Fort,安特斯堡,,美國,41°12′N77°13′W,,2017-06-09
2961041,Antheor,安德歐赫,,法國,43°26′N6°53′E,,2017-06-09
2961042,Anthering,安特令,,奧地利,47°53′N13°01′E,,2017-06-09
2961043,Anthien,安田,,法國,47°18′N3°44′E,,2017-06-09
2961044,Anthony,安松尼,,美國,29°17′N82°06′W,,2017-06-09
2961045,Anthony Lagoon,安松尼潟湖,,澳大利亞,17°59′S135°33′E,,2017-06-09
2961046,"Anthony, L.",安松尼湖,,澳大利亞,29°58′S133°18′E,,2017-06-09
2961047,Anti-Atlas Mts.,外亞特拉斯山脈,,摩洛哥,30°00′N8°30′W,,2017-06-09
2961048,Anti-Lebanon (Al Jabal ash Sharq),外黎巴嫩山脈,,敘利亞,34°00′N36°30′E,,2017-06-09
2961049,Antibes,安提伯,,法國,43°35′N7°07′E,,2017-06-09
2961050,"Antibes, Cap d′",安提伯角,,法國,43°33′N7°08′E,,2017-06-09
2961051,"Anticosti, Ile d′",安提科斯提島,,加拿大,49°30′N63°00′W,,2017-06-09
2961052,"Antifer, Cap d′",安提非角,,法國,49°42′N0°10′E,,2017-06-09
2961053,Antigo,安提哥,,美國,45°08′N89°09′W,,2017-06-09
2961054,Antigonish,安提哥尼什,,加拿大,45°39′N62°00′W,,2017-06-09
2961055,Antigua,安地瓜,,瓜地馬拉,14°33′N90°42′W,,2017-06-09
2961056,Antigua,安地瓜,,西屬{加納利群島},28°25′N14°01′W,,2017-06-09
2961057,Antigua and Barbuda,安地卡及巴布達,,{中美洲},,20190430修訂,2019-04-30
2961058,Antigua I.,安地瓜島,,安地卡,17°03′N61°48′W,,2017-06-09
2961059,"Antigues, Pointe d′",安提圭角,,法屬{瓜德羅普島),16°26′N61°32′W,,2017-06-09
2961060,Antiguo-Morelos,安提郭莫爾羅斯,,墨西哥,22°33′N99°05′W,,2017-06-09
2961061,Antikyra,安提基拉,,希臘,38°22′N22°36′E,,2017-06-09
2961062,"Antikythira, Nisos",安提基西拉島,,希臘,35°52′N25°18′E,,2017-06-09
2961063,"Antikythira, Nisos",安提基希拉島,,希臘,35°52′N23°18′E,,2017-06-09
2961064,"Antikythiro, Steno",安提基希洛海峽,,希臘,35°45′N23°25′E,,2017-06-09
2961065,Antilhue,安提胡,,智利,39°45′S73°00′W,,2017-06-09
2961066,Antilla,安地亞,,古巴,20°53′N75°46′W,,2017-06-09
2961067,"Antilles, Greater",大安地列斯群島,,{西印度群島},20°00′N75°00′W,,2017-06-09
2961068,"Antilles, Lesser",小安地列斯群島,,{西印度群島},18°00′N63°00′W,,2017-06-09
2961069,Antillo,安提羅,,義大利,37°58′N15°15′E,,2017-06-09
2961070,"Antimilos, Nisida",安提米羅斯島,,希臘,36°47′N24°14′E,,2017-06-09
2961071,Antimony,安提莫尼,,美國,38°08′N111°59′W,,2017-06-09
2961072,Antioch,安提阿,,美國,38°01′N121°48′W,,2017-06-09
2961073,Antiochia (Tarsus),安提歐洽,,土耳其,36°55′N34°54′E,,2017-06-09
2961074,Antioquia,安地歐基亞,,哥倫比亞,6°36′N75°53′W,,2017-06-09
2961075,"Antioquia, Departamento del",安地歐基亞省,,哥倫比亞,7°00′N75°30′W,,2017-06-09
2961076,"Antiparos, Nisos",安提帕羅斯島,,希臘,37°00′N25°03′E,,2017-06-09
2961077,"Antiparos, Nisos",安提帕羅斯島,,希臘,37°00′N25°03′E,,2017-06-09
2961078,"Antipaxoi, Nisos",安提帕索伊島,,希臘,39°09′N20°14′E,,2017-06-09
2961079,Antipino,安提皮諾,,俄羅斯,61°41′N39°17′E,,2017-06-09
2961080,Antipodes Island Group,對蹠群島,,紐西蘭,49°40′S178°46′E,,2017-06-09
2961081,Antipolo,安提波羅,,菲律賓,16°43′N121°03′E,,2017-06-09
2961082,"Antipsara, Nisos",安提普沙拉島,,希臘,38°32′N25°31′E,,2017-06-09
2961083,Antique (Hamtic),安提圭,,菲律賓,10°42′N121°58′E,,2017-06-09
2961084,"Antique, Province of",安提圭省,,菲律賓,11°10′N122°05′E,,2017-06-09
2961085,"Antisana (Antizana), Vol.",安地薩納火山,,厄瓜多,0°30′S78°09′W,,2017-06-09
2961086,Antisanti,安提聖提,,法國,42°10′N9°21′E,,2017-06-09
2961087,"Antitilos, Nisos",安提提羅斯島,,希臘,36°22′N27°28′E,,2017-06-09
2961088,Antium (Anzio),安提蒙,,義大利,41°27′N12°37′E,,2017-06-09
2961089,Antivari (Bar),安提伐利(巴爾),,蒙特內哥羅,42°06′N19°06′E,,2017-06-09
2961090,Antlers,安特勒茲,,美國,34°15′N95°38′W,,2017-06-09
2961091,Antofagasta,安多法加斯塔,,智利,23°40′S70°23′W,,2017-06-09
2961092,Antofagasta de la Sierra,安多法加斯塔榭拉,,阿根廷,26°06′S67°22′W,,2017-06-09
2961093,"Antofagasta, Region de",安多法加斯塔政區,,智利,23°30′S69°00′W,,2017-06-09
2961094,"Antofalla,Vol.",安托法雅火山,,阿根廷,25°34′S67°55′W,,2017-06-09
2961095,Antoing,安托茵,,比利時,50°34′N3°27′E,,2017-06-09
2961096,Antol,安托爾,,菲律賓,11°35′N125°04′E,,2017-06-09
2961097,"Antola, Monte",安托拉山,,義大利,44°34′N9°08′E,,2017-06-09
2961098,Anton Lizardo,安頓利薩多,,墨西哥,19°03′N95°59′W,,2017-06-09
2961099,Anton Recio,安頓雷希歐,,古巴,22°11′N80°37′W,,2017-06-09
2961100,"Antongil, Baie d’",安敦吉灣,,馬達加斯加,15°45′S49°50′E,,2017-06-09
2961101,Antonina,安頓尼納,,巴西,25°36′S48°46′W,,2017-06-09
2961102,Antoniny,安托尼里,,烏克蘭,49°48′N26°52′E,,2017-06-09
2961103,Antonio,安托尼歐,,莫三比克,12°55′S40°13′E,,2017-06-09
2961104,Antonio Amaro,安托尼歐阿馬羅,,墨西哥,24°16′N104°01′W,,2017-06-09
2961105,Antonio Carlos,安托尼歐卡洛斯,,巴西,27°28′S48°51′W,,2017-06-09
2961106,Antonio de Biedma,安托尼歐貝德馬,,阿根廷,47°29′S66°30′W,,2017-06-09
2961107,Antonio Dias,安托尼歐迪亞士,,巴西,19°39′S42°53′W,,2017-06-09
2961108,Antonio Lemos,安托尼歐雷莫斯,,巴西,1°22′S50°50′W,,2017-06-09
2961109,"Antonio, Pt.",安東尼角,,牙買加,18°27′N78°10′W,,2017-06-09
2961110,Antonito,安東尼多,,美國,37°05′N106°01′W,,2017-06-09
2961111,Antonivka,安東尼夫卡,,烏克蘭,47°33′N29°37′E,,2017-06-09
2961112,Antonivtsi,安東尼夫茲,,烏克蘭,49°17′N26°56′E,,2017-06-09
2961113,Antonne-et-Trigonant,安托內垂哥南,,法國,45°13′N0°50′E,,2017-06-09
2961114,Antonnibe,安頓尼貝,,馬達加斯加,18°26′S47°24′E,,2017-06-09
2961115,Antony,安托尼,,法國,48°45′N2°18′E,,2017-06-09
2961116,Antopal,安托帕,,白俄羅斯,52°10′N24°45′E,,2017-06-09
2961117,Antraigues,安垂圭,,法國,44°43′N4°21′E,,2017-06-09
2961118,Antrain,安特林,,法國,48°27′N1°29′W,,2017-06-09
2961119,Antratsit,安垂次特,,烏克蘭,48°07′N39°05′E,,2017-06-09
2961120,Antrim,安特令,,英國,54°43′N6°13′W,,2017-06-09
2961121,Antrim,安特令,,美國,41°37′N77°16′W,,2017-06-09
2961122,Antrim Mts.,安特令山脈,,英國,54°50′N6°00′W,,2017-06-09
2961123,Antrim Plat.,安特令高原,,澳大利亞,18°08′S128°20′E,,2017-06-09
2961124,Antrodoco,安卓多科,,義大利,42°25′N13°05′E,,2017-06-09
2961125,Antropovo,安卓波沃,,俄羅斯,58°24′N43°31′E,,2017-06-09
2961126,Antsahabe,安薩哈貝,,馬達加斯加,19°43′S46°31′E,,2017-06-09
2961127,Antsahanoro,安薩哈諾荷,,馬達加斯加,14°50′S50°08′E,,2017-06-09
2961128,Antsakabary,安薩卡巴里,,馬達加斯加,15°03′S48°56′E,,2017-06-09
2961129,Antsalova,安薩洛瓦,,馬達加斯加,18°40′S44°37′E,,2017-06-09
2961130,Antsambalahy,安桑巴拉伊,,馬達加斯加,22°18′S46°07′E,,2017-06-09
2961131,Antseranana,安瑟哈納納,,馬達加斯加,12°19′S49°17′E,,2017-06-09
2961132,Antsiferovo,安次非羅沃,,俄羅斯,58°58′N34°01′E,,2017-06-09
2961133,Antsirabe,安西哈伯,,馬達加斯加,13°59′S49°59′E,,2017-06-09
2961134,Antsirana,安西哈納,,馬達加斯加,17°06′S49°23′E,,2017-06-09
2961135,Antsla,安特斯拉,,愛沙尼亞,57°50′N26°32′E,,2017-06-09
2961136,Antsohihy,安索希伊,,馬達加斯加,14°50′S47°58′E,,2017-06-09
2961137,Antsohimbondrona,安索辛班卓納,,馬達加斯加,14°50′S47°58′E,,2017-06-09
2961138,Antsondrodava,安宗卓達瓦,,馬達加斯加,18°24′S44°22′E,,2017-06-09
2961139,Anttis,安提斯,,瑞典,67°16′N22°45′E,,2017-06-09
2961140,Anttola,安托拉,,芬蘭,61°35′N27°40′E,,2017-06-09
2961141,Antuco,安土科,,智利,37°20′S71°41′W,,2017-06-09
2961142,"Antuco, Volcan",安土科火山,,智利,37°25′S71°21′W,,2017-06-09
2961143,"Antufish, Jazirat (Antufush I.)",安土非什島,,葉門,15°43′N42°25′E,,2017-06-09
2961144,Antully,安土伊,,法國,46°54′N4°25′E,,2017-06-09
2961145,Antunnacum (Andernach),安吞納昆,,德國,50°26′N7°24′E,,2017-06-09
2961146,Antwerp,安特衛普,,美國,41°11′N84°44′W,,2017-06-09
2961147,"Anuc, Lac",阿奴克湖,,加拿大,59°20′N75°10′W,,2017-06-09
2961148,Anuchino,阿奴奇諾,,俄羅斯,53°45′N44°57′E,,2017-06-09
2961149,"Anueque, Sierra",阿奴圭山脈,,阿根廷,41°52′S69°15′W,,2017-06-09
2961150,Anui,安義,,韓國,35°38′N127°49′E,,2017-06-09
2961151,Anupgarh,阿奴普加,,印度,29°10′N73°14′E,,2017-06-09
2961152,Anupshahr,阿奴普薩爾,,印度,28°58′N75°13′E,,2017-06-09
2961153,Anuradhapura,阿奴拉達普勒,,斯里蘭卡,8°20′N80°25′E,,2017-06-09
2961154,Anveh,安韋,,伊朗,27°24′N54°17′E,,2017-06-09
2961155,Anvers I.,央凡爾島,,{南極洲},64°46′S64°03′W,,2017-06-09
2961156,Anvil Range,安維爾山脈,,加拿大,62°25′N133°15′W,,2017-06-09
2961157,Anvin,安文,,法國,50°27′N2°16′E,,2017-06-09
2961158,Anxious B.,安休士灣,,澳大利亞,33°25′S134°35′E,,2017-06-09
2961159,Anyama,安亞馬,,象牙海岸,5°30′N4°03′W,,2017-06-09
2961160,Anyang,安養,,韓國,37°24′N126°56′E,,2017-06-09
2961161,Anyar,安亞爾,,印尼,33°40′N75°48′E,,2017-06-09
2961162,"Anydro, Vrachonisida",安尼卓島,,希臘,37°25′N26°30′E,,2017-06-09
2961163,Anyksciai,安尼克西查,,立陶宛,55°32′N25°06′E,,2017-06-09
2961164,Anysspruit,安尼斯普魯特,,南非,27°02′S31°37′E,,2017-06-09
2961165,Anyudin,安尤丁,,俄羅斯,62°31′N58°16′E,,2017-06-09
2961166,AnyuyR.,安育河,,俄羅斯,49°19′N136°28′E,,2017-06-09
2961167,Anyuysk,安育斯克,,俄羅斯,68°18′N161°38′E,,2017-06-09
2961168,Anza,安薩,,哥倫比亞,6°18′N75°51′W,,2017-06-09
2961169,"Anza, Torrente",安薩河,,義大利,46°00′N8°17′E,,2017-06-09
2961170,Anzac,安薩克,,加拿大,56°30′N111°01′W,,2017-06-09
2961171,Anzanigo,安薩尼哥,,西班牙,42°24′N0°39′W,,2017-06-09
2961172,Anzano di Puglia,安薩諾布格里雅,,義大利,41°07′N15°17′E,,2017-06-09
2961173,"Anzarane, Bir",安札拉內井,,{西撒哈拉},23°49′N14°29′W,,2017-06-09
2961174,Anzat-le-Luguet,安札呂蓋,,法國,45°20′N3°02′E,,2017-06-09
2961175,Anzegem,安哲根,,比利時,50°50′N3°29′E,,2017-06-09
2961176,Anzeglouf,安哲格羅夫,,阿爾及利亞,26°50′N0°03′E,,2017-06-09
2961177,Anzelberg,安哲丘,,德國,49°32′N11°41′E,,2017-06-09
2961178,Anzere,安哲雷,,奈及利亞,9°08′N8°27′E,,2017-06-09
2961179,Anzhero-Sudzhensk,安什羅蘇仁,,俄羅斯,56°10′N86°01′E,,2017-06-09
2961180,Anzi,安濟,,剛果{金夏沙},0°52′S23°24′E,,2017-06-09
2961181,Anzi,安濟,,義大利,40°31′N15°55′E,,2017-06-09
2961182,Anzin,安辛,,法國,50°22′N3°30′E,,2017-06-09
2961183,Anzing,安琴,,德國,48°23′N13°16′E,,2017-06-09
2961184,Anzio,安濟奧,,義大利,41°27′N12°38′E,,2017-06-09
2961185,Anzoategui,安索阿提吉,,委內瑞拉,9°36′N69°54′W,,2017-06-09
2961186,Anzoategui,安索阿提吉,,阿根廷,38°58′S63°51′W,,2017-06-09
2961187,Anzuola (Antzuola),安卓拉,,西班牙,43°06′N2°22′W,,2017-06-09
2961188,"Anzur, Rio",安蘇河,,西班牙,37°20′N4°42′W,,2017-06-09
2961189,"Ao Kham, Laem",奧坎角,,泰國,8°35′N98°13′E,,2017-06-09
2961190,Ao-Shima,青島,,日本,38°27′N139°15′E,,2017-06-09
2961191,Aoba,奧巴島,,萬那杜,15°23′S167°50′E,,2017-06-09
2961192,Aoba-yama,青葉山,,日本,35°30′N135°29′E,,2017-06-09
2961193,Aodanga,奧丹加,,查德,17°09′N17°12′E,,2017-06-09
2961194,Aoga-shima,青島,,日本,32°26′N139°45′E,,2017-06-09
2961195,Aogaki,青垣,,日本,35°15′N135°00′E,,2017-06-09
2961196,Aoi-dake,青井岳,,日本,31°51′N131°12′E,,2017-06-09
2961197,Aoiz,奧伊,,西班牙,42°47′N1°22′W,,2017-06-09
2961198,Aoji,門吾地,,北韓,42°31′N130°24′E,,2017-06-09
2961199,Aoki-ko,青木湖,,日本,36°36′N137°51′E,,2017-06-09
2961200,Aola,奧拉,,索羅門群島,9°32′S160°29′E,,2017-06-09
2961201,Aomori,青森,,日本,40°50′N140°43′E,,2017-06-09
2961202,Aonach Buidhe Hill,奧納奇別荷丘,,英國,57°21′N5°14′W,,2017-06-09
2961203,Aone,青根,,日本,38°09′N140°32′E,,2017-06-09
2961204,Aonla,阿溫拉,,印度,28°17′N79°09′E,,2017-06-09
