ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
3184547,partial fraction,部分分式,,部分分式,2017-07-24
3184548,partially ordered set,偏序集,,半序集,2017-07-24
3184549,partially ordered set,偏序集,,偏序集,2017-07-24
3184550,Pascal triangle,巴斯卡三角形,,帕斯卡三角形,2017-07-24
3184551,Pascal； Blaise ( 1623-1662 ),巴斯卡,,帕斯卡,2017-07-24
3184552,Peano axiom,Peano 公設,,皮亚诺公理,2017-07-24
3184553,percent,百分率,,百分率,2017-07-24
3184554,percent sign,百分比記號,,百分号,2017-07-24
3184555,percentage,百分法；百分數,,百分数,2017-07-24
3184556,percentage,百分法；百分數,,百分比,2017-07-24
3184557,percentage,百分法；百分數,,百分法,2017-07-24
3184558,percentage point,百分點,,百分点,2017-07-24
3184559,period,週期,,周期,2017-07-24
3184560,periodic function,週期函數,,周期函数,2017-07-24
3184561,permutation,排列；置換,,排列,2017-07-24
3184562,perpendicular,垂直[於],,垂线,2017-07-24
3184563,perpendicular bisector,中垂線；垂直平分線,,垂直平分线,2017-07-24
3184564,perpendicularity,垂直度,,垂直,2017-07-24
3184565,Pi,圓周率；π,,圆周率,2017-07-24
3184566,pie chart,圓形圖表,,扇形图,2017-07-24
3184567,plane,平面,,平面,2017-07-24
3184568,plane figure,平面圖形,,平面图形,2017-07-24
3184569,plane geometry,平面幾何[學],,平面几何,2017-07-24
3184570,plane trigonometry,平面三角[學],,平面三角,2017-07-24
3184571,"Poincare, (J.-)H.",彭卡瑞；潘卡瑞,,庞加莱,2017-07-24
3184572,point,點,,点,2017-07-24
3184573,point of inflexion,反曲點；拐點,,变曲点,2017-07-24
3184574,Poisson's distribution,帕松分布,,泊松分布,2017-07-24
3184575,polar coordinates,極坐標,,极坐标,2017-07-24
3184576,polygon,多邊形,,多边形,2017-07-24
3184577,polyhedral angle,多面角,,多面角,2017-07-24
3184578,polyhedron,多面體,,多面体,2017-07-24
3184579,polynomial,多項式,,多项式,2017-07-24
3184580,population,母體,,总体,2017-07-24
3184581,positive fraction,正的分數,,正分数,2017-07-24
3184582,positive fractional exponent,正分數指數,,正分数指数,2017-07-24
3184583,positive integer,正整數,,正整数,2017-07-24
3184584,positive integral exponent,正整數指數,,正整指数,2017-07-24
3184585,positive number,正數,,正数,2017-07-24
3184586,postulate,公設,,公设,2017-07-24
3184587,power,[乘]冪；次方；功率,,乘方,2017-07-24
3184588,power,[乘]冪；次方；功率,,幂,2017-07-24
3184589,power function,冪函數；檢定力函數,,幂函数,2017-07-24
3184590,power set,冪集,,幂集,2017-07-24
3184591,prime number,質數,,素数,2017-07-24
3184592,prime number,質數,,质数,2017-07-24
3184593,primitive function,原函數,,原函数,2017-07-24
3184594,prism,稜柱[體]；角柱[體],,棱柱,2017-07-24
3184595,probability,機率；概率；或然率,,概率,2017-07-24
3184596,probability,機率；概率；或然率,,几率,2017-07-24
3184597,probability,機率；概率；或然率,,或然率,2017-07-24
3184598,probability density function,機率密度函數,,概率密度函数,2017-07-24
3184599,probability distribution function,機率分佈函數；概率分布函數,,概率分布函数,2017-07-24
3184600,probability theory,機率論,,概率论,2017-07-24
3184601,product,[乘]積,,积,2017-07-24
3184602,progression,級數；數列,,数列,2017-07-24
3184603,progression,級數；數列,,级数,2017-07-24
3184604,projection,射影；射影算子；投影,,投影,2017-07-24
3184605,projective geometry,射影幾何[學],,射影几何,2017-07-24
3184606,proper fraction,眞分數,,真分数,2017-07-24
3184607,proper subset,眞子集,,真子集,2017-07-24
3184608,proportion,比例,,比例,2017-07-24
3184609,proportional function,比例函數,,正比例函数,2017-07-24
3184610,proportional line segments,比例線段,,成比例线段,2017-07-24
3184611,proportional mean,比例平均數,,比例中项,2017-07-24
3184612,proposition,命題,,命题,2017-07-24
3184613,pure imaginary number,純虛數,,纯虚数,2017-07-24
3184614,pyramid,稜錐[體]；角錐[體],,棱锥,2017-07-24
3184615,Pythagoras,畢達哥拉斯,,毕达哥拉斯,2017-07-24
3184616,Pythagorean numbers,畢氏三元數組,,勾股数,2017-07-24
3184617,Pythagorean theorem,畢氏定理（商高定理；勾股定理）,,勾股定理,2017-07-24
3184618,Pythagorean theorem,畢氏定理（商高定理；勾股定理）,,商高定理,2017-07-24
3184619,Pythagorean theorem,畢氏定理（商高定理；勾股定理）,,毕达哥拉斯定理,2017-07-24
3184620,Qin jiushao,秦九韶,,秦九韶,2017-07-24
3184621,quadrant,象限,,象限,2017-07-24
3184622,quadric surface,二次曲面,,二次曲面,2017-07-24
3184623,quadrilateral,四邊形,,四边形,2017-07-24
3184624,quaternion,四元數,,四元数,2017-07-24
3184625,quotient,商[數]；商式,,商,2017-07-24
3184626,quotient set,商集,,商集,2017-07-24
3184627,r-carrying number,r進位數,,r进制数,2017-07-24
3184628,radian measure,弳度量；弧度量,,弧度制,2017-07-24
3184629,radical exponent,根指數,,根指数,2017-07-24
3184630,radical；surd,根式,,根式,2017-07-24
3184631,radication,開方,,开方,2017-07-24
3184632,radius,半徑,,半径,2017-07-24
3184633,radius of curvature,曲率半徑,,曲率半径,2017-07-24
3184634,random error,隨機誤差,,随机误差,2017-07-24
3184635,random event,隨機事件,,随机事件,2017-07-24
3184636,random experiment,隨機試驗,,随机试验,2017-07-24
3184637,random numbers,隨機數；亂數,,随机数,2017-07-24
3184638,random phenomenon,隨機現象,,随机现象,2017-07-24
3184639,random sampling,隨機抽樣,,随机抽样,2017-07-24
3184640,random variable,隨機變數,,随机变量,2017-07-24
3184641,range,區域；範圍；值域；全距；列,,值域,2017-07-24
3184642,rank,秩,,秩,2017-07-24
3184643,ratio,比；比率,,比,2017-07-24
3184644,ratio,比；比率,,比值,2017-07-24
3184645,ratio of the circumference of a circle to its diameter,圓周率；π,,圆周率,2017-07-24
3184646,rational equation,有理方程,,有理方程,2017-07-24
3184647,rational exponent,有理指數　,,有理数指数,2017-07-24
3184648,rational expression,有理[表達]式,,有理式,2017-07-24
3184649,rational number,有理數,,有理数,2017-07-24
3184650,ray,射線,,射线,2017-07-24
3184651,real analysis,實變分析,,实变函数论,2017-07-24
3184652,real exponent,實指數,,实数指数,2017-07-24
3184653,real number,實數,,实数,2017-07-24
3184654,reciprocal,倒數；互反；互逆,,倒数,2017-07-24
3184655,rectangle,長方形；矩形,,矩形,2017-07-24
3184656,rectangle,長方形；矩形,,长方形,2017-07-24
3184657,recurrent sequence,循環序列,,递归数列,2017-07-24
3184658,reduction of a fraction,約分,,约分,2017-07-24
3184659,reduction to common denominator,通分,,通分,2017-07-24
3184660,reflection,反射；反光；反省；偏轉；反思；反映；反射波,,反射变换,2017-07-24
3184661,regression analysis,迴歸分析,,回归分析,2017-07-24
3184662,regular Polygon,正多邊形,,正多边形,2017-07-24
3184663,regular polyhedron,正多面體,,正多面体,2017-07-24
3184664,regular prism,正稜柱,,正棱柱,2017-07-24
3184665,regular pyramid,正稜錐,,正棱锥,2017-07-24
3184666,relation,關係,,关系,2017-07-24
3184667,relative error,相對誤差,,相对误差,2017-07-24
3184668,relative error bounds,相對誤差界,,相对误差界,2017-07-24
3184669,relative frequency,相對次數,,频率,2017-07-24
3184670,residue class,剩餘類,,剩余类,2017-07-24
3184671,rhombus,菱形；斜方形,,菱形,2017-07-24
3184672,Riemann integral,黎曼積分,,黎曼积分,2017-07-24
3184673,right angle,直角,,直角,2017-07-24
3184674,right prism,直稜柱,,直棱柱,2017-07-24
3184675,right pyramid,直稜錐,,直棱锥,2017-07-24
3184676,right triangle,直角三角形,,直角三角形,2017-07-24
3184677,ring,環,,环,2017-07-24
3184678,Rod calculus,籌算,,筹算,2017-07-24
3184679,root,根,,方根,2017-07-24
3184680,root,根,,根,2017-07-24
3184681,rotation,旋轉,,旋转,2017-07-24
3184682,round angle,周角,,周角,2017-07-24
3184683,round off,四捨五入,,四舍五入,2017-07-24
3184684,Russell's paradox,羅素詭論,,罗素悖论,2017-07-24
3184685,"Russell, B.A.W.",羅素,,罗素,2017-07-24
3184686,sample,樣本,,样本,2017-07-24
3184687,sample point,樣本點,,样本点,2017-07-24
3184688,sample size,樣本大小,,样本容量,2017-07-24
3184689,sample Space,樣本空間,,样本空间,2017-07-24
3184690,sampling,抽樣,,抽样,2017-07-24
3184691,scalar,純量,,标量,2017-07-24
3184692,scalar product,純量積,,数量积,2017-07-24
3184693,scalene triangle,不規則三角形,,不等边三角形,2017-07-24
3184694,scientific notation,科學記法；科學記號,,科学记数法,2017-07-24
3184695,secant,正割；割線,,正割,2017-07-24
3184696,secant,正割；割線,,割线,2017-07-24
3184697,sequence of numbers,數列,,数列,2017-07-24
3184698,series,Series 級數,,数列,2017-07-24
3184699,series,級數,,级数,2017-07-24
3184700,set,集[合],,集合,2017-07-24
3184701,seven bridges problem,七橋問題,,七桥问题,2017-07-24
3184702,Shen Kuo,沈括,,沈括,2017-07-24
3184703,sign of equality,等號,,等号,2017-07-24
3184704,sign of inequality,不等號,,不等号,2017-07-24
3184705,significant digits,有效數字；有效位,,有效数字,2017-07-24
3184706,similar figures,相似[圖]形,,相似形,2017-07-24
3184707,similar surds,同類不盡根；同類根式,,同类根式,2017-07-24
3184708,similar terms,同類項,,同类项,2017-07-24
3184709,simple polyhedron,簡單多面體,,简单多面体,2017-07-24
3184710,simple random sampling,簡單隨機抽樣,,简单随机抽样,2017-07-24
3184711,sine,正弦,,正弦,2017-07-24
3184712,sine curv,正弦曲線,,正弦曲线,2017-07-24
3184713,singular proposition,奇異命題；退化命題,,特称命题,2017-07-24
3184714,Sinusoid,正弦曲線；正弦波；正弦信號；血竇；竇狀器；竇狀小管,,正弦曲线,2017-07-24
3184715,skew lines,歪斜線,,异面直线,2017-07-24
3184716,slope,斜率,,斜率,2017-07-24
3184717,small probability event,小概率事件,,小概率事件,2017-07-24
3184718,small probability principle,小概率原理；小概率原則,,小概率原理,2017-07-24
3184719,solid figure,立體形,,立体图形,2017-07-24
3184720,solid geometry,立體幾何[學],,立体几何,2017-07-24
3184721,solid sphere,實心球,,球体,2017-07-24
3184722,solution of equations,方程解,,方程组的解,2017-07-24
3184723,solution of an equation,方程解,,方程的解,2017-07-24
3184724,solution set of inequality,不等式的解集,,不等式的解集,2017-07-24
3184725,solving triangle,解三角形,,解三角形,2017-07-24
3184726,space figure,空間圖形；空間數位；空間數字,,空间图形,2017-07-24
3184727,spherical coordinate system,球坐標系統,,球坐标系,2017-07-24
3184728,spherical crown,球冠,,球冠,2017-07-24
3184729,spherical surface,球面；球狀曲面,,球面,2017-07-24
3184730,spherical trigonometry,球面三角學,,球面三角,2017-07-24
3184731,spherical zone,球帶,,球带,2017-07-24
3184732,spiral,螺線；蜷線,,螺线,2017-07-24
3184733,square,正方形；平方,,平方,2017-07-24
3184734,square,正方形；平方,,正方形,2017-07-24
3184735,square root,平方根,,平方根,2017-07-24
3184736,standard deviation,標準差,,标准差,2017-07-24
3184737,standard normal distribution,標準常態分布；標準常態分配,,标准正态分布,2017-07-24
3184738,statistic,統計量,,统计量,2017-07-24
3184739,statistical inference,統計推論,,统计推断,2017-07-24
3184740,statistics,統計學,,统计学,2017-07-24
3184741,straight angle,平角,,平角,2017-07-24
3184742,straight line,直線,,直线,2017-07-24
3184743,stratified sampling,分層抽樣,,分层抽样,2017-07-24
3184744,subset,子集[合],,子集,2017-07-24
3184745,subtraction,減法,,减法,2017-07-24
3184746,sufficient condition,充分條件,,充分条件,2017-07-24
3184747,sum of the first n terms,首n項總數,,前n项和,2017-07-24
3184748,summation,求和[法],,和,2017-07-24
3184749,supplementary angle,補角,,补角,2017-07-24
3184750,supremum,最小上界,,上确界,2017-07-24
3184751,surjection,蓋射；映成,,满射,2017-07-24
3184752,swing sequence of number,擺動數列,,摆动数列,2017-07-24
3184753,symmetric polynomial,對稱多項式,,对称多项式,2017-07-24
3184754,system of equations,方程組,,方程组,2017-07-24
3184755,system of linear equations,線性方程組,,线性方程组,2017-07-24
3184756,systematic sampling,系統抽樣,,系统抽样,2017-07-24
3184757,tangent,正切；切線,,正切,2017-07-24
3184758,tangent circles,相切圓,,相切圆,2017-07-24
3184759,tangent line,切線,,切线,2017-07-24
3184760,test of hypothesis,假設檢定,,假设检验,2017-07-24
3184761,test of independence,獨立性檢定；獨立性檢驗；獨立[性]測驗,,独立性检验,2017-07-24
3184762,the first crisis in mathematics,第一次數學危機,,第一次数学危机,2017-07-24
3184763,the right distributive law,右分配律,,右分配律,2017-07-24
3184764,the second crisis in mathematics,第二次數學危機,,第二次数学危机,2017-07-24
3184765,the second mathematical induction,第二數學歸納法,,第二数学归纳法,2017-07-24
3184766,the third crisis in mathematics,第三次數學危機,,第三次数学危机,2017-07-24
3184767,theorem,定理,,定理,2017-07-24
3184768,three problems in Greek geometry,希臘幾何三大問題,,几何三大问题,2017-07-24
3184769,three view drawing,三正投影視圖；三視圖,,三视图,2017-07-24
3184770,topology,拓撲；拓撲學,,<p>拓扑学</p>,2017-07-24
3184771,total differential,全微分,,全微分,2017-07-24
3184772,transcendental equation,超越方程,,超越方程,2017-07-24
3184773,transcendental expression,超越式,,超越式,2017-07-24
3184774,transcendental function,超越函數,,超越函数,2017-07-24
3184775,transcendental number,超越數,,超越数,2017-07-24
3184776,transform product into sum or difference,和差乘積變換式,,积化和差,2017-07-24
3184777,transform sum or difference into product,變換式和差乘積,,和差化积,2017-07-24
3184778,translation,平移,,平移,2017-07-24
3184779,trapezoid,梯形,,梯形,2017-07-24
3184780,triangle,三角形,,三角形,2017-07-24
3184781,trigonometric equation,三角方程,,三角方程,2017-07-24
