ID,英文名稱,中文名稱,圖片,組別,審定日期,更新日期
19454389,longitudinal tine,縱向表面紋理,,,,2022-07-15
19454390,longitudinal valley,縱谷,,,,2022-07-15
19454391,longitudinal wave,縱波,,,,2022-07-15
19454392,long-lead item,長前置作業項目,,營管組,,2022-07-15
19454393,long-lead time,長前置作業時間,,營管組,,2022-07-15
19454394,long-life,長效,,建築_環控,,2022-07-15
19454395,long-line method,長線工法{預鑄},,,,2022-07-15
19454396,longos,小角縱向纏繞,,材料_FRP,,2022-07-15
19454397,long-range development plan,長程發展計畫；長期發展計畫,,,,2022-07-15
19454398,long-range planning,長程規劃,,,,2022-07-15
19454399,long-range programme,長期方案；長程方案,,,,2022-07-15
19454400,longshore bar,沿岸沙洲,,,,2022-07-15
19454401,longshore current,沿岸流,,,,2022-07-15
19454402,long-span structure,長跨度結構,,,,2022-07-15
19454403,long-term loss,長期損失,,,,2022-07-15
19454404,long-time deformation,長期變形,,,,2022-07-15
19454405,long-wave radiation,長波輻射,,建築_環控,,2022-07-15
19454406,loop,迴圈,,,,2022-07-15
19454407,loop anchorage,套式錨碇,,,,2022-07-15
19454408,loop closure,閉合差,,測量組,,2022-07-15
19454409,loop insert,環形埋入物,,,,2022-07-15
19454410,loop road,環狀路,,,,2022-07-15
19454411,loop tenacity,環路強度,,材料_FRP,,2022-07-15
19454412,loop transit,環式運輸,,,,2022-07-15
19454413,loop vent,環形通氣管,,,,2022-07-15
19454414,loose brake,鬆軔,,,,2022-07-15
19454415,loose core,粗粒料脫離,,,,2022-07-15
19454416,loran,遠航儀；洛蘭,,,,2022-07-15
19454417,Los Angeles abrasion test,洛杉磯磨耗試驗,,,,2022-07-15
19454418,Los Angels abrasion testing machine,洛杉磯磨損試驗機,,,,2022-07-15
19454419,loss,損失,,,,2022-07-15
19454420,loss estimation,損失估計,,都計組,,2022-07-15
19454421,loss factor,損耗因數,,材料_FRP,,2022-07-15
19454422,loss index,損耗指數,,材料_FRP,,2022-07-15
19454423,loss modulus,損耗模數,,材料_FRP,,2022-07-15
19454424,loss of prestress,預力損失,,,,2022-07-15
19454425,loss of prestress force,預力損失,,,,2022-07-15
19454426,loss of productivity,生產力損失,,營管組,,2022-07-15
19454427,loss on ignition,燒失量,,,,2022-07-15
19454428,loss on ignition (LOI),燒失量；灼燒減量,,材料_FRP,,2022-07-15
19454429,lot interior,裏地,,,,2022-07-15
19454430,lot line,基地線,,,,2022-07-15
19454431,louver,百葉式開口,,營管組,,2022-07-15
19454432,louvered equipment enclosure,百葉式機箱；百葉式設備格柵,,營管組,,2022-07-15
19454433,low alloy steel,低合金鋼,,,,2022-07-15
19454434,low bed semi-trailer,平板半拖車,,,,2022-07-15
19454435,low bidder,最低標者,,營管組,,2022-07-15
19454436,low dropout (LDO) linear regulator,低壓差線性穩壓器,,營管組,,2022-07-15
19454437,low dropout (LDO) regulator,低壓差穩壓器,,營管組,,2022-07-15
19454438,low emissivity glass (Low-E),低輻射玻璃；Low-E玻璃,,建築_環控,,2022-07-15
19454439,low flow observation,低水流量觀測,,,,2022-07-15
19454440,low pass filter,低通濾波器,,測量組,,2022-07-15
19454441,low platform trailer,低台拖車,,,,2022-07-15
19454442,low point on vertical curve,豎曲線低點,,測量組,,2022-07-15
19454443,low pressure pipe,低壓管,,,,2022-07-15
19454444,low pressure pneumatic tyre,低壓輪胎,,,,2022-07-15
19454445,low pressure pump,低壓抽水機；低壓泵,,,,2022-07-15
19454446,low rail,低軌,,,,2022-07-15
19454447,low rate filter,低率濾池,,環工組,,2022-07-15
19454448,low rate trickling filter,低率滴濾池,,環工組,,2022-07-15
19454449,low speed vehicle lane,慢車道,,,,2022-07-15
19454450,low temperature welding,低溫銲接,,營管組,,2022-07-15
19454451,low toxic,低毒性,,建築_環控,,2022-07-15
19454452,low water flow,低流量,,,,2022-07-15
19454453,low water interval,低潮間隔,,,,2022-07-15
19454454,low water rock,低潮礁,,,,2022-07-15
19454455,low water spring tide,大潮低潮面,,,,2022-07-15
19454456,low-alkali cement,低鹼水泥,,,,2022-07-15
19454457,low-body trailer,低身拖車,,,,2022-07-15
19454458,low-cycle fatigue,低週次疲勞,,,,2022-07-15
19454459,low-density aggregate,低密度粒料,,,,2022-07-15
19454460,low-density concrete,低密度混凝土,,,,2022-07-15
19454461,lower bound,下界,,,,2022-07-15
19454462,lower bound load,下限載重,,,,2022-07-15
19454463,lower bound theorem,下限定理,,,,2022-07-15
19454464,lower boundary flow line,下界流線,,,,2022-07-15
19454465,lower circle,下圓盤,,,,2022-07-15
19454466,lower critical velocity,下限臨界流速,,,,2022-07-15
19454467,lower culmination,下中天,,,,2022-07-15
19454468,lower explosive limit,爆炸下限,,環工組,,2022-07-15
19454469,lower flange,下翼板,,,,2022-07-15
19454471,lower high water (LHW),較低高潮,,,,2022-07-15
19454473,lower low water (LLW),較低低潮,,,,2022-07-15
19454474,lower subbase,下底層,,,,2022-07-15
19454475,lower transit,下中天,,,,2022-07-15
19454476,lowest low water,最低低潮；最低水位,,,,2022-07-15
19454477,lowest responsible bidder,合格最低標,,營管組,,2022-07-15
19454478,low-heat cement,低熱水泥,,,,2022-07-15
19454479,low-heat Portland cement,低熱卜特蘭水泥,,,,2022-07-15
19454480,low-income housing,低收入住宅,,,,2022-07-15
19454481,low-lift grouting,低升層灌漿,,,,2022-07-15
19454482,low-pressure laminate,低壓積層,,材料_FRP,,2022-07-15
19454483,low-pressure pipe,低壓管,,,,2022-07-15
19454484,low-pressure steam curing,低壓蒸氣養護,,,,2022-07-15
19454485,low-rate filter,低速率濾池,,,,2022-07-15
19454486,low-rate trickling filter,低率滴濾池,,,,2022-07-15
19454487,low-rise apartment,低層公寓,,,,2022-07-15
19454488,Lowry model,勞利模式；勞利模型,,都計組,,2022-07-15
19454489,low-strength materials,低強度材料,,,,2022-07-15
19454490,low-tech,低科技的,,建築_環控,,2022-07-15
19454491,low-temperature resistance,抗低溫性；耐低溫性,,材料_FRP,,2022-07-15
19454492,low-voltage active power filter,低壓主動式電力濾波器,,營管組,,2022-07-15
19454493,low-voltage passive power filter,低壓被動式電力濾波器,,營管組,,2022-07-15
19454494,loxodrome,恆向線,,測量組,,2022-07-15
19454495,L-shore,L形頂部支撐,,,,2022-07-15
19454496,lubrication system,[鋼軌]潤滑系統,,,,2022-07-15
19454497,luggage receipt,行李票；行李收據,,,,2022-07-15
19454498,lumber harbor,木材港,,,,2022-07-15
19454499,lumber sawing,製材,,,,2022-07-15
19454500,luminance,亮度,,測量組,,2022-07-15
19454501,luminance intensity,發光強度,,測量組,,2022-07-15
19454502,luminous ceiling,透光型天花板,,營管組,,2022-07-15
19454503,luminous flux,光通量,,測量組,,2022-07-15
19454504,lump parameter,總括參數,,,,2022-07-15
19454505,lump sum bid,總價投標,,營管組,,2022-07-15
19454506,lump sum contract,總價契約,,營管組,,2022-07-15
19454507,lump sum estimate,總價估算,,,,2022-07-15
19454508,lump sum fee,總價費用,,營管組,,2022-07-15
19454509,lump sum turn key contract,總價統包契約,,營管組,,2022-07-15
19454510,lump-sum contract,總價契約,,,,2022-07-15
19454511,lunar day,太陰日,,,,2022-07-15
19454512,lunar diurna tide,太陰全日潮,,環工組,,2022-07-15
19454513,lunar diurnal tide,太陰日周潮,,,,2022-07-15
19454514,lunar long period tide,太陰長期潮,,,,2022-07-15
19454515,lunar orbit,月球軌道；白道,,,,2022-07-15
19454516,lunar semidiurnal tide,太陰半日潮,,,,2022-07-15
19454517,lunar solar tide,月日潮,,,,2022-07-15
19454518,lung disease,肺部疾病,,建築_環控,,2022-07-15
19454519,macadam aggregate,馬克當碎石{同粒徑碎石},,,,2022-07-15
19454520,Macadam roller,Macadam滾壓機,,,,2022-07-15
19454521,machicolation,雉堞{建築},,,,2022-07-15
19454522,machine-base grout,機座灌漿料；機座底灰漿,,,,2022-07-15
19454523,macrofiber,粗纖維{直徑大於0.3mm},,,,2022-07-15
19454524,macromolecule,巨分子,,材料_FRP,,2022-07-15
19454525,macroscopic,巨觀,,,,2022-07-15
19454526,magnesium hardness,鎂硬度,,環工組,,2022-07-15
19454527,magnet cleaner,鐵屑磁吸器,,,,2022-07-15
19454528,magnetic azimuth,磁方位角,,測量組,,2022-07-15
19454529,magnetic bearing,磁方向角,,測量組,,2022-07-15
19454530,magnetic brake,電磁煞車,,,,2022-07-15
19454531,magnetic chart,地磁圖；磁力圖,,,,2022-07-15
19454532,magnetic crack detection,磁力探傷法,,,,2022-07-15
19454533,magnetic crane,磁力起重機,,,,2022-07-15
19454534,magnetic declination,磁偏角,,測量組,,2022-07-15
19454535,magnetic deflection,磁偏角,,,,2022-07-15
19454536,magnetic deviation,磁偏差,,環工組,,2022-07-15
19454537,magnetic encoded ticket,磁性車票,,,,2022-07-15
19454538,magnetic field,磁場,,測量組,,2022-07-15
19454539,magnetic levitation (maglev),磁浮；磁浮列車,,,,2022-07-15
19454540,magnetic levitation transit,磁浮運輸系統,,,,2022-07-15
19454541,magnetic meridian,磁子午線,,測量組,,2022-07-15
19454542,magnetic north,磁北,,測量組,,2022-07-15
19454543,magnetic observatory,地磁觀測站,,測量組,,2022-07-15
19454544,magnetic operated chemical feeding pump,磁石驅動化學加藥泵,,營管組,,2022-07-15
19454545,magnetic particle testing,磁粉探傷,,,,2022-07-15
19454546,magnetic penetrating power,磁穿透力,,材料_FRP,,2022-07-15
19454547,magnetic surveying,地磁測量,,,,2022-07-15
19454548,magnetic vehicle detector,電磁車輛偵測器,,,,2022-07-15
19454549,magnetite,磁鐵礦,,,,2022-07-15
19454550,magnitude of light,燈塔等級,,,,2022-07-15
19454551,magnitude of lighthouse,燈塔等級,,,,2022-07-15
19454552,mail flag,郵政旗,,,,2022-07-15
19454553,main aisle,主要通道,,,,2022-07-15
19454554,main commercial center,主要商業中心,,,,2022-07-15
19454555,main girder,主梁,,,,2022-07-15
19454556,main highway,幹線公路,,,,2022-07-15
19454557,main hook,主鈎{起重機，拖船用},,,,2022-07-15
19454558,main light,主燈,,,,2022-07-15
19454559,main line,正線；主線；幹線,,,,2022-07-15
19454560,main motor,主馬達{船用},,,,2022-07-15
19454561,main rail,主軌,,,,2022-07-15
19454562,main reinforcement,主鋼筋,,,,2022-07-15
19454563,main river,主流；幹流,,,,2022-07-15
19454564,main road,主要道路,,,,2022-07-15
19454565,main rotor,主旋翼,,材料_FRP,,2022-07-15
19454566,main route,幹線,,,,2022-07-15
19454567,main runway,主跑道,,,,2022-07-15
19454568,main sewer,下水道主幹管；污水總管；污水主幹管,,,,2022-07-15
19454569,main shock,主震,,,,2022-07-15
19454570,main signal,主號誌；主號誌機,,,,2022-07-15
19454571,main spar,主桁；主翼梁,,材料_FRP,,2022-07-15
19454572,main stream,主流,,,,2022-07-15
19454573,main street,主街,,,,2022-07-15
19454574,main tie,主繫桿,,,,2022-07-15
19454575,main track,正線；主線；幹線,,,,2022-07-15
19454576,main truss,主桁架,,,,2022-07-15
19454577,main water-table,主要地下水面,,,,2022-07-15
19454578,main wing,主翼,,材料_FRP,,2022-07-15
19454579,main-line meter,幹管水表,,,,2022-07-15
19454580,maintainability demonstration,維修度展示,,,,2022-07-15
19454581,maintainability demonstration test,維修度示範測試,,,,2022-07-15
19454582,maintanance sign,道路養護標誌,,,,2022-07-15
19454583,maintenance,維護；養護,,,,2022-07-15
19454584,maintenance access,維修通道,,,,2022-07-15
19454585,maintenance apron,維修機坪,,,,2022-07-15
19454586,maintenance cost,維護成本,,,,2022-07-15
19454587,maintenance depot,維修基地,,,,2022-07-15
19454588,maintenance equipment,維修設備,,,,2022-07-15
19454589,maintenance hangar,飛機維護棚廠,,,,2022-07-15
19454590,maintenance mix,養護用拌和料,,,,2022-07-15
19454591,maintenance office,養路段,,,,2022-07-15
19454592,maintenance plan,維修計畫,,,,2022-07-15
19454593,maintenance sign,修護標誌,,,,2022-07-15
19454594,maintenance sub depot,次級檢修站,,,,2022-07-15
19454595,maintenance system,維護制度；保養制度,,,,2022-07-15
19454596,maintenance workshop,維修機廠,,,,2022-07-15
19454597,maisonette,複層公寓{通稱：樓中樓},,,,2022-07-15
19454598,major arterial system,主要幹道系統,,,,2022-07-15
19454599,major bed,主要河床,,,,2022-07-15
19454600,major highway,主要公路,,,,2022-07-15
19454601,major port,主要港埠,,,,2022-07-15
19454602,major principal stress,最大主應力,,,,2022-07-15
19454603,major repair,大修,,,,2022-07-15
19454604,major tide,大潮；主潮,,,,2022-07-15
19454605,make-up station,編組站,,,,2022-07-15
19454606,make-up track,編組線,,,,2022-07-15
19454607,maladministration,行政管理不善,,營管組,,2022-07-15
19454608,male cone,凸圓錐；公錐,,,,2022-07-15
19454609,male mold,凸模；公模,,材料_FRP,,2022-07-15
19454610,management information system (MIS),管理資訊系統,,,,2022-07-15
19454611,management plan,管理計畫,,營管組,,2022-07-15
19454612,management reserve,管理儲備金,,營管組,,2022-07-15
19454613,management strategy,管理策略,,營管組,,2022-07-15
19454614,mandated change order,強制變更指示,,營管組,,2022-07-15
19454615,mandatory forbidding sign,禁止標誌,,,,2022-07-15
19454616,mandatory sign,遵循標誌,,,,2022-07-15
19454617,mandrel,心軸,,材料_FRP,,2022-07-15
19454618,manganese bacteria,錳細菌,,,,2022-07-15
19454619,manganese steel rail,錳鋼鋼軌,,,,2022-07-15
19454620,manganese-removal,脫錳[作用]；除錳,,環工組,,2022-07-15
19454621,Manhattan distance,曼哈頓距離,,測量組,,2022-07-15
19454622,manhole,人孔,,,,2022-07-15
19454623,manipulator,操作者,,環工組,,2022-07-15
19454624,man-made disaster,人為災害,,,,2022-07-15
19454625,Mannerism,矯飾主義；風範主義,,,,2022-07-15
19454626,manor,莊園,,,,2022-07-15
19454627,man-power resource,人力資源,,,,2022-07-15
19454628,mansard roof,馬薩式屋頂,,,,2022-07-15
19454629,manual batcher,手動配料機,,,,2022-07-15
19454630,manual block system,人工閉塞制,,,,2022-07-15
19454631,manual dumbwaiter,手動小型送貨升降機,,營管組,,2022-07-15
19454632,manual mode,[捷運列車控制]手動模式,,,,2022-07-15
19454633,manual rigging system,手動索吊系統,,營管組,,2022-07-15
19454634,manual rivet,手打鉚釘,,,,2022-07-15
19454635,manual switch,人工開關,,,,2022-07-15
19454636,manual weigh batcher,人工秤重配料器,,,,2022-07-15
19454637,manual weight batcher,人工秤重裝置,,,,2022-07-15
19454638,manual welding,人工銲接,,,,2022-07-15
19454639,manufacture,製造,,,,2022-07-15
19454640,manufactured cabinet,廠製廚櫃,,營管組,,2022-07-15
19454641,manufactured casework,廠製系統櫥櫃,,營管組,,2022-07-15
19454642,manufactured fireplace,廠製壁爐,,營管組,,2022-07-15
19454643,manufactured sand,加工砂；機製砂,,,,2022-07-15
19454644,manufactured standard cabinet,廠製標準櫥櫃,,營管組,,2022-07-15
19454645,Manufacturer's Printed Installation Instructions (MPII),錨栓安裝使用說明,,,,2022-07-15
19454646,manuring irrigation,施肥灌溉,,,,2022-07-15
19454647,map cracking,龜裂,,,,2022-07-15
19454648,map lettering,地圖註記,,測量組,,2022-07-15
19454649,map projection,地圖投影,,測量組,,2022-07-15
19454650,map scale,地圖比例尺,,測量組,,2022-07-15
19454651,map scale ratio,地圖比例[尺],,測量組,,2022-07-15
19454652,marble,大理岩；大理石,,,,2022-07-15
19454653,marble melt,玻璃球熔融,,材料_FRP,,2022-07-15
19454654,margin of safety,安全餘裕,,,,2022-07-15
19454655,marginal detectable blunder,可偵測粗差邊界值,,測量組,,2022-07-15
19454656,marginal distribution,邊際分布,,測量組,,2022-07-15
19454657,marginal land,邊際土地,,,,2022-07-15
19454658,marigram,潮位紀錄圖,,,,2022-07-15
19454659,marigraph,驗潮計,,,,2022-07-15
19454660,marine belt,領海,,,,2022-07-15
19454661,marine chart,海圖,,,,2022-07-15
19454662,marine deposit,海底沉積物,,,,2022-07-15
19454663,marine disaster,海上災難,,,,2022-07-15
19454664,marine field,海運界,,,,2022-07-15
19454665,marine law,航政法,,,,2022-07-15
19454666,marine park,海產積卸場,,,,2022-07-15
19454667,marine perils,海上失事,,,,2022-07-15
19454668,marine pollution,海洋污染,,,,2022-07-15
19454669,marine railway,{鐵路用}船台,,,,2022-07-15
19454670,marine surveyor,驗船師,,,,2022-07-15
19454671,maritime exchange,海運交易所,,,,2022-07-15
19454672,maritime plant,海中植物,,,,2022-07-15
19454673,maritime ports convention,航運港埠公約,,,,2022-07-15
19454674,maritime survey,海洋測量,,,,2022-07-15
19454675,maritime transportation,海運,,,,2022-07-15
19454676,marked capacity in tons,標記噸數,,,,2022-07-15
19454677,marker,標記,,,,2022-07-15
