ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
1211381,bidentate ligand,雙牙配位子,,二合配位体，二齿配位体,2012-11-26
1211383,biochemical oxygen demand,生化需氧量,,生化需氧量 ,2012-11-26
1211384,biphenyl,聯苯,,联苯,2012-11-26
1211385,bipolar transistor ,雙極電晶體 ,,双极晶体管 ,2012-11-26
1211386,bittern,苦滷,,苦卤 ,2012-11-26
1211387,biuret test ,縮二脲試驗　  ,,缩二脲试验,2012-11-26
1211388,blast-furnace process ,鼓風爐法 ,,鼓风炉法,2012-11-26
1211389,blood sugar,血糖,,血糖,2012-11-26
1211390,blue brick,青磚,,青砖,2012-11-26
1211391,body-centered cubic unit cell,體心立方單位晶格,,体心立方晶胞,2012-11-26
1211392,Bohr,波耳,,波耳,2012-11-26
1211393,boiling,沸騰,,沸腾,2012-11-26
1211394,boiling point,沸點,,沸点,2012-11-26
1211395,bombardier beetle,投彈甲蟲　 ,,投弹甲虫，放屁甲虫,2012-11-26
1211396,bond angle,鍵角,,键角,2012-11-26
1211397,bond energy,鍵能,,键能 ,2012-11-26
1211398,bond length,鍵長,,键长,2012-11-26
1211399,bonding,鍵結；黏合,,键结；黏结,2012-11-26
1211400,bonding electron pair,鍵結電子對,,成键电子对,2012-11-26
1211401,bonding pair,鍵結電子對,,成键电子对,2012-11-26
1211402,Bosch,波希,,博施,2012-11-26
1211403,Boyle,波以耳,,波义耳,2012-11-26
1211404,Boyle's law,波以耳定律,,波义耳定律,2012-11-26
1211405,Braun,布勞恩,,布劳恩,2012-11-26
1211406,Braun tube,布勞恩管,,布朗管，布劳恩管,2012-11-26
1211407,brick,磚,,砖,2012-11-26
1211408,bromoethane,溴乙烷,,溴乙烷,2012-11-26
1211409,bromomethane,溴甲烷,,溴化甲烷,2012-11-26
1211410,bromothymol blue; bromthymol blue,溴瑞香草酚藍,,溴麝香草酚蓝,2012-11-26
1211411,Brønsted,布忍斯特,,布忍司特,2012-11-26
1211412,Brønsted-Lowry theory,布[忍斯特]-洛[瑞]理論,,布仑斯惕-劳里理论,2012-11-26
1211413,Brown,布朗　　,,布朗　　,2012-11-26
1211414,Brownian motion,布朗運動　　,,布朗运动,2012-11-26
1211415,buckyballs,巴克球,,巴基球,2012-11-26
1211416,buffer pair,緩衝對,,缓冲对,2012-11-26
1211417,buffer solution,緩衝溶液,,缓冲溶液 ,2012-11-26
1211418,Buna rubber,布納橡膠,,布纳橡胶,2012-11-26
1211419,Bunsen,本生,,本生,2012-11-26
1211420,butane,丁烷,,丁烷,2012-11-26
1211421,butanone,丁酮,,丁酮,2012-11-26
1211422,butene,丁烯,,丁烯 ,2012-11-26
1211423,butylamine,丁胺,,丁胺,2012-11-26
1211424,butylene glycol ,丁二醇 ,,丁二醇,2012-11-26
1211425,caffeine,咖啡鹼；咖啡因,,咖啡碱，咖啡因,2012-11-26
1211426,calcium,鈣,,钙,2012-11-26
1211427,calcium carbonate,碳酸鈣,,碳酸钙,2012-11-26
1211428,calcium sulfate,硫酸鈣,,硫酸钙,2012-11-26
1211429,calibrated flask,校準燒瓶,,校准瓶,2012-11-26
1211430,calomel electrode,甘汞電極,,甘汞电极,2012-11-26
1211431,calorie,卡,,卡 ,2012-11-26
1211432,Cannizzaro,坎尼乍若,,坎尼扎罗,2012-11-26
1211433,Cannizzaro method,坎尼乍若法,,坎尼扎罗法,2012-11-26
1211434,caprolactam ,己內醯胺,,己内酰胺 ,2012-11-26
1211435,carbocation,碳陽離子,,碳正离子,2012-11-26
1211436,carbohydrate,醣；碳水化合物,,碳水化合物 ,2012-11-26
1211437,carbolic acid,石炭酸,,(苯)酚，石炭酸,2012-11-26
1211438,carbon,碳,,碳 ,2012-11-26
1211439,carbon black,碳黑,,炭黑,2012-11-26
1211440,carbon cluster,碳簇,,碳簇,2012-11-26
1211441,carbon dioxide,二氧化碳,,二氧化碳 ,2012-11-26
1211442,carbon monoxide,一氧化碳,,一氧化碳,2012-11-26
1211443,carbon nanotube,奈米碳管,,碳纳米管，奈米碳管,2012-11-26
1211444,carbon tetrachloride,四氯化碳,,四氯化碳,2012-11-26
1211445,carbonyl group,羰基,,羰基,2012-11-26
1211446,carbon-zinc cell,碳鋅電池,,碳锌电池,2012-11-26
1211447,carboxyl group,羧基,,羧基,2012-11-26
1211448,carboxylic acids,羧酸類,,羰酸,2012-11-26
1211449,Carl,柯爾,,柯尔,2012-11-26
1211450,carotene,胡蘿蔔素,,胡萝卜素,2012-11-26
1211451,carotenoid,類胡蘿蔔素,,类胡萝卜素 ,2012-11-26
1211452,Carothers ,卡諾瑟,,卡罗瑟斯,2012-11-26
1211453,carvone,香旱芹酮,,香芹酮,2012-11-26
1211454,cassiterite,錫石[礦],,锡石,2012-11-26
1211455,catalyst,觸媒；催化劑,,催化剂,2012-11-26
1211456,catalytic converter,觸媒轉化器,,催化转化器；触媒转换器,2012-11-26
1211457,catechin,兒茶素,,儿茶素 ,2012-11-26
1211458,cathode,陰極,,阴极,2012-11-26
1211459,cathode compartment,陰極室,,阴极室,2012-11-26
1211460,cathode ray,陰極射線,,阴极射线,2012-11-26
1211461,cathode ray tube,陰極射線管,,阴极射线管,2012-11-26
1211462,cathodic protection,陰極防蝕； 陰極保護,,阴极保护 ,2012-11-26
1211463,cation,陽離子,,阳离子，正离子,2012-11-26
1211464,cation exchange resin,陽離子交換樹脂,,阳离子交换树脂 ,2012-11-26
1211465,cationic surfactant,陽離子界面活性劑,,阳离子型表面活性剂,2012-11-26
1211466,caustic potash,苛性鉀,,苛性钾,2012-11-26
1211467,caustic soda,燒鹼；苛性鈉,,苛性钠,2012-11-26
1211468,cell,細胞 {生化}；槽；電池,,细胞，电池,2012-11-26
1211469,cell potential,電池電位,,电池电位,2012-11-26
1211470,celluloid,賽璐珞,,赛璐珞；明胶,2012-11-26
1211471,cellulose,纖維素,,纤维素 ,2012-11-26
1211472,ceramic,陶瓷,,陶瓷,2012-11-26
1211473,ceramic packing,陶瓷封裝,,陶瓷封装,2012-11-26
1211474,cerargyrite,角銀礦,,角银矿 ,2012-11-26
1211475,Chadwick,查兌克,,查德威克,2012-11-26
1211476,chain hydrocarbons,鏈烴,,链烃,2012-11-26
1211477,chain reaction,鏈反應；連鎖反應 {核化學},,链反应 ,2012-11-26
1211478,charge balance,電荷平衡,,电荷平衡,2012-11-26
1211479,charge to mass ratio,荷質比,,荷质比,2012-11-26
1211480,Charles,查理{法}；查爾斯{英},,查尔斯,2012-11-26
1211481,Charle's law; Charles's law; Charles' law,查理定律,,查理定律,2012-11-26
1211482,chelate,鉗合物,,螯合物 ,2012-11-26
1211483,chemical bond,化學鍵,,化学键 ,2012-11-26
1211484,chemical change,化學變化,,化学变化,2012-11-26
1211485,chemical equation,化學反應式；化學方程式,,化学方程式,2012-11-26
1211486,chemical formula,化學式,,化学式,2012-11-26
1211487,chemical kinetics,化學動力學,,化学动力学 ,2012-11-26
1211488,chemical oxygen demand,化學需氧量,,化学需氧量,2012-11-26
1211489,chemical plating,化學浸鍍,,化学镀 ,2012-11-26
1211490,chemical property,化學性質,,化学性质,2012-11-26
1211491,chemical reaction,化學反應,,化学反应 ,2012-11-26
1211492,chemical symbol,化學符號,,化学符号,2012-11-26
1211493,chemical vapour deposition; chemical vapor deposition,化學蒸鍍,,化学蒸汽沉积,2012-11-26
1211494,chemistry,化學,,化学,2012-11-26
1211495,chemosphere,光化層,,光化层 ,2012-11-26
1211496,chlordane; chlordan,氯丹,,氯丹，八氯化甲桥茚,2012-11-26
1211497,chlorobenzene,氯苯,,氯苯,2012-11-26
1211498,chloroethene,氯乙烯,,氯乙,2012-11-26
1211499,chlorofluorocarbons; CFCs ,氟氯碳化物；CFCs,,氯氟碳化物 ,2012-11-26
1211500,chloroform,氯仿,,氯仿,2012-11-26
1211501,chloromethane,氯甲烷,,氯甲烷；甲基氯,2012-11-26
1211502,chlorophyll,葉綠素,,叶绿素,2012-11-26
1211503,cholesteric,膽固醇狀,,胆固醇,2012-11-26
1211504,chromatography,層析術,,色谱法 ,2012-11-26
1211505,cis-,順-,,顺式,2020-05-07
1211506,cis-2-butene,順-2 -丁烯,,顺式-2-丁烯,2020-05-07
1211507,cis-isomer; cis isomer,順式異構物,,顺式异构体,2012-11-26
1211508,cis-trans isomers,順反異構物,,顺反异构体,2012-11-26
1211509,clay,黏土,,黏土,2012-11-26
1211510,coagulant,凝聚劑,,凝聚剂 ,2012-11-26
1211511,coagulating agent,凝聚劑,,凝聚剂 ,2012-11-26
1211512,coagulation,凝聚[作用],,聚沉 ,2012-11-26
1211513,coal,煤,,煤 ,2012-11-26
1211514,coal tar,煤溚,,煤焦油,2012-11-26
1211515,coating,塗料；塗布,,涂料,2012-11-26
1211516,cobalt,鈷,,钴,2012-11-26
1211517,cocaine,古柯鹼,,可卡因 ,2012-11-26
1211518,coenzyme,輔酶,,辅酶 ,2012-11-26
1211519,cofactor,輔因子,,辅因子,2012-11-26
1211520,coke,煤焦,,焦炭 ,2012-11-26
1211521,cold cathode fluorescent lamp; CCFL,冷陰極螢光燈；CCFL,,冷阴极荧光灯；CCFL,2012-11-26
1211522,collagen,膠原蛋白,,胶原，胶原质,2012-11-26
1211523,colligative property,依數性,,依数性,2012-11-26
1211524,collision frequency,碰撞頻率,,碰撞频率 ,2012-11-26
