ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
2452816,lumbar muscle strain,腰肌勞損,,腰肌劳损,2015-09-16
2452817,lumbar pain,腰痛[病],,腰痛[病],2015-09-16
2452818,lung,肺,,肺,2015-09-16
2452819,lung is connected with the large intestine,肺合大腸,,肺合大肠,2015-09-16
2452820,Lycii Fructus,枸杞子,,枸杞子,2015-09-16
2452821,lycium [berry];goji,枸杞子,,枸杞子,2015-09-16
2452822,"Lycium, Chrysanthemum, and Rehmannia Pill",杞菊地黃丸,,杞菊地黄丸,2015-09-16
2452823,Magnoliae Officinalis Cortex,厚朴,,厚朴,2015-09-16
2452824,Magnoliae Officinalis Flos,厚朴花,,厚朴花,2015-09-16
2452825,Major Crataegus Pill,大山楂丸,,大山楂丸,2015-09-16
2452826,Major Network-Quickening Elixir,大活絡丹,,大活络丹,2015-09-16
2452827,malign obstruction;morning sickness; hyperemesis gravidarum,妊娠惡阻,,妊娠恶阻,2015-09-16
2452828,"mammary aggregation,breast lump",乳癖,,乳癖,2015-09-16
2452829,mammary welling-abscess,乳癰,,乳痈,2015-09-16
2452830,mania,狂病,,狂病,2015-09-16
2452831,mania and withdrawal disease,癲狂病,,癫狂病,2015-09-16
2452832,Margarita,珍珠,,珍珠,2015-09-16
2452833,marrow,髓,,髓,2015-09-16
2452834,Massa Medicata Fermentata,神麯,,神曲,2015-09-16
2452835,mastocarcinoma;breast cancer,乳癌,,乳癌,2015-09-16
2452836,measles,麻疹,,麻疹,2015-09-16
2452837,medicated leaven,神麯,,神曲,2015-09-16
2452838,medicinal bag therapy,藥兜療法,,药兜疗法,2015-09-16
2452839,medicinal bath therapy,藥浴療法,,药浴疗法,2015-09-16
2452840,medicinal material;crude medicinal,藥材,,药材,2015-09-16
2452841,medicinal paste therapy,藥膏療法,,药膏疗法,2015-09-16
2452842,medicinal pillow therapy,藥枕療法,,药枕疗法,2015-09-16
2452843,medicinal plaster therapy,敷貼療法,,敷贴疗法,2015-09-16
2452844,medinical decoction,湯劑,,汤剂,2015-09-16
2452845,Mel,蜂蜜,,蜂蜜,2015-09-16
2452846,Meliae Cortex,苦楝皮,,苦楝皮,2015-09-16
2452847,Meliae Toosendan Fructus,川楝子,,川楝子,2015-09-16
2452848,menstrual disease,月經病,,月经病,2015-09-16
2452849,"menstrual pain,painful menstruation",痛經,,痛经,2015-09-16
2452850,Menthae Herba,薄荷,,薄荷,2015-09-16
2452851,method of treatment,治法,,治法,2015-09-16
2452852,Midday Tea Granules,午時茶顆粒,,午时茶颗粒,2015-09-16
2452853,millet sprout,穀芽,,谷芽,2015-09-16
2452854,Minor Bupleurum Decoction,小柴胡湯,,小柴胡汤,2015-09-16
2452855,mint,薄荷,,薄荷,2015-09-16
2452856,mixed hemorrhoids,混合痔,,混合痔,2015-09-16
2452857,mix-fry with wine,酒炙,,酒炙,2015-09-16
2452858,Momordicae Fructus,羅漢果,,罗汉果,2015-09-16
2452859,Mori Cortex,桑白皮,,桑白皮,2015-09-16
2452860,Mori Folium,桑葉,,桑叶,2015-09-16
2452861,Mori Fructus,桑椹,,桑椹,2015-09-16
2452862,Mori Ramulus,桑枝,,桑枝,2015-09-16
2452863,Moschus,麝香,,麝香,2015-09-16
2452864,mosla,香薷,,香薷,2015-09-16
2452865,Moslae Herba,香薷,,香薷,2015-09-16
2452866,mounting qi,疝氣,,疝气,2015-09-16
2452867,moutan [bark],牡丹皮,,牡丹皮,2015-09-16
2452868,Moutan Cortex,牡丹皮,,牡丹皮,2015-09-16
2452869,mouth sore,口瘡,,口疮[病],2015-09-16
2452871,moxibustion,灸法；艾灸,,灸法；艾灸,2017-07-20
2452872,moxibustion on dog days,伏天灸,,伏天灸,2015-09-16
2452873,mugwort leaf,艾葉,,艾叶,2015-09-16
2452874,mulberry,桑椹,,桑椹,2015-09-16
2452875,mulberry bark,桑白皮,,桑白皮,2015-09-16
2452876,mulberry leaf,桑葉,,桑叶,2015-09-16
2452877,mulberry twig,桑枝,,桑枝,2015-09-16
2452878,Mume Fructus,烏梅,,乌梅,2015-09-16
2452879,mume fruit,烏梅,,乌梅,2015-09-16
2452880,mumps,痄腮,,痄腮,2015-09-16
2452881,musk,麝香,,麝香,2015-09-16
2452882,Myriad Applications Lozenge,萬應錠,,万应锭,2015-09-16
2452883,Myristicae Semen,肉豆蔻,,肉豆蔻,2015-09-16
2452884,mysterious mansion;mysterious house,玄府,,玄府,2015-09-16
2452885,nasopharynx,頏顙,,颃颡,2015-09-16
2452886,Natrii Sulfas Exsiccatus,玄明粉,,玄明粉,2015-09-16
2452887,nature and flavor,性味,,性味,2015-09-16
2452888,Nelumbinis Folium,荷葉,,荷叶,2015-09-16
2452889,Nelumbinis Plumula,蓮子心,,莲子心,2015-09-16
2452890,Nelumbinis Receptaculum,蓮房,,莲房,2015-09-16
2452891,Nelumbinis Rhizomatis Nodus,藕節,,藕节,2015-09-16
2452892,Nelumbinis Semen,蓮子,,莲子,2015-09-16
2452893,Nelumbinis Stamen,蓮鬚,,莲须,2015-09-16
2452894,night crying,夜啼,,夜啼,2015-09-16
2452895,nine needles,九針,,九针,2015-09-16
2452896,nineteen fears,十九畏,,十九畏,2015-09-16
2452897,nipple moth,乳蛾,,乳蛾,2015-09-16
2452898,nipple moth,乳蛾,,乳蛾,2015-09-16
2452899,normal tongue,正常舌象,,正常舌象,2015-09-16
2452900,notoginseng [root],三七,,三七,2015-09-16
2452901,Notoginseng Radix,三七,,三七,2015-09-16
2452902,nutmeg,肉豆蔻,,肉豆蔻,2015-09-16
2452903,offensive precipitation,攻下法,,[攻]下法,2015-09-16
2452904,officinal magnolia bark,厚朴,,厚朴,2015-09-16
2452905,officinal magnolia flower,厚朴花,,厚朴花,2015-09-16
2452906,On Cold Damage,傷寒論,,伤寒论,2015-09-16
2452907,On Cold Damage,傷寒論,,伤寒论,2015-09-16
2452908,On Cold Damage and Miscellaneous Diseases,傷寒雜病論,,伤寒杂病论,2015-09-16
