ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
3183092,male germ unit,雄性生殖單位,,雄性生殖单位,2017-07-24
3183093,male sterile,雄不稔；雄不育,,雄性不育,2017-07-24
3183094,mangrove,紅樹林,,红树,2017-07-24
3183095,mangrove forest,紅樹林,,红树林,2017-07-24
3183096,manocyst,受精乳突,,受精突,2017-07-24
3183097,mantle,殼套,,壳套,2017-07-24
3183098,marginal initial,邊緣始原細胞,,边缘原始细胞,2017-07-24
3183099,marginal meristem,邊緣分生組織,,边缘分生组织,2017-07-24
3183100,marginal placentation,邊緣胎座式,,边缘胎座式,2017-07-24
3183101,marginal soralia,鑲邊粉芽堆,,镶边粉芽堆,2017-07-24
3183102,marginal vein,緣脈,,边脉,2017-07-24
3183103,margo,紋孔閥緣,,塞缘,2017-07-24
3183104,mass flow,質流,,集流,2017-07-24
3183105,maternal tree,母樹,,母树,2017-07-24
3183106,matric potential,基質勢,,衬质势；基质势,2017-07-24
3183107,maturation region,成熟區,,成熟区,2017-07-24
3183108,maturation zone,成熟區,,成熟区,2017-07-24
3183109,mature community,成熟群落,,成熟群落,2017-07-24
3183110,meadowsweet,繡線菊,,绣线菊,2017-07-24
3183111,mechanical tissue,機械組織,,机械组织,2017-07-24
3183112,medulla,髓,,髓,2017-07-24
3183113,medullary ray,髓[射]線；木質線,,髓射线,2017-07-24
3183114,medullary sheath,髓鞘,,环髓带；环髓区,2017-07-24
3183115,megagamete,雌配子,,雌配子,2017-07-24
3183116,megagametophyte,雌配子體,,雌配子体,2017-07-24
3183117,megaspore,大孢子,,大孢子,2017-07-24
3183118,megaspore haustorium,大孢子吸器,,大孢子吸器,2017-07-24
3183119,megaspore mother cell,大胞子母細胞,,大孢子母细胞,2017-07-24
3183120,megasporogenesis,大孢子形成；大孢子發生,,大孢子发生,2017-07-24
3183121,megasporophyll,大孢子葉,,大孢子叶,2017-07-24
3183122,mei flower,梅花,,梅花,2017-07-24
3183123,meiocyte,母細胞,,性母细胞,2017-07-24
3183124,meiosporangium,減數分裂孢子囊,,厚垣孢子囊；减数分裂孢子囊,2017-07-24
3183125,melissopalynology,蜂蜜孢粉學,,蜂蜜孢粉学,2017-07-24
3183126,melittopalynology,蜂蜜孢粉學,,蜂蜜孢粉学,2017-07-24
3183127,mentha-camphor,薄荷腦,,薄荷脑,2017-07-24
3183128,mericarp,分果瓣,,分果瓣,2017-07-24
3183129,meristem,分生組織,,分生组织,2017-07-24
3183130,meristem region,分生組織區,,分生组织区,2017-07-24
3183131,meristem zone,分生組織區,,分生组织区,2017-07-24
3183132,meristemoid,類分生組織,,拟分生组织,2017-07-24
3183133,mesarch sere,中生演替序列,,中生演替系列,2017-07-24
3183134,mesocarp,中果皮,,中果皮,2017-07-24
3183135,mesocolpia,溝間區{複數},,沟间区(複數),2017-07-24
3183136,mesocolpium,溝間區{單數},,沟间区,2017-07-24
3183137,mesogamy,中部受精,,中部受精,2017-07-24
3183138,mesome,中枝,,中干,2017-07-24
3183139,mesonexine,孢粉外壁內中層,,外壁内中层,2017-07-24
3183140,mesophyll tissue,葉肉組織,,叶肉组织,2017-07-24
3183141,mesophyte,中生植物,,中生植物；中植代,2017-07-24
3183142,mesoporium,孔間區,,孔间区,2017-07-24
