ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
3175647,fission,分裂[生殖],,分裂[生殖],2017-07-24
3175648,fixed action pattern {= FAP},固定行為模式,,固定行为模式,2017-07-24
3175649,fixed macrophage,固著型巨噬細胞,,固定巨噬细胞,2017-07-24
3175650,flagellum {pl. flagella },鞭毛,,鞭毛,2017-07-24
3175651,flame cell,焰細胞,,焰细胞,2017-07-24
3175652,flatworm,扁蟲,,扁形动物,2017-07-24
3175653,flavin adenine dinucleotide {= FAD},黃素腺嘌呤二核苷酸,,黄素腺嘌呤二核苷酸,2017-07-24
3175654,flavivirus,黃病毒,,黄病毒,2017-07-24
3175655,flavonoid　,類黃酮,,类黄酮,2017-07-24
3175656,flexor；flexor musle,屈肌,,屈肌,2017-07-24
3175657,floor stratum,地被層,,地被层,2017-07-24
3175658,floral envelope,花被,,花被,2017-07-24
3175659,florigen,開花素,,成花素,2017-07-24
3175660,flower,花,,花,2017-07-24
3175661,flowering plant,開花植物,,有花植物,2017-07-24
3175662,fluid mosaic model,流體鑲嵌模型,,流体镶嵌模型,2017-07-24
3175663,fluid-mosaic model,流體鑲嵌模型,,流体镶嵌模型,2017-07-24
3175664,folic acid,葉酸　,,叶酸　,2017-07-24
3175665,folacin　,葉酸　,,叶酸　,2017-07-24
3175666,follicle,濾泡,,滤泡,2017-07-24
3175667,follicle stage,濾泡期,,滤泡期,2017-07-24
3175668,follicular phase,濾泡期,,滤泡期,2017-07-24
3175669,follicle-stimulating hormone {= FSH},濾泡刺激素,,滤泡刺激素,2017-07-24
3175670,fontanel,囟門,,囟门,2017-07-24
3175671,food chain,食物鏈,,食物链,2017-07-24
3175672,food vacuole,食泡,,食泡,2017-07-24
3175673,food web,食物網,,食物网,2017-07-24
3175674,foolish seedling disease; Bakanae,笨苗病,,笨苗病,2017-07-24
3175675,foot-and-mouth disease,口蹄疫,,口蹄疫,2017-07-24
3175676,forebrain　,前腦,,前脑,2017-07-24
3175677,foreign gene,外源基因,,外源基因,2017-07-24
3175678,fossil,化石,,化石,2017-07-24
3175679,fossil fuel,化石燃料,,化石燃料,2017-07-24
3175680,founder effect,創始者效應,,创始者效应,2017-07-24
3175681,fovea,中央窩,,盾窝,2017-07-24
3175682,fragmentation {of chromosome},斷裂 {染色體}；斷裂生殖 {動物} {藻類},,断裂 {染色体}；断裂生殖 {动物} {藻类},2017-07-24
3175683,frameshift mutation,框移突變,,移码突变,2017-07-24
3175684,free energy,自由能,,自由能,2017-07-24
3175685,free nerve ending,游離神經末梢,,游离神经末梢,2017-07-24
3175686,freeze-fracture method,冷凍碎裂法,,冷冻碎裂法,2017-07-24
3175687,freshwater ecosystem,淡水生態系,,淡水生态系,2017-07-24
3175688,frontal lobe,額葉,,额叶,2017-07-24
3175689,fructose,果糖,,果糖,2017-07-24
3175690,fruit,果實,,果实,2017-07-24
3175691,fruiting body,子實體,,子实体,2017-07-24
3175692,functional group,官能基,,官能基,2017-07-24
3175693,fungal sheath　,真菌鞘,,真菌鞘,2017-07-24
3175694,fungus {pl. fungi},真菌,,真菌,2017-07-24
3175695,funguslike protist,原生菌,,原生菌,2017-07-24
3175696,galactose,半乳糖,,半乳糖,2017-07-24
3175697,galactosemia,半乳糖血症,,半乳糖血症,2017-07-24
3175698,Galapagos Islands,加拉巴哥群島,,加拉巴哥群岛,2017-07-24
3175699,gall bladder; cholecyst,膽囊,,胆囊,2017-07-24
3175700,gall stone,膽結石,,胆结石,2017-07-24
3175701,gamete,配子,,配子,2017-07-24
3175702,gametophyte,配子體,,配子体,2017-07-24
3175703,gamma ray {= γ-ray},伽馬射線,,伽马射线,2017-07-24
3175704,ganglion {pl. ganglia},神經節,,神经节,2017-07-24
3175705,gap junction,隙型連結,,间隙连接，缝隙连接,2017-07-24
3175706,Garrulax morrisonianus,台灣噪鹛,,台湾噪鹛,2017-07-24
3175707,gastric gland,胃腺,,胃腺,2017-07-24
3175708,gastric juice,胃液,,胃液,2017-07-24
3175709,gastrin,胃泌素,,促胃液素,2017-07-24
3175710,gastropods,腹足類,,腹足类,2017-07-24
3175711,gastrovascular cavity,消化循環腔,,消化腔,2017-07-24
3175712,gastrula,原腸胚,,原肠胚,2017-07-24
3175713,gated ion channel,閘控[型]離子通道,,闸控[型]离子通道,2017-07-24
3175714,gel electrophoresis,凝膠電泳,,凝胶电泳,2017-07-24
3175715,gemmae cup,孢芽杯,,孢芽杯,2017-07-24
3175716,gene,基因,,基因,2017-07-24
3175717,gene amplification,基因擴增,,基因扩增,2017-07-24
3175718,gene chip　,基因晶片　,,基因芯片,2017-07-24
3175719,gene cloning,基因選殖,,基因克隆,2017-07-24
3175720,gene expression,基因表現,,基因表达,2017-07-24
3175721,gene flow,基因流動,,基因流动,2017-07-24
3175722,gene gun　,基因槍,,基因枪,2017-07-24
3175723,gene knockout,基因剔除,,基因敲除,2017-07-24
3175724,gene library,基因庫,,基因库,2017-07-24
3175725,gene linkage,基因連鎖,,基因连锁,2017-07-24
3175726,gene mutation,基因突變,,基因突变,2017-07-24
3175727,gene pool,基因池,,基因库,2017-07-24
3175728,gene profile,基因檔案,,基因档案,2017-07-24
3175729,genetic profile,基因檔案,,基因档案,2017-07-24
3175730,gene therapy,基因療法,,基因治疗,2017-07-24
3175731,gene transfer,基因轉移,,基因转移,2017-07-24
3175732,generative nucleus,生殖核,,生殖核,2017-07-24
3175733,generic name,屬名,,属名,2017-07-24
3175734,genetic code,遺傳密碼,,遗传密码,2017-07-24
3175735,genetic counseling,遺傳諮詢,,遗传咨询,2017-07-24
3175736,genetic diversity,基因多樣性；遺傳多樣性,,基因多样性；遗传多样性,2017-07-24
3175737,genetic drift,基因漂變；遺傳漂變,,基因漂变；遗传漂变,2017-07-24
3175738,genetic engineering,基因工程；遺傳工程,,基因工程；遗传工程,2017-07-24
3175739,genetic equilibrium,遺傳平衡,,遗传平衡,2017-07-24
3175740,genetic exchange,基因交換,,基因交换,2017-07-24
3175741,genetic linkage group　,基因連鎖群,,基因连锁群,2017-07-24
3175742,genetic linkage map　,基因連鎖圖,,基因连锁图,2017-07-24
3175743,genetic locus {pl. genetic loci },基因座,,基因座,2017-07-24
3175744,genetic map,基因圖譜,,基因图谱,2017-07-24
3175745,genetic profiling,基因剖析,,基因剖析,2017-07-24
3175746,genetic recombination,基因重組,,基因重组；遗传重组,2019-12-19
3175747,genetic variation,遺傳變異,,遗传变异,2017-07-24
3175748,genetically modified organism {= GMO},基改生物,,遗传修饰生物体,2017-07-24
3175749,genetics,遺傳學,,遗传学,2017-07-24
3175750,genome,基因體,,基因组,2017-07-24
3175751,genotype,基因型,,基因型,2017-07-24
3175752,genotype frequency,基因型頻率,,基因型频率,2017-07-24
3175753,genus,屬 {分類},,属 {分类},2017-07-24
3175754,geographic isolation,地理隔離,,地理隔离,2017-07-24
3175755,geologic time,地質年代,,地质年代,2017-07-24
3175756,geological time scale [= geological time table],地質時標；地質年代表,,地质时标；地质年代表,2017-07-24
3175757,geological time table [= geological time scale],地質年代表；地質時標,,地质年代表；地质时标,2017-07-24
3175758,geotropism,向地性,,向地性,2017-07-24
3175759,germ cell,生殖細胞,,生殖细胞,2017-07-24
3175760,germination,萌芽；萌發,,萌芽；萌发,2017-07-24
3175761,giantism,巨人症,,巨人症,2017-07-24
3175762,gibberellic acid {= GA} [= gibberellin],吉貝素；激勃素,,吉贝素；激勃素,2017-07-24
3175763,gibberellin [= gibberellic acid {= GA}],吉貝素；激勃素,,吉贝素；激勃素,2017-07-24
3175764,gibbon,長臂猿,,长臂猿,2017-07-24
3175765,gill,鰓,,鳃,2017-07-24
3175766,gill arch,鰓弧,,鳃弧,2017-07-24
3175767,gill filament　,鰓絲,,鳃丝,2017-07-24
3175768,gill fungi,傘菌；有摺[真]菌,,伞菌；有折[真]菌,2017-07-24
3175769,gill slit,鰓裂,,鳃裂,2017-07-24
3175770,girdling,環狀剝皮,,环状剥皮,2017-07-24
3175771,glaucoma,青光眼,,青光眼,2017-07-24
3175772,glia cell,神經膠細胞,,神经胶细胞,2017-07-24
3175773,glia,神經膠細胞,,神经胶细胞,2017-07-24
3175774,neuroglia,神經膠細胞,,神经胶细胞,2017-07-24
3175775,glia; glial cell; neuroglia,神經膠細胞,,神经胶细胞,2017-07-24
3175776,glomerulus { pl. glomeruli},絲球體,,神经纤维球,2017-07-24
3175777,glossopharyngeal nerve,舌咽神經,,舌咽神经,2017-07-24
3175778,glottis　,聲門,,声门,2017-07-24
3175779,glucagon,升糖素,,胰高血糖素,2017-07-24
3175780,glucocorticoid,糖皮質素,,糖皮质素,2017-07-24
3175781,gluconeogenesis,糖質新生[作用],,糖异生,2017-07-24
3175782,glyconeogenesis,糖質新生[作用],,糖异生,2017-07-24
3175783,glucose,葡萄糖,,葡萄糖,2017-07-24
3175784,glucose-6-phosphate dehydrogenase deficiency [= favism],葡萄糖-6-磷酸[鹽]去氫酶缺乏症；蠶豆症,,葡萄糖-6-磷酸[盐]去氢酶缺乏症；蚕豆症,2017-07-24
3175785,glutamic acid,麩胺酸,,谷氨酸,2017-07-24
3175786,glyceric acid,甘油酸,,甘油酸,2017-07-24
3175787,glycerol,甘油,,甘油,2017-07-24
3175788,glycogen,肝醣；肝糖；糖原,,肝醣；肝糖；糖原,2017-07-24
3175789,glycogen storage disease type II,第二型肝醣儲積症,,II型糖原贮积症,2017-07-24
3175790,glycolipid,醣脂質,,糖脂,2017-07-24
3175791,glycolysis,糖[酵]解[作用],,糖[酵]解[作用],2017-07-24
3175792,glycoprotein,醣蛋白,,醣蛋白,2017-07-24
3175793,glycosuria　,糖尿,,糖尿,2017-07-24
3175794,glyoxysome　,乙醛酸體,,乙醛酸体,2017-07-24
3175795,goblet cell　,杯狀細胞,,杯状细胞,2017-07-24
3175796,goiter　,甲狀腺腫,,甲状腺肿,2017-07-24
3175797,Golgi apparatus,高基[氏]體,,高尔基体,2017-07-24
3175798,gonadotropic hormone [= gonadotropin],性腺促素,,促性腺素,2017-07-24
3175799,gonadotropin-releasing hormone {= GnRH},促性腺素釋素,,促性腺素释素,2017-07-24
3175800,gonad　,性腺；生殖腺,,性腺；生殖腺,2017-07-24
3175801,Gonium,盤藻[屬],,盘藻[属],2017-07-24
3175802,gorilla,大猩猩,,大猩猩,2017-07-24
3175803,gradient,梯度,,梯度,2017-07-24
3175804,gradualism,漸變說,,渐变说,2017-07-24
3175805,grafting,嫁接,,嫁接,2017-07-24
3175806,Gram-negative bacteria,革蘭[氏]陰性菌,,革兰[氏]阴性菌,2017-07-24
3175807,Gram-positive bacteria,革蘭[氏]陽性菌,,革兰[氏]阳性菌,2017-07-24
3175808,granulocyte,顆粒球,,粒细胞,2017-07-24
3175809,granum,葉綠餅,,叶绿饼,2017-07-24
3175810,grassland,草原,,草原,2017-07-24
3175811,gravitropism,向地性,,向重力性,2017-07-24
3175812,gray matter,灰質,,灰质,2017-07-24
3175813,green algae　,綠藻　,,绿藻　,2017-07-24
3175814,green house effect,溫室效應,,温室效应,2017-07-24
