ID,英文名稱,中文名稱,圖片,界,門,綱,目,科,屬,種,資料來源,更新日期
3573892,Rhodotorula graminis,牧草紅酵母,,Fungi真菌界,Basidiomycota擔子菌門,Urediniomycetes_菌綱,Sporidiobolales鎖擲酵母目,,Rhodotorula,graminis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573893,Tetraleurodes graminis,禾草粉蝨,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hemiptera半翅目,Aleyrodidae粉蝨科,Tetraleurodes草粉蝨屬,graminis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573894,Fusarium graminum,禾鐮孢菌,,Fungi真菌界,Ascomycota子囊菌門,Sordariomycetes糞殼菌綱,Hypocreales肉座菌目,Nectriaceae叢赤殼科,Fusarium鐮孢菌屬,graminum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573895,Schizaphis graminum,麥二叉蚜,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hemiptera半翅目,Aphididae常蚜科,Schizaphis二叉蚜屬,graminum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573896,Ptereleotris grammica,縱帶凹尾塘鱧;縱帶鰭塘鱧;甘仔魚;狗甘仔,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Ptereleotridae凹尾塘鱧科,Ptereleotris凹尾塘鱧屬,grammica,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573897,Xylaria grammica,條紋炭角菌,,Fungi真菌界,Ascomycota子囊菌門,Sordariomycetes糞殼菌綱,Xylariales炭角菌目,Xylariaceae炭角菌科,Xylaria炭角菌屬,grammica,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573898,Meiacanthus grammistes,黑帶稀棘_;狗鰷,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Blenniidae_科,Meiacanthus稀棘_屬,grammistes,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573899,Trimma grammistes,縱帶磨塘鱧,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Gobiidae_虎科,Trimma磨塘鱧屬,grammistes,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573900,Loxogramme grammitoides,小葉劍蕨,,Plantae植物界,Pteridophyta蕨類植物門,Filicopsida真蕨綱,Polypodiales水龍骨目,Polypodiaceae水龍骨科,Loxogramme劍蕨屬,grammitoides,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573901,Polyporus grammocephalus,條蓋多孔菌,,Fungi真菌界,Basidiomycota擔子菌門,Basidiomycetes擔子菌綱,Polyporales多孔菌目,Polyporaceae多孔菌科,Polyporus多孔菌屬,grammocephalus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573902,Litobrenthia grammodes,草紋石舞蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Choreutidae偽捲蛾科,Litobrenthia石舞蛾屬,grammodes,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573903,Pomacentrus grammorhynchus,藍點雀鯛;厚殼仔,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Pomacentridae雀鯛科,Pomacentrus雀鯛屬,grammorhynchus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573904,Enicospilus grammospilus,條骨細顎姬蜂,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hymenoptera膜翅目,Ichneumonidae姬蜂科,Enicospilus細顎姬蜂屬,grammospilus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573905,Nertera granadense,紅果深柱夢草,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Gentianales龍膽目,Rubiaceae茜草科,Nertera深柱夢草屬,granadense,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573906,Galumna granalata,粒巨袖_,,Animalia動物界,Arthropoda節肢動物門,Arachnida蛛形綱,Sarcoptiformes疥_目,Galumnidae大翼甲_科,Galumna大翼甲_屬,granalata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573907,Trogoderma granarium,小紅鰹節蟲;穀斑皮蠹,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Dermestidae鰹節蟲科,Trogoderma,granarium,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573908,Endocythere granata,柘榴遠藤介,,Animalia動物界,Arthropoda節肢動物門,Ostracoda介形蟲綱,Podocopida速足介目,Cytherideidae荊花介科,Endocythere遠藤介屬,granata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573909,Pontocythere granata,石榴海花介,,Animalia動物界,Arthropoda節肢動物門,Ostracoda介形蟲綱,Podocopida速足介目,Cytherideidae荊花介科,Pontocythere海花介屬,granata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573910,Neocancilla granatina,虛線筆螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Neogastropoda新腹足目,Mitridae筆螺科,Neocancilla新格紋筆螺屬,granatina,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573911,Punica granatum,石榴,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Myrtales桃金孃目,Lythraceae千屈菜科,Punica石榴屬,granatum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573912,Morum grande,大皺螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Neogastropoda新腹足目,Harpidae楊桃螺科,Morum皺螺屬,grande,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573913,Peridinium grande,大多原甲藻,,Protozoa原生生物界,Dinophyta甲藻門,Dinophyceae甲藻綱,Peridiniales多甲藻目,Peridiniaceae多甲藻科,Peridinium多甲藻屬,grande,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573914,Parabaliothrips grandiceps,深色均毛薊馬,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Thysanoptera纓翅目,Thripidae薊馬科,Parabaliothrips均毛薊馬屬,grandiceps,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573915,Cryptochetum (Cryptochetum) grandicorne,大角小蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Cryptochetidae大角小蠅科,Cryptochetum (Cryptochetum)大角小蠅屬,grandicorne,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573916,Maxates grandificaria,波緣尖尾尺蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Geometridae尺蛾科,Maxates,grandificaria,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573917,Carissa grandiflora,卡梨撒;美國櫻桃,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Gentianales龍膽目,Apocynaceae夾竹桃科,Carissa假虎刺屬,grandiflora,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573918,Portulaca grandiflora,松葉牡丹,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Caryophyllales石竹目,Portulacaceae馬齒莧科,Portulaca馬齒莧屬,grandiflora,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573919,Sesbania grandiflora,大花田菁,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Fabales豆目,Fabaceae豆科,Sesbania田菁屬,grandiflora,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573920,Thunbergia grandiflora,大鄧伯花,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Lamiales唇形目,Acanthaceae爵床科,Thunbergia鄧伯花屬,grandiflora,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573921,Cardiospermum grandiflorum,大花倒地鈴,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Sapindales無患子目,Sapindaceae無患子科,Cardiospermum倒地鈴屬,grandiflorum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573922,Elaeagnus grandifolia,慈恩胡頹子,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Rosales薔薇目,Elaeagnaceae胡頹子科,Elaeagnus胡頹子屬,grandifolia,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573923,Abutilon grandifolium,大葉莔麻,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Malvales錦葵目,Malvaceae錦葵科,Abutilon莔麻屬,grandifolium,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573924,Fissidens grandifrons,大葉鳳尾苔,,Plantae植物界,Bryophyta苔類植物門,Bryopsida苔綱,Fissidentales鳳尾苔目,Fissidentaceae鳳尾苔科,Fissidens鳳尾苔屬,grandifrons,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573925,Polystichum grandifrons,九州耳蕨,,Plantae植物界,Pteridophyta蕨類植物門,Filicopsida真蕨綱,Polypodiales水龍骨目,Dryopteridaceae鱗毛蕨科,Polystichum耳蕨屬,grandifrons,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573926,Oryza grandiglumis,大穎稻,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Poales禾本目,Poaceae禾本科,Oryza稻屬,grandiglumis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573927,Sinularia grandilobata,巨指形軟珊瑚,,Animalia動物界,Cnidaria刺胞動物門,Anthozoa珊瑚蟲綱,Alcyonacea軟珊瑚目,Alcyoniidae軟珊瑚科,Sinularia指形軟珊瑚屬,grandilobata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573928,Tendipus grandilobus,粗棍搖蚊,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Chironomidae搖蚊科,Tendipus,grandilobus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573929,Phyllosticta grandimaculans,大斑葉點黴,,Fungi真菌界,Ascomycota子囊菌門,Dothideomycetes座囊菌綱,Dothideales座囊菌目,Botryosphaeriaceae葡萄座腔菌科,Phyllosticta葉點黴屬,grandimaculans,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573930,Cymatium grandimaculatum,黑斑象鼻法螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Heteropoda異足目,Ranellidae法螺科,Cymatium梭法螺屬,grandimaculatum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573931,Pycnolejeunea grandiocellata,巨胞密鱗蘚,,Plantae植物界,Marchantiophyta地錢門,Jungermanniopsida葉蘚綱,Porellales光萼蘚目,Lejeuneaceae細鱗蘚科,Pycnolejeunea,grandiocellata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573932,Megaselia (Aphiochaeta) grandipennis,大翅蚤蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Phoridae蚤蠅科,Megaselia (Aphiochaeta),grandipennis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573933,Meristoides grandipennis,紅巨翅螢金花蟲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Chrysomelidae金花蟲科,Meristoides巨翅螢金花蟲屬,grandipennis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573934,Uroptychodes grandirostris,巨額似折尾蝦,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Chirostylidae劣柱蝦科,Uroptychodes似折尾蝦屬,grandirostris,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573935,Acanthaxius grandis,巨棘阿蛄蝦,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Axiidae阿姑蝦科,Acanthaxius棘阿蛄蝦屬,grandis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573936,Aceraius grandis,大黑艷蟲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Passalidae黑艷蟲科,Aceraius,grandis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573937,Acropora grandis,巨枝軸孔珊瑚,,Animalia動物界,Cnidaria刺胞動物門,Anthozoa珊瑚蟲綱,Scleractinia石珊瑚目,Acroporidae軸孔珊瑚科,Acropora軸孔珊瑚屬,grandis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573938,Allosuctobelba grandis,巨陷胸_,,Animalia動物界,Arthropoda節肢動物門,Arachnida蛛形綱,Sarcoptiformes疥_目,Suctobelbidae盾珠甲_科,Allosuctobelba胸_屬,grandis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573939,Austriphorocera grandis,魁梧寄蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Tachinidae寄生蠅科,Austriphorocera,grandis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573940,Balcis grandis,白瓷螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Heteropoda異足目,Eulimidae瓷螺科,Balcis白瓷螺屬,grandis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573941,Caldesia grandis,圓葉澤瀉,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Alismatales澤瀉目,Alismataceae澤瀉科,Caldesia圓葉澤瀉屬,grandis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573942,Caryophyllia (Caryophyllia) grandis,巨型葵珊瑚,,Animalia動物界,Cnidaria刺胞動物門,Anthozoa珊瑚蟲綱,Scleractinia石珊瑚目,Caryophylliidae葵珊瑚科,Caryophyllia (Caryophyllia),grandis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573943,Chrysops grandis,魁梧斑虻,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Tabanidae虻科,Chrysops斑虻屬,grandis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573944,Coccinia grandis,紅瓜,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Cucurbitales瓜目,Cucurbitaceae葫蘆科,Coccinia紅瓜屬,grandis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573945,Enicospilus grandis,腫頰細顎姬蜂,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hymenoptera膜翅目,Ichneumonidae姬蜂科,Enicospilus細顎姬蜂屬,grandis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573946,Eufistulana grandis,多粒開腹蛤,,Animalia動物界,Mollusca軟體動物門,Bivalvia雙殼綱,Myoida海螂目,Gastrochaenidae開腹蛤科,Eufistulana管開腹蛤屬,grandis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573947,Gagrella grandis,巨盾刺盲蛛,,Animalia動物界,Arthropoda節肢動物門,Arachnida蛛形綱,Opiliones盲蛛目,Sclerosomatidae硬體盲蛛科,Gagrella盾刺盲蛛屬,grandis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573948,Goodyera grandis,毛苞斑葉蘭;雅致斑葉蘭,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Asparagales天門冬目,Orchidaceae蘭科,Goodyera斑葉蘭屬,grandis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573949,Homoneura (Homoneura) grandis,高大縞蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Lauxaniidae縞蠅科,Homoneura (Homoneura)同腱縞蠅屬,grandis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573950,Hydnophora grandis,大碓珊瑚,,Animalia動物界,Cnidaria刺胞動物門,Anthozoa珊瑚蟲綱,Scleractinia石珊瑚目,Merulinidae繩紋珊瑚科,Hydnophora碓珊瑚屬,grandis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573951,Laemoglyptus grandis,華巍櫛角菊虎,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cantharidae菊虎科,Laemoglyptus櫛角菊虎屬,grandis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573952,Licuala grandis,圓葉刺軸櫚,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Arecales棕櫚目,Arecaceae棕櫚科,Licuala刺軸櫚屬,grandis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573953,Monstrilla grandis,巨大怪水蚤,,Animalia動物界,Arthropoda節肢動物門,Maxillopoda顎足綱,Monstrilloida怪水蚤目,Monstrilloidae怪水蚤科,Monstrilla怪水蚤屬,grandis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573954,Motacilla grandis,日本鶺鴒,,Animalia動物界,Chordata脊索動物門,Aves鳥綱,Passeriformes雀形目,Motacillidae鶺鴒科,Motacilla鶺鴒屬,grandis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573955,Muricella grandis,深紫紅珊瑚,,Animalia動物界,Cnidaria刺胞動物門,Anthozoa珊瑚蟲綱,Gorgonacea柳珊瑚目,Acanthigorgiidae棘柳珊瑚科,Muricella紅珊瑚屬,grandis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573956,Nobia grandis,雄偉貴藤壺,,Animalia動物界,Arthropoda節肢動物門,Maxillopoda顎足綱,Sessilia無柄目,Pyrgomatidea塔藤壺科,Nobia貴藤壺屬,grandis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573957,Pilea grandis,蝦蟆草,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Rosales薔薇目,Urticaceae蕁麻科,Pilea冷水麻屬,grandis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573958,Pisonia grandis,無刺藤;白避霜花;痲瘋桐,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Caryophyllales石竹目,Nyctaginaceae紫茉莉科,Pisonia皮孫木屬,grandis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573959,Placopsidella grandis,魁梧渚蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Ephydridae水蠅科,Placopsidella,grandis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573960,Protohermes grandis,大星齒蛉,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Neuroptera脈翅目,Corydalidae魚蛉科,Protohermes,grandis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573961,Solen grandis,大竹蟶,,Animalia動物界,Mollusca軟體動物門,Bivalvia雙殼綱,Veneroida簾蛤目,Solenidae竹蟶科,Solen竹蟶屬,grandis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573962,Symplocos grandis,大葉灰木,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Ericales杜鵑花目,Symplocaceae灰木科,Symplocos灰木屬,grandis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573963,Synonycha grandis,大十三星瓢蟲;大突肩瓢蟲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Coccinellidae瓢蟲科,Synonycha肩瓢蟲屬,grandis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573964,Tectona grandis,柚木,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Lamiales唇形目,Lamiaceae唇形科,Tectona柚木屬,grandis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573965,Botryobasidium grandisporum,大孢串擔革菌,,Fungi真菌界,Basidiomycota擔子菌門,Basidiomycetes擔子菌綱,Cantharellales雞油菌目,Botryobasidiaceae,Botryobasidium串擔革菌屬,grandisporum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573966,Engyprosopon grandisquama,偉鱗短額_;扁魚;皇帝魚;半邊魚;比目魚,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Pleuronectiformes鰈形目,Bothidae_科,Engyprosopon短額_屬,grandisquama,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573967,Cercospora grandissima,極大尾孢菌,,Fungi真菌界,Ascomycota子囊菌門,Dothideomycetes座囊菌綱,Mycosphaerellales球腔菌目,Mycosphaerellaceae球腔菌科,Cercospora尾孢菌屬,grandissima,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573968,Gymnocranius grandoculis,藍線白_;藍線裸頂鯛;龍尖,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Lethrinidae龍占魚科,Gymnocranius白_屬,grandoculis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573969,Monotaxis grandoculis,單列齒鯛;大眼黑鯛,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Lethrinidae龍占魚科,Monotaxis單列齒鯛屬,grandoculis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573970,Philbertia granicosta,白虛線捲管螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Neogastropoda新腹足目,Turridae捲管螺科,Philbertia粗切嘴螺屬,granicosta,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573971,Inella granicostata,方粒格粒螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Heterogastropoda異腹足目,Triphoridae左錐螺科,Inella格粒螺屬,granicostata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573972,Philbertia granicostata,肉色捲管螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Neogastropoda新腹足目,Turridae捲管螺科,Philbertia粗切嘴螺屬,granicostata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573973,Melampus granifer,顆粒濱耳螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Archaeopulmonata原始有肺目,Ellobiidae耳螺科,Melampus尖耳螺屬,granifer,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573974,Ophidiaster granifer,顆粒蛇海星,,Animalia動物界,Echinodermata棘皮動物門,Asteroidea海星綱,Valvatida有瓣目,Ophidiasteridae蛇星科,Ophidiaster蛇海星屬,granifer,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573975,Lecidea granifera,顆粒網衣,,Fungi真菌界,Ascomycota子囊菌門,Lecanoromycetes茶漬綱,Lecanorales茶漬目,Lecideaceae網衣科,Lecidea網衣屬,granifera,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573976,Tarebia granifera,瘤蜷,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Mesogastropoda中腹足目,Thiaridae錐蜷科,Tarebia,granifera,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573977,Pliarcularia graniferus,白瘤織紋螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Neogastropoda新腹足目,Nassariidae織紋螺科,Pliarcularia,graniferus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573978,Coscinodiscus granii,格氏圓篩藻,,Chromista原藻界,Ochrophyta褐藻門,Coscinodiscophyceae圓篩藻綱,Coscinodiscales圓篩藻目,Coscinodiscaceae圓篩藻科,Coscinodiscus圓篩藻屬,granii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573979,Cryphia granitalis,暗苔蘚夜蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Noctuidae夜蛾科,Cryphia,granitalis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573980,Mastonia granosa,褐底雙珠螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Heterogastropoda異腹足目,Triphoridae左錐螺科,Mastonia雙珠螺屬,granosa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
