ID,英文名稱,中文名稱,圖片,界,門,綱,目,科,屬,種,資料來源,更新日期
3568565,Atergatis dilatatus,寬身愛潔蟹,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Xanthidae扇蟹科,Atergatis愛潔蟹屬,dilatatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568566,Capulus dilatatus,海扇偏蓋螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Mesogastropoda中腹足目,Capulidae偏蓋螺科,Capulus偏蓋螺屬,dilatatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568567,Eteoneus dilatatus,角菱背網_,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hemiptera半翅目,Tingidae網_科,Eteoneus,dilatatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568568,Hemicyclops dilatatus,寬身半水蚤,,Animalia動物界,Arthropoda節肢動物門,Maxillopoda顎足綱,Cyclopoida劍水蚤目,Clausidiidae克氏水蚤科,Hemicyclops半水蚤屬,dilatatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568569,Strombus dilatatus,豐滿鳳凰螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Mesogastropoda中腹足目,Strombidae鳳凰螺科,Strombus鳳凰螺屬,dilatatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568570,Trachys dilaticeps,大斑矮吉丁蟲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Buprestidae吉丁蟲科,Trachys矮吉丁蟲屬,dilaticeps,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568571,Lophopilumnus dilatipes,寬足脊毛刺蟹,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Pilumnidae毛刺蟹科,Lophopilumnus脊毛刺蟹屬,dilatipes,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568572,Pentaphyllus dilatipes,廣腳扁擬步行蟲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Tenebrionidae擬步行蟲科,Pentaphyllus,dilatipes,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568573,Xanthocalanus dilatus,雙突黃水蚤,,Animalia動物界,Arthropoda節肢動物門,Maxillopoda顎足綱,Calanoida哲水蚤目,Phaennidae褐水蚤科,Xanthocalanus黃水蚤屬,dilatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568574,Udara dilecta,嫵琉灰蝶;達邦琉璃小灰蝶;珍貴嫵灰蝶;達邦_璃小灰蝶;錐粟琉璃灰蝶;埔里琉璃小灰蝶,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Lycaenidae灰蝶科,Udara嫵琉灰蝶屬,dilecta,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568575,Opuntia dillenii,仙人掌,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Caryophyllales石竹目,Cactaceae仙人掌科,Opuntia仙人掌屬,dillenii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568576,Ethusina dilobotus,雙葉四額蟹,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Ethusidae四額蟹科,Ethusina,dilobotus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568577,Disparia diluta variegata,霧迴舟蛾;弱擬紛舟蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Notodontidae舟蛾科,Disparia,diluta,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568578,Microvelia diluta,小寬肩_,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hemiptera半翅目,Veliidae寬肩_科,Microvelia,diluta,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568579,Phygasia diluta,寬紋瘤額葉蚤,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Chrysomelidae金花蟲科,Phygasia瘤額葉蚤屬,diluta,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568580,Strepsigonia diluta takamukui,枯葉紋鉤蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Drepanidae鉤蛾科,Strepsigonia紋鉤蛾屬,diluta,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568581,Trigonophorus dilutus,小臺灣扇角金龜,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Scarabaeidae金龜子科,Trigonophorus扇角金龜屬,dilutus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568582,Limonia (Pseudoglochina) dimelania,雙黑亮大蚊,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Limoniidae亮大蚊科,Limonia (Pseudoglochina),dimelania,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568583,Fusarium dimerum,雙胞鐮孢菌,,Fungi真菌界,Ascomycota子囊菌門,Sordariomycetes糞殼菌綱,Hypocreales肉座菌目,Nectriaceae叢赤殼科,Fusarium鐮孢菌屬,dimerum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568584,Eublemma dimidialis,二紅獵裳蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Erebidae裳蛾科,Eublemma,dimidialis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568585,Harmonia dimidiata,小十三星瓢蟲;紅肩瓢蟲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Coccinellidae瓢蟲科,Harmonia和瓢蟲屬,dimidiata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568586,Rhodesiella dimidiata,分隔稈蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Chloropidae稈蠅科,Rhodesiella,dimidiata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568587,Sirthenea dimidiata,半黃足獵_,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hemiptera半翅目,Reduviidae獵_科,Sirthenea黃足獵_屬,dimidiata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568588,Volucella dimidiata,分離蚜蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Syrphidae食蚜蠅科,Volucella飛蚜蠅屬,dimidiata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568589,Lobopterella dimidiatipes,雙斑紅蠊,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Blattodea蜚蠊目,Ectobiidae姬蠊科,Lobopterella紅蠊屬,dimidiatipes,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568590,Sphaeridium dimidiatum,黃尾陸牙蟲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Hydrophilidae牙蟲科,Sphaeridium,dimidiatum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568591,Labroides dimidiatus,裂唇魚;魚醫生;藍倍良;漂漂;柳冷仔;半帶擬隆鯛;藍帶裂唇鯛,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Labridae隆頭魚科,Labroides裂唇魚屬,dimidiatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568592,Scarus dimidiatus,新月鸚哥魚;弧帶鸚嘴魚;鸚哥,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Scaridae鸚哥魚科,Scarus鸚哥魚屬,dimidiatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568593,Phyllocoptes dimidius,半中線葉刺節蜱,,Animalia動物界,Arthropoda節肢動物門,Arachnida蛛形綱,Trombidiformes絨_目,Eriophyidae節蜱科,Phyllocoptes葉刺節蜱屬,dimidius,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568594,Phyllocoptruta dimidius,半中線皺葉刺節蜱,,Animalia動物界,Arthropoda節肢動物門,Arachnida蛛形綱,Trombidiformes絨_目,Eriophyidae節蜱科,Phyllocoptruta皺葉刺節蜱屬,dimidius,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568595,Thinophilus diminuatus,趨小長足虻,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Dolichopodidae長足虻科,Thinophilus海濱長足虻屬,diminuatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568596,Leptogenys diminuta,小細顎針蟻,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hymenoptera膜翅目,Formicidae蟻科,Leptogenys細顎針蟻屬,diminuta,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568597,Acroporium diminutum,小葉頂苞苔,,Plantae植物界,Bryophyta苔類植物門,Bryopsida苔綱,Hypnales灰苔目,Sematophyllaceae錦苔科,Acroporium頂苞苔屬,diminutum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568598,Vulgichneumon diminutus,稻縱卷葉螟白星姬蜂,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hymenoptera膜翅目,Ichneumonidae姬蜂科,Vulgichneumon白星姬蜂屬,diminutus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568599,Ecliptopera dimita dimita,文脈折線尺蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Geometridae尺蛾科,Ecliptopera,dimita,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568600,Trechispora dimitica,雙系菌絲粗糙孢菌,,Fungi真菌界,Basidiomycota擔子菌門,Basidiomycetes擔子菌綱,Polyporales多孔菌目,Sistotremataceae,Trechispora糙孢菌屬,dimitica,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568601,Gibellula dimorpha,雙型球束梗孢黴,,Fungi真菌界,Ascomycota子囊菌門,Sordariomycetes糞殼菌綱,Hypocreales肉座菌目,Clavicipitaceae麥角菌科,Gibellula球束梗孢黴屬,dimorpha,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568602,Hyphodontia dimorpha,雙型絲齒菌,,Fungi真菌界,Basidiomycota擔子菌門,Basidiomycetes擔子菌綱,Hymenochaetales刺革菌目,Tubulicrinaceae,Hyphodontia絲齒菌屬,dimorpha,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568603,Torrubiella dimorpha,雙型蟲殼菌,,Fungi真菌界,Ascomycota子囊菌門,Sordariomycetes糞殼菌綱,Hypocreales肉座菌目,Clavicipitaceae麥角菌科,Torrubiella蟲殼菌屬,dimorpha,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568604,Campanula dimorphantha,桔梗,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Asterales菊目,Campanulaceae桔梗科,Campanula桔梗屬,dimorphantha,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568605,Agrostis dimorpholemma,多形翦股穎,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Poales禾本目,Poaceae禾本科,Agrostis翦股穎屬,dimorpholemma,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568606,Tubifera dimorphotheca,二型孢囊筒黏菌,,Protozoa原生生物界,Myxomycota黏菌門,Myxomycetes黏菌綱,Liceales無絲黏菌目,Enteridiaceae孔膜黏菌科,Tubifera筒黏菌屬,dimorphotheca,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568607,Carangoides dinema,背點若_;甘仔魚;曳絲平_,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Carangidae_科,Carangoides若_屬,dinema,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568608,Amynthas dinghuensis,頂湖遠環蚓,,Animalia動物界,Annelida環節動物門,Clitellata環帶綱,Haplotaxida單向蚓目,Megascolecidae鉅蚓科,Amynthas遠環蚓屬,dinghuensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568609,Hirtodrosophila dintata,齒紋果蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Drosophilidae果蠅科,Hirtodrosophila毛果蠅屬,dintata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568610,Lithurgus dinura,雙葉切葉蜂,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hymenoptera膜翅目,Megachilidae切葉蜂科,Lithurgus,dinura,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568611,Megachile dinura,雙葉切葉蜂,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hymenoptera膜翅目,Megachilidae切葉蜂科,Megachile切葉蜂屬,dinura,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568612,Texara dioctrioides,糾纏細蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Megamerinidae細蠅科,Texara德細翅蠅屬,dioctrioides,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568613,Kaupichthys diodontus,雙齒眶鼻擬鯙;雙齒眶鼻鰻;草鰻,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Anguilliformes鰻形目,Chlopsidae擬鯙科,Kaupichthys眶鼻擬鯙屬,diodontus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568614,Paragiopagurus diogenes,寬螯淺寄居蟹,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Parapaguridae擬寄居蟹科,Paragiopagurus淺寄居蟹屬,diogenes,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568615,Puccinia dioicae,異株柄_菌,,Fungi真菌界,Basidiomycota擔子菌門,Pucciniomycetes柄_菌綱,Pucciniales柄_菌目,Pucciniaceae柄_菌科,Puccinia柄_菌屬,dioicae,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568616,Caryophyllia (Caryophyllia) diomedeae,灰白葵珊瑚,,Animalia動物界,Cnidaria刺胞動物門,Anthozoa珊瑚蟲綱,Scleractinia石珊瑚目,Mussidae苔珊瑚科,Caryophyllia (Caryophyllia),diomedeae,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568617,Pseudopolydora diopatra,巢偽才女蟲,,Animalia動物界,Annelida環節動物門,Polychaeta多毛綱,Spionida海稚蟲目,Spionidae海稚蟲科,Pseudopolydora偽才女蟲屬,diopatra,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568618,Paraleprodera diophthalma formosana,雙爪長角天牛;雙眼長鬚天牛,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cerambycidae天牛科,Paraleprodera,diophthalma,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568619,Psilalcis diorthogonia,屈帶擬霜尺蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Geometridae尺蛾科,Psilalcis擬霜尺蛾屬,diorthogonia,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568620,Discosia dioscoreae,大薯雙毛殼孢菌,,Fungi真菌界,Ascomycota子囊菌門,Sordariomycetes糞殼菌綱,Hypocreales肉座菌目,,Discosia,dioscoreae,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568621,Gloeosporium dioscoreae,薯蕷盤長孢黴,,Fungi真菌界,Ascomycota子囊菌門,Leotiomycetes錘舌菌綱,Helotiales柔膜菌目,Dermateaceae皮盤菌科,Gloeosporium盤長孢黴屬,dioscoreae,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568622,Guignardia dioscoreae,薯蕷球座腔菌,,Fungi真菌界,Ascomycota子囊菌門,Dothideomycetes座囊菌綱,Dothideales座囊菌目,Botryosphaeriaceae葡萄座腔菌科,Guignardia球座腔菌屬,dioscoreae,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568623,Kmetia dioscoreae,薯蕷克米特黴,,Fungi真菌界,Ascomycota子囊菌門,Sordariomycetes糞殼菌綱,Hypocreales肉座菌目,,Kmetia,dioscoreae,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568624,Uredo dioscoreicola,薯蕷夏孢_菌,,Fungi真菌界,Basidiomycota擔子菌門,Urediniomycetes_菌綱,Uredinales_菌目,,Uredo,dioscoreicola,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568625,Ampittia dioscorides etura,小黃星弄蝶;幻黃斑弄蝶;黃斑弄蝶;小黃斑弄蝶;小黃星_蝶,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Hesperiidae弄蝶科,Ampittia黃星弄蝶屬,dioscorides,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568626,Meliola diospyri,柿黑煤菌,,Fungi真菌界,Ascomycota子囊菌門,Ascomycetes子囊菌綱,Meliolales小煤炭菌目,Meliolaceae小煤炭菌科,Meliola小煤炭菌屬,diospyri,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568627,Pseudocercospora diospyricola,柿生假尾孢菌,,Fungi真菌界,Ascomycota子囊菌門,Dothideomycetes座囊菌綱,Mycosphaerellales球腔菌目,Mycosphaerellaceae球腔菌科,Pseudocercospora假尾孢菌屬,diospyricola,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568628,Pseudocercospora diospyri-erianthae,軟毛柿假尾孢菌,,Fungi真菌界,Ascomycota子囊菌門,Dothideomycetes座囊菌綱,Mycosphaerellales球腔菌目,Mycosphaerellaceae球腔菌科,Pseudocercospora假尾孢菌屬,diospyri-erianthae,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568629,Pseudocercospora diospyri-morrisianae,山紅柿假尾孢菌,,Fungi真菌界,Ascomycota子囊菌門,Dothideomycetes座囊菌綱,Mycosphaerellales球腔菌目,Mycosphaerellaceae球腔菌科,Pseudocercospora假尾孢菌屬,diospyri-morrisianae,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568630,Trianguloscalpellum diota,瓶狀三角鎧茗荷,,Animalia動物界,Arthropoda節肢動物門,Maxillopoda顎足綱,Scalpelliiformes鎧茗荷目,Scalpellidae鎧茗荷科,Trianguloscalpellum三角鎧茗荷屬,diota,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568631,Cettia diphone cantans,日本樹鶯(日本亞種);短翅樹鶯;日本樹鶯,,Animalia動物界,Chordata脊索動物門,Aves鳥綱,Passeriformes雀形目,Cettiidae樹鶯科,Cettia樹鶯屬,diphone,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568632,Cettia diphone sakhalinensis,日本樹鶯(庫頁島亞種);日本樹鶯;短翅樹鶯,,Animalia動物界,Chordata脊索動物門,Aves鳥綱,Passeriformes雀形目,Cettiidae樹鶯科,Cettia樹鶯屬,diphone,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568633,Horornis diphone cantans,日本樹鶯(日本亞種);短翅樹鶯,,Animalia動物界,Chordata脊索動物門,Aves鳥綱,Passeriformes雀形目,Cettiidae樹鶯科,Horornis山樹鶯屬,diphone,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568634,Horornis diphone viridis,日本樹鶯(庫頁島亞種);短翅樹鶯,,Animalia動物界,Chordata脊索動物門,Aves鳥綱,Passeriformes雀形目,Cettiidae樹鶯科,Horornis山樹鶯屬,diphone,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568635,Horornis diphone canturians,日本樹鶯(華中亞種);短翅樹鶯,,Animalia動物界,Chordata脊索動物門,Aves鳥綱,Passeriformes雀形目,Cettiidae樹鶯科,Horornis山樹鶯屬,diphone,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568636,Sanguinolaria diphos,西施舌,,Animalia動物界,Mollusca軟體動物門,Bivalvia雙殼綱,Veneroida簾蛤目,Psammobiidae紫雲蛤科,Sanguinolaria西施舌屬,diphos,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568637,Heniochus diphreutes,多棘立旗鯛;多棘馬夫魚,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Chaetodontidae蝴蝶魚科,Heniochus立旗鯛屬,diphreutes,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568638,Solanum diphyllum,瑪瑙珠;黃果龍葵,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Solanales茄目,Solanaceae茄科,Solanum茄屬,diphyllum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568639,Bythoceratina dipleura,雙羽深海角介,,Animalia動物界,Arthropoda節肢動物門,Ostracoda介形蟲綱,Podocopida速足介目,Bathocytheridae深海花介科,Bythoceratina深海角介屬,dipleura,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568640,Sophta diplochorda,頂鉤凹翅拉裳蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Erebidae裳蛾科,Sophta,diplochorda,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568641,Coniella diplodiella,矮狀小圓錐孢菌,,Fungi真菌界,Ascomycota子囊菌門,Sordariomycetes糞殼菌綱,Diaporthales間座殼目,Melanconidaceae,Coniella小圓錐孢菌屬,diplodiella,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568642,Choreutis diplogramma,雙紋桑舞蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Choreutidae偽捲蛾科,Choreutis偽捲蛾屬,diplogramma,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568643,Balladynastrum diplosporae,狗骨仔隔孢煤菌,,Fungi真菌界,Ascomycota子囊菌門,Dothideomycetes座囊菌綱,Dothideales座囊菌目,Parodiopsidaceae,Balladynastrum隔孢煤菌屬,diplosporae,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568644,Ormosia (Ormosia) diplotergata,雙背索大蚊,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Limoniidae亮大蚊科,Ormosia (Ormosia),diplotergata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568645,Mimosa diplotricha,美洲含羞草;巴西含羞草,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Fabales豆目,Fabaceae豆科,Mimosa含羞草屬,diplotricha,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568646,Bunodophoron diplotypum,二型球孢球粉衣,,Fungi真菌界,Ascomycota子囊菌門,Lecanoromycetes茶漬綱,Lecanorales茶漬目,Sphaerophoraceae球粉衣科,Bunodophoron球孢球粉衣屬,diplotypum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568647,Strongyloneura diploura,雙尾弧彩蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Calliphoridae麗蠅科,Strongyloneura圓蠅屬,diploura,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568648,Cordyceps dipterigena,雙翅蟲草,,Fungi真菌界,Ascomycota子囊菌門,Sordariomycetes糞殼菌綱,Hypocreales肉座菌目,Clavicipitaceae麥角菌科,Cordyceps蟲草屬,dipterigena,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568649,Hymenostilbe dipterigena,雙翅目層束梗黴,,Fungi真菌界,Ascomycota子囊菌門,Sordariomycetes糞殼菌綱,Hypocreales肉座菌目,,Hymenostilbe,dipterigena,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568650,Agriopis dira,雙峰褐冬尺蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Geometridae尺蛾科,Agriopis,dira,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
